Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['adela'],leila halawa,0,0.35,incorrect,donna rice,0,0.27,incorrect,donna rice,0,0.27,incorrect
['adela'],dr. ellis,0,0.43,incorrect,wellness,0,0.31,incorrect,wellness,0,0.31,incorrect
"['graham gore', 'graham', 'gore']",thomas,0,0.33,incorrect,james clark ross,0,0.3,incorrect,james clark ross,0,0.3,incorrect
['gore'],charles dickens,0,0.21,incorrect,ministry of labour,0,0.18,incorrect,ministry of labour,0,0.18,incorrect
['mm'],milk,0,0.33,incorrect,milk,0,0.33,incorrect,milk,0,0.33,incorrect
['gore'],philip marlowe,0,0.22,incorrect,mark rothko,0,0.13,incorrect,mark rothko,0,0.13,incorrect
['gore'],yoko ono,0,0.17,incorrect,jonah,0,0.22,incorrect,jonah,0,0.22,incorrect
['gore'],horatio hornblower,0,0.27,incorrect,horatio nelson,0,0.33,incorrect,horatio nelson,0,0.33,incorrect
['gore'],charles,0,0.36,incorrect,ministry,0,0.17,incorrect,ministry,0,0.17,incorrect
['gore'],unknown,0,0.18,incorrect,amber port,0,0.29,incorrect,amber port,0,0.29,incorrect
['gore'],john,0,0.25,incorrect,,0,0.0,incorrect,,0,0.0,incorrect
['gore'],salman rushdie,0,0.22,incorrect,,0,0.0,incorrect,,0,0.0,incorrect
['gore'],peeta mellark,0,0.12,incorrect,not specified in the passage,0,0.12,incorrect,not specified in the passage,0,0.12,incorrect
['stanley'],dr. clayton forrester,0,0.21,incorrect,winston churchill,0,0.33,incorrect,winston churchill,0,0.33,incorrect
['gore'],yoshiro nakamatsu,0,0.19,incorrect,blood,0,0.22,incorrect,blood,0,0.22,incorrect
['gore'],john franklin,0,0.24,incorrect,arctic,0,0.2,incorrect,arctic,0,0.2,incorrect
['gore'],harry potter,0,0.25,incorrect,ministry,0,0.17,incorrect,ministry,0,0.17,incorrect
['adela'],dr. krieger,0,0.25,incorrect,mental state,0,0.35,incorrect,mental state,0,0.35,incorrect
['adela'],dr. kusanagi,0,0.24,incorrect,yasser arafat,0,0.33,incorrect,yasser arafat,0,0.33,incorrect
['gore'],harry,0,0.22,incorrect,norman,0,0.4,incorrect,norman,0,0.4,incorrect
['gore'],escoffier,0,0.31,incorrect,albert river,0,0.25,incorrect,albert river,0,0.25,incorrect
['gore'],lord peter wimsey,0,0.29,incorrect,george washington bridge,0,0.29,incorrect,george washington bridge,0,0.29,incorrect
['gore'],john,0,0.25,incorrect,james,0,0.22,incorrect,james,0,0.22,incorrect
['ralph'],bridge,0,0.18,incorrect,not enough information to provide a specific name,0,0.11,incorrect,not enough information to provide a specific name,0,0.11,incorrect
['ralph'],defense's tracking team,0,0.14,incorrect,ministry of defence,0,0.08,incorrect,ministry of defence,0,0.08,incorrect
['negro'],baghdad,0,0.17,incorrect,george,0,0.36,incorrect,george,0,0.36,incorrect
['black'],black,1,1.0,correct,janet mock,0,0.4,incorrect,janet mock,0,0.4,incorrect
['graham'],phnom penh,0,0.25,incorrect,pol pot,0,0.0,incorrect,pol pot,0,0.0,incorrect
['graham'],edward,0,0.17,incorrect,unknown,0,0.0,incorrect,unknown,0,0.0,incorrect
['arthur'],brigadier,0,0.27,incorrect,john logie baird,0,0.18,incorrect,john logie baird,0,0.18,incorrect
['stokes'],flinders,0,0.29,incorrect,william bligh,0,0.0,incorrect,william bligh,0,0.0,incorrect
['graham'],leonardo da vinci,0,0.17,incorrect,william shakespeare,0,0.24,incorrect,william shakespeare,0,0.24,incorrect
['graham'],john cheever,0,0.11,incorrect,marlboro man,0,0.22,incorrect,marlboro man,0,0.22,incorrect
['graham'],salman rushdie,0,0.2,incorrect,barack obama,0,0.44,incorrect,barack obama,0,0.44,incorrect
['graham'],philip,0,0.17,incorrect,ministry,0,0.14,incorrect,ministry,0,0.14,incorrect
['graham'],sixteen-forty-five,0,0.08,incorrect,hiroshima,0,0.4,incorrect,hiroshima,0,0.4,incorrect
['adela'],julia,0,0.4,incorrect,,0,0.25,incorrect,,0,0.25,incorrect
['adela'],smiling,0,0.17,incorrect,norma desmond,0,0.33,incorrect,norma desmond,0,0.33,incorrect
['graham'],drake,0,0.36,incorrect,ministry,0,0.14,incorrect,ministry,0,0.14,incorrect
['margaret'],miss havisham,0,0.29,incorrect,ice,0,0.18,incorrect,ice,0,0.18,incorrect
['graham'],winston smith,0,0.11,incorrect,wanderley,0,0.13,incorrect,wanderley,0,0.13,incorrect
['margaret'],forty-seven,0,0.21,incorrect,forty-seven,0,0.21,incorrect,forty-seven,0,0.21,incorrect
['margaret'],mrs. tuppence,0,0.29,incorrect,brigadier,0,0.47,incorrect,brigadier,0,0.47,incorrect
['margaret'],sam weller,0,0.22,incorrect,colleague,0,0.35,incorrect,colleague,0,0.35,incorrect
['graham'],yasser arafat,0,0.32,incorrect,,0,0.22,incorrect,,0,0.22,incorrect
['graham'],him,0,0.44,incorrect,norman bates,0,0.33,incorrect,norman bates,0,0.33,incorrect
['adela'],delores umbridge,0,0.29,incorrect,ministry's,0,0.0,incorrect,ministry's,0,0.0,incorrect
['adela'],angelina jolie,0,0.42,incorrect,dr. jekyll,0,0.4,incorrect,dr. jekyll,0,0.4,incorrect
['adela'],unknown,0,0.0,incorrect,condoleezza rice,0,0.29,incorrect,condoleezza rice,0,0.29,incorrect
['graham'],edward,0,0.17,incorrect,tea,0,0.22,incorrect,tea,0,0.22,incorrect
['graham'],albus dumbledore,0,0.18,incorrect,walter white,0,0.22,incorrect,walter white,0,0.22,incorrect
