Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['jake'],mom,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['jake'],chris,0,0.0,incorrect,virginia,0,0.17,incorrect,virginia,0,0.17,incorrect
['anna'],eve,0,0.0,incorrect,darling,0,0.36,incorrect,darling,0,0.36,incorrect
['anna'],jessica,0,0.18,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
"['john', 'john wayne', 'wayne']",houston,0,0.36,incorrect,changi,0,0.4,incorrect,changi,0,0.4,incorrect
['anna'],ethan,0,0.44,incorrect,harry,0,0.22,incorrect,harry,0,0.22,incorrect
['anna'],kanye,0,0.44,incorrect,kanye,0,0.44,incorrect,kanye,0,0.44,incorrect
['conan'],ron jeremy,0,0.27,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['anna'],emily,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['jake'],he,0,0.33,incorrect,harry,0,0.22,incorrect,harry,0,0.22,incorrect
['jake'],west,0,0.25,incorrect,michael jordan,0,0.22,incorrect,michael jordan,0,0.22,incorrect
['conan'],rocky,0,0.2,incorrect,elvis,0,0.0,incorrect,elvis,0,0.0,incorrect
['jake'],god,0,0.0,incorrect,eleanor,0,0.18,incorrect,eleanor,0,0.18,incorrect
['anna'],ava,0,0.57,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['anna'],jessica,0,0.18,incorrect,miss piggy,0,0.0,incorrect,miss piggy,0,0.0,incorrect
['anna'],emily,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],jessica,0,0.18,incorrect,harvard,0,0.36,incorrect,harvard,0,0.36,incorrect
['anna'],jessica,0,0.18,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],her,0,0.0,incorrect,jingga,0,0.4,incorrect,jingga,0,0.4,incorrect
['anna'],eleanor,0,0.36,incorrect,lois,0,0.0,incorrect,lois,0,0.0,incorrect
['jake'],jesus,0,0.44,incorrect,justin,0,0.2,incorrect,justin,0,0.2,incorrect
