Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['celil', 'jalil', 'yalil']",bob,0,0.0,incorrect,liijo,0,0.4,incorrect,omowumi,0,0.17,incorrect,lori,0,0.44,incorrect,thatwas,0,0.17,incorrect,that,0,0.22,incorrect,taofe,0,0.2,incorrect,tera,0,0.22,incorrect,prashant,0,0.15,incorrect,prasad,0,0.18,incorrect,andriamanitra,0,0.22,incorrect,isany,0,0.2,incorrect,liijo,0,0.4,incorrect,lori,0,0.44,incorrect,that,0,0.22,incorrect,tera,0,0.22,incorrect,prasad,0,0.18,incorrect,isany,0,0.2,incorrect,percy,0,0.2,incorrect,john,0,0.22,incorrect,hamlet,0,0.36,incorrect,ali,0,0.75,correct,nguoi me,0,0.15,incorrect,thit,0,0.22,incorrect,carlos,0,0.36,incorrect,agua,0,0.22,incorrect,john,0,0.22,incorrect,ali,0,0.75,correct,thit,0,0.22,incorrect,agua,0,0.22,incorrect
"['mariam', 'co', 'meryem co', 'mariam jo', 'jo', 'meryem']",segomotso,0,0.33,incorrect,uena,0,0.2,incorrect,oluwasegun,0,0.17,incorrect,oluwasegun,0,0.17,incorrect,ke,0,0.25,incorrect,le ja,0,0.29,incorrect,tamatoa,0,0.46,incorrect,tuo,0,0.4,incorrect,jkhn,0,0.33,incorrect,baalk,0,0.36,incorrect,andriamanitra,0,0.53,incorrect,ary,0,0.44,incorrect,uena,0,0.2,incorrect,oluwasegun,0,0.17,incorrect,le ja,0,0.29,incorrect,tuo,0,0.4,incorrect,baalk,0,0.36,incorrect,ary,0,0.44,incorrect,john,0,0.67,incorrect,paul,0,0.2,incorrect,yasar,0,0.36,incorrect,sancilar,0,0.43,incorrect,tom,0,0.4,incorrect,thit,0,0.2,incorrect,juan,0,0.33,incorrect,jesus,0,0.29,incorrect,paul,0,0.2,incorrect,sancilar,0,0.43,incorrect,thit,0,0.2,incorrect,jesus,0,0.29,incorrect
"['faizulá', 'feyzullah', 'molla feyzullah', 'mullah', 'mullah faizullah', 'molla', 'faizullah', 'faizu']",joseph,0,0.29,incorrect,matsoho,0,0.46,incorrect,oliver,0,0.36,incorrect,oliver,0,0.36,incorrect,joseph,0,0.29,incorrect,matlho,0,0.5,incorrect,te fiti,0,0.33,incorrect,tera,0,0.31,incorrect,gopiibaaii,0,0.27,incorrect,okraa,0,0.4,incorrect,thomas,0,0.36,incorrect,thomas,0,0.36,incorrect,matsoho,0,0.46,incorrect,oliver,0,0.36,incorrect,matlho,0,0.5,incorrect,tera,0,0.31,incorrect,okraa,0,0.4,incorrect,thomas,0,0.36,incorrect,arthur,0,0.36,incorrect,ali,0,0.5,incorrect,ali,0,0.5,incorrect,cavdar,0,0.31,incorrect,giao si poirot,0,0.21,incorrect,thanh giong,0,0.3,incorrect,el ulema,0,0.47,incorrect,maria,0,0.5,incorrect,ali,0,0.5,incorrect,cavdar,0,0.31,incorrect,thanh giong,0,0.3,incorrect,maria,0,0.5,incorrect
"['mil', 'celil', 'jalil', 'yalil']",joseph,0,0.18,incorrect,matome,0,0.22,incorrect,olivia,0,0.36,incorrect,oliver,0,0.36,incorrect,phoebe,0,0.18,incorrect,mme rona,0,0.18,incorrect,teuheu,0,0.18,incorrect,teaupa,0,0.18,incorrect,omaa,0,0.29,incorrect,okraa,0,0.2,incorrect,thomas,0,0.22,incorrect,tany madagasikara,0,0.27,incorrect,matome,0,0.22,incorrect,oliver,0,0.36,incorrect,mme rona,0,0.18,incorrect,teaupa,0,0.18,incorrect,okraa,0,0.2,incorrect,tany madagasikara,0,0.27,incorrect,edith,0,0.4,incorrect,edith,0,0.4,incorrect,ada,0,0.25,incorrect,camasir,0,0.4,incorrect,nguyen phuc ngoc khoa,0,0.15,incorrect,tho giat,0,0.18,incorrect,maria,0,0.5,incorrect,maria,0,0.5,incorrect,edith,0,0.4,incorrect,camasir,0,0.4,incorrect,tho giat,0,0.18,incorrect,maria,0,0.5,incorrect
"['lili', 'lili lili', 'mi', 'lili mi']",minnow,0,0.5,incorrect,minnow,0,0.5,incorrect,joko,0,0.0,incorrect,joey,0,0.0,incorrect,minow,0,0.57,incorrect,minow,0,0.57,incorrect,minnow,0,0.5,incorrect,minnow,0,0.5,incorrect,chidambaranath,0,0.19,incorrect,chandni chowk,0,0.2,incorrect,minnow,0,0.5,incorrect,minnow,0,0.5,incorrect,minnow,0,0.5,incorrect,joey,0,0.0,incorrect,minow,0,0.57,incorrect,minnow,0,0.5,incorrect,chandni chowk,0,0.2,incorrect,minnow,0,0.5,incorrect,minnow,0,0.5,incorrect,beatrice,0,0.2,incorrect,adam,0,0.33,incorrect,ayagi mirnav,0,0.42,incorrect,nguoi dan ong,0,0.2,incorrect,eden,0,0.0,incorrect,minnow,0,0.5,incorrect,blackbird,0,0.31,incorrect,beatrice,0,0.2,incorrect,ayagi mirnav,0,0.42,incorrect,eden,0,0.0,incorrect,blackbird,0,0.31,incorrect
"['mariam', 'co', 'meryem co', 'mariam jo', 'jo', 'meryem']",mohau,0,0.36,incorrect,molumo,0,0.4,incorrect,olivia,0,0.33,incorrect,ati,0,0.44,incorrect,gongwe mmaagwe o bua nnete,0,0.29,incorrect,gongwe,0,0.25,incorrect,te hina,0,0.31,incorrect,peneia'e,0,0.29,incorrect,maya,0,0.6,incorrect,shikhr,0,0.17,incorrect,valentin,0,0.29,incorrect,marina,0,0.83,correct,molumo,0,0.4,incorrect,ati,0,0.44,incorrect,gongwe,0,0.25,incorrect,peneia'e,0,0.29,incorrect,shikhr,0,0.17,incorrect,marina,0,0.83,correct,dad,0,0.22,incorrect,projector,0,0.44,incorrect,merve,0,0.73,correct,bence sesi,0,0.32,incorrect,kim,0,0.44,incorrect,amour,0,0.43,incorrect,carlos,0,0.5,incorrect,maria,0,0.91,correct,projector,0,0.44,incorrect,bence sesi,0,0.32,incorrect,amour,0,0.43,incorrect,maria,0,0.91,correct
"['gari', 'meryem gari', 'meryem', 'mariam']",tea shop,0,0.21,incorrect,tseleng,0,0.33,incorrect,george,0,0.5,incorrect,tommy,0,0.36,incorrect,inspector gadget,0,0.37,incorrect,tea house,0,0.27,incorrect,tamatoa,0,0.46,incorrect,te aro,0,0.47,incorrect,baabuu gngaadhr ttipuls koilaa,0,0.24,incorrect,baabuu gehraa,0,0.32,incorrect,emma,0,0.4,incorrect,teny,0,0.4,incorrect,tseleng,0,0.33,incorrect,tommy,0,0.36,incorrect,tea house,0,0.27,incorrect,te aro,0,0.47,incorrect,baabuu gehraa,0,0.32,incorrect,teny,0,0.4,incorrect,arslan,0,0.5,incorrect,shawls,0,0.2,incorrect,ali,0,0.57,incorrect,meryem,1,1.0,correct,phoebe,0,0.33,incorrect,phu tho,0,0.11,incorrect,don quijote,0,0.18,incorrect,el tio sam,0,0.38,incorrect,shawls,0,0.2,incorrect,meryem,1,1.0,correct,phu tho,0,0.11,incorrect,el tio sam,0,0.38,incorrect
"['yalil jan', 'chính jalil khan', 'yalil', 'chính', 'celil han', 'jalil', 'han', 'khan', 'jalil khan', 'celil', 'jan']",selebi,0,0.55,incorrect,bob,0,0.0,incorrect,omowumi,0,0.17,incorrect,omowumi,0,0.17,incorrect,jaanong,0,0.6,incorrect,jaanong sebotsane,0,0.37,incorrect,tina,0,0.44,incorrect,te faaho'i te,0,0.28,incorrect,baabuu,0,0.27,incorrect,prashant,0,0.55,incorrect,andriamanitra,0,0.36,incorrect,andriamanitra,0,0.36,incorrect,bob,0,0.0,incorrect,omowumi,0,0.17,incorrect,jaanong sebotsane,0,0.37,incorrect,te faaho'i te,0,0.28,incorrect,prashant,0,0.55,incorrect,andriamanitra,0,0.36,incorrect,arthur,0,0.25,incorrect,arthur,0,0.25,incorrect,ali,0,0.75,correct,joseph,0,0.27,incorrect,jalil khan,1,1.0,correct,jalil,1,1.0,correct,julio,0,0.6,incorrect,manuel,0,0.44,incorrect,arthur,0,0.25,incorrect,joseph,0,0.27,incorrect,jalil,1,1.0,correct,manuel,0,0.44,incorrect
['nana'],joseph,0,0.0,incorrect,lemosa,0,0.2,incorrect,olu-eda,0,0.18,incorrect,oluwa,0,0.22,incorrect,matlho,0,0.2,incorrect,matlho,0,0.2,incorrect,te atua,0,0.36,incorrect,te fana,0,0.55,incorrect,chloe,0,0.0,incorrect,chitrangada,0,0.4,incorrect,joseph,0,0.0,incorrect,menatra,0,0.55,incorrect,lemosa,0,0.2,incorrect,oluwa,0,0.22,incorrect,matlho,0,0.2,incorrect,te fana,0,0.55,incorrect,chitrangada,0,0.4,incorrect,menatra,0,0.55,incorrect,edith,0,0.0,incorrect,emily,0,0.0,incorrect,murat,0,0.22,incorrect,joseph,0,0.0,incorrect,thit,0,0.0,incorrect,thi my,0,0.0,incorrect,juanito,0,0.36,incorrect,juan,0,0.5,incorrect,emily,0,0.0,incorrect,joseph,0,0.0,incorrect,thi my,0,0.0,incorrect,juan,0,0.5,incorrect
"['mariam', 'co', 'meryem co', 'mariam jo', 'jo', 'meryem']",na,0,0.25,incorrect,u,0,0.0,incorrect,oliver,0,0.33,incorrect,oloye,0,0.36,incorrect,merogo,0,0.53,incorrect,john,0,0.67,incorrect,tamatoa,0,0.46,incorrect,te atua,0,0.31,incorrect,baalko,0,0.4,incorrect,baabuu gehraa,0,0.32,incorrect,andriamatoa,0,0.6,incorrect,any,0,0.22,incorrect,u,0,0.0,incorrect,oloye,0,0.36,incorrect,john,0,0.67,incorrect,te atua,0,0.31,incorrect,baabuu gehraa,0,0.32,incorrect,any,0,0.22,incorrect,john,0,0.67,incorrect,mr. bennet,0,0.38,incorrect,mercedes,0,0.57,incorrect,ust manzarali,0,0.42,incorrect,tran,0,0.4,incorrect,ngoc anh,0,0.2,incorrect,maria,0,0.91,correct,maria,0,0.91,correct,mr. bennet,0,0.38,incorrect,ust manzarali,0,0.42,incorrect,ngoc anh,0,0.2,incorrect,maria,0,0.91,correct
"['bibi jo', 'co', 'bibi', 'jo', 'bibi co']",joseph,0,0.5,incorrect,modise,0,0.25,incorrect,oliver,0,0.25,incorrect,oliver,0,0.25,incorrect,she,0,0.0,incorrect,pula,0,0.0,incorrect,tamatoa,0,0.22,incorrect,ua,0,0.0,incorrect,jkhn,0,0.33,incorrect,jyprkaash,0,0.18,incorrect,andrianampoinimerina,0,0.17,incorrect,avy,0,0.0,incorrect,modise,0,0.25,incorrect,oliver,0,0.25,incorrect,pula,0,0.0,incorrect,ua,0,0.0,incorrect,jyprkaash,0,0.18,incorrect,avy,0,0.0,incorrect,jo,1,1.0,correct,jo,1,1.0,correct,ada,0,0.0,incorrect,osman,0,0.29,incorrect,thit,0,0.25,incorrect,thanh giong,0,0.22,incorrect,maria,0,0.22,incorrect,juan,0,0.33,incorrect,jo,1,1.0,correct,osman,0,0.29,incorrect,thanh giong,0,0.22,incorrect,juan,0,0.33,incorrect
"['nargis', 'nergis']",modupi,0,0.17,incorrect,modise,0,0.33,incorrect,oliver,0,0.33,incorrect,isaac,0,0.36,incorrect,lebohang,0,0.29,incorrect,morago,0,0.33,incorrect,te parau ia,0,0.35,incorrect,te hau,0,0.17,incorrect,aaor,0,0.4,incorrect,bettaa paigh,0,0.22,incorrect,salomona,0,0.29,incorrect,salomona,0,0.29,incorrect,modise,0,0.33,incorrect,isaac,0,0.36,incorrect,morago,0,0.33,incorrect,te hau,0,0.17,incorrect,bettaa paigh,0,0.22,incorrect,salomona,0,0.29,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect,ali,0,0.44,incorrect,ali,0,0.44,incorrect,tran thai tong,0,0.3,incorrect,anh ta,0,0.33,incorrect,carlos,0,0.5,incorrect,carlos,0,0.5,incorrect,john,0,0.2,incorrect,ali,0,0.44,incorrect,anh ta,0,0.33,incorrect,carlos,0,0.5,incorrect
"['celil', 'jalil', 'yalil']",modise,0,0.18,incorrect,matsoho,0,0.17,incorrect,deepak,0,0.18,incorrect,sita,0,0.22,incorrect,mathata,0,0.17,incorrect,mamongwe,0,0.15,incorrect,tamatoa,0,0.17,incorrect,ua,0,0.29,incorrect,dillii,0,0.36,incorrect,dillii,0,0.36,incorrect,valentina,0,0.43,incorrect,niala,0,0.4,incorrect,matsoho,0,0.17,incorrect,sita,0,0.22,incorrect,mamongwe,0,0.15,incorrect,ua,0,0.29,incorrect,dillii,0,0.36,incorrect,niala,0,0.4,incorrect,arjun,0,0.2,incorrect,arjun,0,0.2,incorrect,devaki,0,0.36,incorrect,cavdar,0,0.18,incorrect,mr. andrews,0,0.12,incorrect,mr. hindu,0,0.14,incorrect,sheldon,0,0.33,incorrect,senor,0,0.2,incorrect,arjun,0,0.2,incorrect,cavdar,0,0.18,incorrect,mr. hindu,0,0.14,incorrect,senor,0,0.2,incorrect
"['rasheed', 'rashid', 'raşit']",matsoho,0,0.46,incorrect,mohau,0,0.2,incorrect,oliver,0,0.18,incorrect,oliver,0,0.18,incorrect,magalefa,0,0.27,incorrect,lehloko,0,0.15,incorrect,te atua,0,0.33,incorrect,te'o-na,0,0.17,incorrect,prerna,0,0.36,incorrect,prerna,0,0.36,incorrect,andriamanitra,0,0.44,incorrect,ny fomba ela,0,0.21,incorrect,mohau,0,0.2,incorrect,oliver,0,0.18,incorrect,lehloko,0,0.15,incorrect,te'o-na,0,0.17,incorrect,prerna,0,0.36,incorrect,ny fomba ela,0,0.21,incorrect,john,0,0.2,incorrect,he,0,0.44,incorrect,ada,0,0.44,incorrect,emma,0,0.22,incorrect,nguyen thi huyen,0,0.18,incorrect,anh em,0,0.46,incorrect,juan,0,0.22,incorrect,maria,0,0.4,incorrect,he,0,0.44,incorrect,emma,0,0.22,incorrect,anh em,0,0.46,incorrect,maria,0,0.4,incorrect
"['rasheed', 'rashid', 'raşit']",phoebe,0,0.46,incorrect,matlou,0,0.36,incorrect,oliver,0,0.18,incorrect,olufiri,0,0.33,incorrect,selebi,0,0.46,incorrect,segomotso,0,0.29,incorrect,te hina,0,0.31,incorrect,te hina,0,0.31,incorrect,jkhn,0,0.2,incorrect,chhali,0,0.36,incorrect,raymond,0,0.46,incorrect,hitany,0,0.36,incorrect,matlou,0,0.36,incorrect,olufiri,0,0.33,incorrect,segomotso,0,0.29,incorrect,te hina,0,0.31,incorrect,chhali,0,0.36,incorrect,hitany,0,0.36,incorrect,john,0,0.2,incorrect,ann,0,0.25,incorrect,osman,0,0.2,incorrect,edevat,0,0.36,incorrect,phan,0,0.22,incorrect,trai anh,0,0.46,incorrect,john,0,0.2,incorrect,don pedro,0,0.25,incorrect,ann,0,0.25,incorrect,edevat,0,0.36,incorrect,trai anh,0,0.46,incorrect,don pedro,0,0.25,incorrect
