Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['watson'],john,0,0.4,incorrect,bob,0,0.22,incorrect,oliver,0,0.17,incorrect,ati,0,0.44,incorrect,anna,0,0.4,incorrect,mamo,0,0.4,incorrect,tamatoa,0,0.46,incorrect,te a'eo,0,0.31,incorrect,prithvi,0,0.15,incorrect,prashant,0,0.43,incorrect,andriamatoa,0,0.35,incorrect,ary,0,0.22,incorrect,bob,0,0.22,incorrect,ati,0,0.44,incorrect,mamo,0,0.4,incorrect,te a'eo,0,0.31,incorrect,prashant,0,0.43,incorrect,ary,0,0.22,incorrect,mr. darcy,0,0.13,incorrect,little dorrit,0,0.21,incorrect,ali,0,0.22,incorrect,bence,0,0.18,incorrect,nguyen dinh huy,0,0.1,incorrect,nguyen dinh thi,0,0.1,incorrect,carlos,0,0.33,incorrect,usted,0,0.18,incorrect,little dorrit,0,0.21,incorrect,bence,0,0.18,incorrect,nguyen dinh thi,0,0.1,incorrect,usted,0,0.18,incorrect
['holmes'],whistle,0,0.46,incorrect,whistle,0,0.46,incorrect,agogo,0,0.18,incorrect,john,0,0.2,incorrect,whistle,0,0.46,incorrect,whistle,0,0.46,incorrect,te huia,0,0.15,incorrect,te hina,0,0.15,incorrect,baabuu,0,0.0,incorrect,tenzing,0,0.15,incorrect,maro,0,0.2,incorrect,rehefa,0,0.33,incorrect,whistle,0,0.46,incorrect,john,0,0.2,incorrect,whistle,0,0.46,incorrect,te hina,0,0.15,incorrect,tenzing,0,0.15,incorrect,rehefa,0,0.33,incorrect,john,0,0.2,incorrect,mr. b,0,0.18,incorrect,mercedes,0,0.43,incorrect,mercedes,0,0.43,incorrect,nguyen hue,0,0.25,incorrect,paul revere,0,0.24,incorrect,don quijote,0,0.24,incorrect,don quijote,0,0.24,incorrect,mr. b,0,0.18,incorrect,mercedes,0,0.43,incorrect,paul revere,0,0.24,incorrect,don quijote,0,0.24,incorrect
['watson'],marie,0,0.18,incorrect,kim,0,0.0,incorrect,henry,0,0.18,incorrect,arthur,0,0.33,incorrect,charles,0,0.31,incorrect,john,0,0.4,incorrect,parau,0,0.18,incorrect,na,0,0.25,incorrect,bebii,0,0.0,incorrect,billaa,0,0.17,incorrect,thomas,0,0.33,incorrect,dimampolo,0,0.27,incorrect,kim,0,0.0,incorrect,arthur,0,0.33,incorrect,john,0,0.4,incorrect,na,0,0.25,incorrect,billaa,0,0.17,incorrect,dimampolo,0,0.27,incorrect,mr. brooke,0,0.12,incorrect,arthur,0,0.33,incorrect,ali baba,0,0.14,incorrect,ali baba,0,0.14,incorrect,mr. bennet,0,0.12,incorrect,nguyen dinh thi,0,0.1,incorrect,henry,0,0.18,incorrect,edwin,0,0.36,incorrect,arthur,0,0.33,incorrect,ali baba,0,0.14,incorrect,nguyen dinh thi,0,0.1,incorrect,edwin,0,0.36,incorrect
"['conde', 'von', 'count', 'kram', 'kont von kramm', 'kont', 'conde von kramm', 'the count von kramm', 'kramm', 'the']",bohemia,0,0.4,incorrect,bohemia,0,0.4,incorrect,bohemian,0,0.36,incorrect,bohemian,0,0.36,incorrect,modiri,0,0.36,incorrect,modiri,0,0.36,incorrect,ekalesia,0,0.33,incorrect,ekalesia,0,0.33,incorrect,bohemian,0,0.36,incorrect,princess,0,0.31,incorrect,bohemiana,0,0.33,incorrect,bohemiana,0,0.33,incorrect,bohemia,0,0.4,incorrect,bohemian,0,0.36,incorrect,modiri,0,0.36,incorrect,ekalesia,0,0.33,incorrect,princess,0,0.31,incorrect,bohemiana,0,0.33,incorrect,count von waldstein,0,0.58,incorrect,lord rochester,0,0.34,incorrect,charles,0,0.4,incorrect,bohemia,0,0.4,incorrect,von trapp,0,0.52,incorrect,von trapp,0,0.52,incorrect,don diego,0,0.57,incorrect,don quijote,0,0.4,incorrect,lord rochester,0,0.34,incorrect,bohemia,0,0.4,incorrect,von trapp,0,0.52,incorrect,don quijote,0,0.4,incorrect
['holmes'],joseph,0,0.33,incorrect,ke,0,0.25,incorrect,seth,0,0.2,incorrect,olorun,0,0.33,incorrect,bob,0,0.22,incorrect,gongwe,0,0.33,incorrect,tamatoa,0,0.15,incorrect,te atua,0,0.15,incorrect,om baabaa,0,0.27,incorrect,chhee,0,0.36,incorrect,samy,0,0.2,incorrect,samy,0,0.2,incorrect,ke,0,0.25,incorrect,olorun,0,0.33,incorrect,gongwe,0,0.33,incorrect,te atua,0,0.15,incorrect,chhee,0,0.36,incorrect,samy,0,0.2,incorrect,mr. darcy,0,0.13,incorrect,mr. collins,0,0.35,incorrect,ali,0,0.22,incorrect,ali,0,0.22,incorrect,trong,0,0.18,incorrect,anh em,0,0.33,incorrect,don,0,0.22,incorrect,don quijote,0,0.24,incorrect,mr. collins,0,0.35,incorrect,ali,0,0.22,incorrect,anh em,0,0.33,incorrect,don quijote,0,0.24,incorrect
['holmes'],morena,0,0.33,incorrect,london,0,0.17,incorrect,george,0,0.33,incorrect,london,0,0.17,incorrect,sechaba,0,0.15,incorrect,maluti-a-phofung,0,0.18,incorrect,loneliness,0,0.5,incorrect,ioane,0,0.36,incorrect,prasad,0,0.17,incorrect,lndn,0,0.2,incorrect,david,0,0.0,incorrect,queen elizabeth ii,0,0.17,incorrect,london,0,0.17,incorrect,london,0,0.17,incorrect,maluti-a-phofung,0,0.18,incorrect,ioane,0,0.36,incorrect,lndn,0,0.2,incorrect,queen elizabeth ii,0,0.17,incorrect,arthur,0,0.17,incorrect,your majesty,0,0.44,incorrect,charles,0,0.62,incorrect,queen,0,0.18,incorrect,theresa,0,0.46,incorrect,thackeray,0,0.27,incorrect,charles,0,0.62,incorrect,majestad,0,0.43,incorrect,your majesty,0,0.44,incorrect,queen,0,0.18,incorrect,thackeray,0,0.27,incorrect,majestad,0,0.43,incorrect
"['bayan', 'adle', 'bayan adler', 'adler']",miss marple,0,0.4,incorrect,empa,0,0.25,incorrect,omidan ali,0,0.48,incorrect,omidan,0,0.36,incorrect,jonas,0,0.25,incorrect,john,0,0.22,incorrect,te akiti,0,0.21,incorrect,ua,0,0.33,incorrect,ttonii,0,0.18,incorrect,prakash,0,0.33,incorrect,miss scarlett,0,0.35,incorrect,avy,0,0.5,incorrect,empa,0,0.25,incorrect,omidan,0,0.36,incorrect,john,0,0.22,incorrect,ua,0,0.33,incorrect,prakash,0,0.33,incorrect,avy,0,0.5,incorrect,miss crawford,0,0.25,incorrect,miss wall,0,0.31,incorrect,osmanli,0,0.36,incorrect,cin,0,0.25,incorrect,phyllis,0,0.22,incorrect,tran,0,0.44,incorrect,senorita mariana,0,0.3,incorrect,senorita rubia,0,0.24,incorrect,miss wall,0,0.31,incorrect,cin,0,0.25,incorrect,tran,0,0.44,incorrect,senorita rubia,0,0.24,incorrect
['watson'],monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,mr. brown,0,0.27,incorrect,monica,0,0.33,incorrect,richard,0,0.15,incorrect,faytonun,0,0.57,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,don pedro,0,0.27,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect,faytonun,0,0.57,incorrect,monica,0,0.33,incorrect,monica,0,0.33,incorrect
"['norton', 'godfrey norton', 'godfrey']",landau,0,0.17,incorrect,ho fanele,0,0.38,incorrect,oko ayokele,0,0.24,incorrect,oko sugbon awon yooku won ni mi ti won.,0,0.3,incorrect,jonas,0,0.36,incorrect,my car,0,0.3,incorrect,te hiti vai,0,0.24,incorrect,aita,0,0.2,incorrect,oty,0,0.44,incorrect,baalkr,0,0.17,incorrect,soba,0,0.2,incorrect,tampoka,0,0.31,incorrect,ho fanele,0,0.38,incorrect,oko sugbon awon yooku won ni mi ti won.,0,0.3,incorrect,my car,0,0.3,incorrect,aita,0,0.2,incorrect,baalkr,0,0.17,incorrect,tampoka,0,0.31,incorrect,mr. darcy,0,0.38,incorrect,mr. wilkins,0,0.24,incorrect,david,0,0.17,incorrect,ibrahim,0,0.15,incorrect,thao,0,0.4,incorrect,nguoi phi,0,0.27,incorrect,don diego,0,0.38,incorrect,padre,0,0.5,incorrect,mr. wilkins,0,0.24,incorrect,ibrahim,0,0.15,incorrect,nguoi phi,0,0.27,incorrect,padre,0,0.5,incorrect
['holmes'],edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect,thomas,0,0.67,incorrect,edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect,lefoko,0,0.33,incorrect,edgeware,0,0.14,incorrect,edgeworth,0,0.13,incorrect,dillii,0,0.17,incorrect,dillii,0,0.17,incorrect,afo,0,0.22,incorrect,narary,0,0.0,incorrect,edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect,lefoko,0,0.33,incorrect,edgeworth,0,0.13,incorrect,dillii,0,0.17,incorrect,narary,0,0.0,incorrect,mr. darcy,0,0.13,incorrect,edgeware,0,0.14,incorrect,edgeware,0,0.14,incorrect,edgeworth,0,0.13,incorrect,mr. darcy,0,0.13,incorrect,edgeworth,0,0.13,incorrect,watson,0,0.17,incorrect,edgeworth,0,0.13,incorrect,edgeware,0,0.14,incorrect,edgeworth,0,0.13,incorrect,edgeworth,0,0.13,incorrect,edgeworth,0,0.13,incorrect
