Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
"['ruth crawford', 'crawford', 'ruth']",warner bros.,0,0.32,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['mark'],he,0,0.0,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['butch'],[mask],0,0.0,incorrect,warren,0,0.0,incorrect,warren,0,0.0,incorrect
['crawford'],ms. smith,0,0.0,incorrect,ms.,0,0.0,incorrect,ms.,0,0.0,incorrect
['dave'],fate,0,0.5,incorrect,,0,0.29,incorrect,,0,0.29,incorrect
['butch'],his friend john,0,0.1,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['alden'],john,0,0.22,incorrect,they,0,0.22,incorrect,they,0,0.22,incorrect
['carmody'],pop,0,0.2,incorrect,lightning,0,0.0,incorrect,lightning,0,0.0,incorrect
"['ruth crawford', 'crawford', 'ruth']",korner koffee kup,0,0.2,incorrect,kup,0,0.29,incorrect,kup,0,0.29,incorrect
"['ruth crawford', 'crawford', 'ruth']",she,0,0.29,incorrect,she,0,0.29,incorrect,she,0,0.29,incorrect
['crawford'],ms. smith,0,0.0,incorrect,ms.,0,0.0,incorrect,ms.,0,0.0,incorrect
['dave'],[mask],0,0.2,incorrect,derby,0,0.44,incorrect,derby,0,0.44,incorrect
['dave'],your father,0,0.27,incorrect,harley-davidson,0,0.32,incorrect,harley-davidson,0,0.32,incorrect
"['uncle butch', 'butch', 'uncle']",john,0,0.22,incorrect,artist,0,0.18,incorrect,artist,0,0.18,incorrect
['hathaway'],miller,0,0.0,incorrect,roberts,0,0.13,incorrect,roberts,0,0.13,incorrect
['butch'],unknown,0,0.17,incorrect,wood,0,0.0,incorrect,wood,0,0.0,incorrect
"['johnson', 'robert', 'robert johnson']",frost,0,0.55,incorrect,devil,0,0.18,incorrect,devil,0,0.18,incorrect
['ruth'],sarah,0,0.44,incorrect,corolla,0,0.18,incorrect,corolla,0,0.18,incorrect
['carmody'],mr. johnson,0,0.22,incorrect,kup,0,0.0,incorrect,kup,0,0.0,incorrect
['ruth'],she,0,0.29,incorrect,pop,0,0.0,incorrect,pop,0,0.0,incorrect
['butch'],my grandfather,0,0.21,incorrect,grandfather,0,0.25,incorrect,grandfather,0,0.25,incorrect
