Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['jack'],"autumn's companion, likely a friend or someone autumn was with, however, the passage does not provide enough information to determine the exact name. but based on the context, i'm going to take a guess that the name is a person autumn was with, possibly a friend or romantic partner, so i'll fill in a common name: emily",0,0.02,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['jack'],emily,0,0.0,incorrect,movie,0,0.0,incorrect,movie,0,0.0,incorrect
['jack'],he,0,0.0,incorrect,autumn,0,0.2,incorrect,autumn,0,0.2,incorrect
['jack'],he,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['jack'],heathcliff,0,0.29,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['jack'],he,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['jack'],she,0,0.0,incorrect,netflix,0,0.0,incorrect,netflix,0,0.0,incorrect
['jack'],him,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['jack'],autumn,0,0.2,incorrect,autumn,0,0.2,incorrect,autumn,0,0.2,incorrect
['jack'],he,0,0.0,incorrect,mr. johnson,0,0.13,incorrect,mr. johnson,0,0.13,incorrect
['jack'],him,0,0.0,incorrect,autumn,0,0.2,incorrect,autumn,0,0.2,incorrect
['jack'],autumn,0,0.2,incorrect,autumn,0,0.2,incorrect,autumn,0,0.2,incorrect
['jack'],my home,0,0.0,incorrect,autumn,0,0.2,incorrect,autumn,0,0.2,incorrect
['jack'],he,0,0.0,incorrect,autumn,0,0.2,incorrect,autumn,0,0.2,incorrect
['jack'],he,0,0.0,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['jack'],autumn,0,0.2,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['jack'],autumn,0,0.2,incorrect,autumn,0,0.2,incorrect,autumn,0,0.2,incorrect
['jack'],he,0,0.0,incorrect,varsity,0,0.18,incorrect,varsity,0,0.18,incorrect
['jack'],my colleague,0,0.12,incorrect,teammate,0,0.17,incorrect,teammate,0,0.17,incorrect
['jack'],my brother,0,0.0,incorrect,school,0,0.2,incorrect,school,0,0.2,incorrect
['jack'],my dad,0,0.2,incorrect,teammate,0,0.17,incorrect,teammate,0,0.17,incorrect
['jack'],the girls,0,0.0,incorrect,boys,0,0.0,incorrect,boys,0,0.0,incorrect
['jack'],god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['jack'],noah,0,0.25,incorrect,autumn,0,0.2,incorrect,autumn,0,0.2,incorrect
