Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
"['beaver', 'eager beaver', 'eager']",me,0,0.29,incorrect,internship,0,0.27,incorrect,internship,0,0.27,incorrect
['hannah'],jon,0,0.22,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect
"['chawla', 'kalpana', 'kalpana chawla']",galileo,0,0.31,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['floyd'],carpentry,0,0.14,incorrect,earth,0,0.0,incorrect,earth,0,0.0,incorrect
['floyd'],family,0,0.55,incorrect,wikipedia,0,0.14,incorrect,wikipedia,0,0.14,incorrect
['mara'],she,0,0.0,incorrect,midori,0,0.4,incorrect,midori,0,0.4,incorrect
['mara'],my,0,0.33,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['floyd'],maternal,0,0.15,incorrect,trace,0,0.0,incorrect,trace,0,0.0,incorrect
['python'],python,1,1.0,correct,python,1,1.0,correct,python,1,1.0,correct
['let'],jesus,0,0.25,incorrect,netflix,0,0.4,incorrect,netflix,0,0.4,incorrect
['fuck'],ian,0,0.0,incorrect,ian,0,0.0,incorrect,ian,0,0.0,incorrect
['hannah'],emily,0,0.0,incorrect,caltech,0,0.31,incorrect,caltech,0,0.31,incorrect
['mara'],she,0,0.0,incorrect,facebook,0,0.17,incorrect,facebook,0,0.17,incorrect
['merel'],stone,0,0.2,incorrect,amase,0,0.4,incorrect,amase,0,0.4,incorrect
['hannah'],lyra,0,0.2,incorrect,nasa,0,0.4,incorrect,nasa,0,0.4,incorrect
['mara'],emily,0,0.22,incorrect,english,0,0.0,incorrect,english,0,0.0,incorrect
['mara'],my sister,0,0.31,incorrect,nasa,0,0.5,incorrect,nasa,0,0.5,incorrect
['merel'],smith,0,0.2,incorrect,dr. peter waske,0,0.3,incorrect,dr. peter waske,0,0.3,incorrect
['karl'],emily,0,0.22,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['haven'],i,0,0.0,incorrect,bill,0,0.0,incorrect,bill,0,0.0,incorrect
['arroyo'],heiken,0,0.0,incorrect,phoenix,0,0.15,incorrect,phoenix,0,0.15,incorrect
['arroyo'],jemison,0,0.15,incorrect,mae jemison,0,0.24,incorrect,mae jemison,0,0.24,incorrect
['merel'],dr. patel,0,0.43,incorrect,elon musk,0,0.29,incorrect,elon musk,0,0.29,incorrect
['floyd'],you,0,0.25,incorrect,government,0,0.13,incorrect,government,0,0.13,incorrect
['merel'],dr. rodriguez,0,0.22,incorrect,dr. mengele,0,0.5,incorrect,dr. mengele,0,0.5,incorrect
['hannah'],sam,0,0.22,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['merel'],you,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],professor,0,0.0,incorrect,longyearbyen,0,0.22,incorrect,longyearbyen,0,0.22,incorrect
['merel'],god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['floyd'],dad,0,0.25,incorrect,michael,0,0.17,incorrect,michael,0,0.17,incorrect
['hannah'],charlie,0,0.31,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],elon musk,0,0.13,incorrect,trump,0,0.0,incorrect,trump,0,0.0,incorrect
['merel'],ian,0,0.0,incorrect,ian,0,0.0,incorrect,ian,0,0.0,incorrect
['mara'],his mother,0,0.29,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['mara'],jessica,0,0.18,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['floyd'],smith,0,0.0,incorrect,trump,0,0.0,incorrect,trump,0,0.0,incorrect
['mara'],she,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['mara'],sadie,0,0.22,incorrect,sadie,0,0.22,incorrect,sadie,0,0.22,incorrect
['great'],his,0,0.0,incorrect,delphina's,0,0.27,incorrect,delphina's,0,0.27,incorrect
['hannah'],jack,0,0.2,incorrect,arctic,0,0.17,incorrect,arctic,0,0.17,incorrect
['hannah'],emily,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],lucky,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],josh,0,0.2,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect
['hannah'],ma'am,0,0.36,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['mara'],mom,0,0.29,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],yes,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],mars,0,0.2,incorrect,aurora,0,0.33,incorrect,aurora,0,0.33,incorrect
