Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['mum'],dad,0,0.0,incorrect,rg,0,0.0,incorrect,rg,0,0.0,incorrect
['eden'],kate,0,0.25,incorrect,rg,0,0.0,incorrect,rg,0,0.0,incorrect
"['gopal', 'das', 'gopal das']",brimmer,0,0.0,incorrect,brimmer,0,0.0,incorrect,brimmer,0,0.0,incorrect
"['gopal', 'das', 'gopal das']",kyle,0,0.22,incorrect,gaia,0,0.46,incorrect,gaia,0,0.46,incorrect
['thomas'],dr.,0,0.0,incorrect,doctor,0,0.33,incorrect,doctor,0,0.33,incorrect
['arabella'],augusta,0,0.27,incorrect,augusta,0,0.27,incorrect,augusta,0,0.27,incorrect
['thomas'],the cottage,0,0.47,incorrect,cottage,0,0.31,incorrect,cottage,0,0.31,incorrect
['arabella'],catherine,0,0.35,incorrect,queen,0,0.15,incorrect,queen,0,0.15,incorrect
['eden'],she,0,0.29,incorrect,[mask],0,0.0,incorrect,[mask],0,0.0,incorrect
['eden'],arabella,0,0.17,incorrect,arabella,0,0.17,incorrect,arabella,0,0.17,incorrect
['arabella'],beatrice,0,0.38,incorrect,beatrice,0,0.38,incorrect,beatrice,0,0.38,incorrect
['arabella'],lady gaga,0,0.35,incorrect,lady,0,0.33,incorrect,lady,0,0.33,incorrect
['arabella'],"[mask]'s barrister father hailed from one of hong kong's most respected legal families. ""people are constantly surprised to learn that i didn't grow up in a rice paddy. my grandfather and father both went to oxford, and we had a house in kowloon tong with five servants.""",0,0.05,incorrect,kong's grandfather,0,0.23,incorrect,kong's grandfather,0,0.23,incorrect
['arabella'],countess,0,0.12,incorrect,bella,0,0.77,correct,bella,0,0.77,correct
"['thomas tong', 'tong', 'thomas']",dr. smith,0,0.27,incorrect,dr.,0,0.0,incorrect,dr.,0,0.0,incorrect
['eden'],unknown,0,0.18,incorrect,unknown,0,0.18,incorrect,unknown,0,0.18,incorrect
['eden'],turtle,0,0.2,incorrect,turtle,0,0.2,incorrect,turtle,0,0.2,incorrect
['eden'],jane,0,0.25,incorrect,woman,0,0.22,incorrect,woman,0,0.22,incorrect
['eden'],she,0,0.29,incorrect,clothes,0,0.18,incorrect,clothes,0,0.18,incorrect
['rufus'],john,0,0.0,incorrect,wolseley,0,0.15,incorrect,wolseley,0,0.15,incorrect
['rufus'],[mask],0,0.18,incorrect,puako,0,0.2,incorrect,puako,0,0.2,incorrect
['rufus'],[mask],0,0.18,incorrect,cistern,0,0.17,incorrect,cistern,0,0.17,incorrect
['rufus'],tom cruise,0,0.4,incorrect,hawaii,0,0.0,incorrect,hawaii,0,0.0,incorrect
['arabella'],kehinde wiley,0,0.19,incorrect,rufus,0,0.15,incorrect,rufus,0,0.15,incorrect
['bea'],de courcy,0,0.17,incorrect,courcys,0,0.0,incorrect,courcys,0,0.0,incorrect
['eden'],emily,0,0.22,incorrect,coffee,0,0.4,incorrect,coffee,0,0.4,incorrect
['eden'],she,0,0.29,incorrect,the queen,0,0.46,incorrect,the queen,0,0.46,incorrect
['rufus'],[mask] asked.,0,0.11,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['eden'],bird,0,0.25,incorrect,she,0,0.29,incorrect,she,0,0.29,incorrect
['rufus'],coqui,0,0.2,incorrect,coqui,0,0.2,incorrect,coqui,0,0.2,incorrect
['bea'],augusta,0,0.2,incorrect,augusta,0,0.2,incorrect,augusta,0,0.2,incorrect
['bea'],[mask],0,0.22,incorrect,paris,0,0.25,incorrect,paris,0,0.25,incorrect
['arabella'],augusta,0,0.27,incorrect,augusta,0,0.27,incorrect,augusta,0,0.27,incorrect
['eden'],lord,0,0.25,incorrect,countess,0,0.17,incorrect,countess,0,0.17,incorrect
['rufus'],volcano,0,0.0,incorrect,wedding,0,0.0,incorrect,wedding,0,0.0,incorrect
['eden'],the host,0,0.17,incorrect,"the [mask] token in the passage is most likely to be filled by the name ""garden"". this is because the context of the passage suggests that the speaker is describing a beautiful and serene setting, which is consistent with the idea of a garden. the mention of ""pools"" and ""courtyard"" also supports this interpretation. therefore, the most likely proper name to fill the [mask] token is ""garden"".",0,0.02,incorrect,"the [mask] token in the passage is most likely to be filled by the name ""garden"". this is because the context of the passage suggests that the speaker is describing a beautiful and serene setting, which is consistent with the idea of a garden. the mention of ""pools"" and ""courtyard"" also supports this interpretation. therefore, the most likely proper name to fill the [mask] token is ""garden"".",0,0.02,incorrect
