Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['peter'],laughed,0,0.17,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['peter'],the narrator,0,0.35,incorrect,lo,0,0.0,incorrect,lo,0,0.0,incorrect
['daphne'],jessica,0,0.15,incorrect,he,0,0.5,incorrect,he,0,0.5,incorrect
['peter'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['dorner'],mr. smith,0,0.13,incorrect,mr.,0,0.22,incorrect,mr.,0,0.22,incorrect
['petra'],john,0,0.0,incorrect,college,0,0.17,incorrect,college,0,0.17,incorrect
['peter'],john,0,0.0,incorrect,unknown,0,0.0,incorrect,unknown,0,0.0,incorrect
['daphne'],her,0,0.44,incorrect,he,0,0.5,incorrect,he,0,0.5,incorrect
['peter'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['peter'],he,0,0.29,incorrect,[mask],0,0.0,incorrect,[mask],0,0.0,incorrect
['daph'],george,0,0.0,incorrect,father,0,0.4,incorrect,father,0,0.4,incorrect
['peter'],john,0,0.0,incorrect,mac,0,0.0,incorrect,mac,0,0.0,incorrect
['peter'],john,0,0.0,incorrect,fool,0,0.0,incorrect,fool,0,0.0,incorrect
['peter'],he,0,0.29,incorrect,bay,0,0.0,incorrect,bay,0,0.0,incorrect
['arham'],dragon,0,0.36,incorrect,dad,0,0.25,incorrect,dad,0,0.25,incorrect
['fontana'],child,0,0.0,incorrect,mom,0,0.2,incorrect,mom,0,0.2,incorrect
['renesmee'],emily,0,0.31,incorrect,joe,0,0.18,incorrect,joe,0,0.18,incorrect
['landon'],patron services assistant,0,0.19,incorrect,kills,0,0.18,incorrect,kills,0,0.18,incorrect
['peter'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['peter'],he,0,0.29,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
"['munch', 'edvard munch', 'edvard']",munch,1,1.0,correct,scream,0,0.33,incorrect,scream,0,0.33,incorrect
['peter'],miles,0,0.2,incorrect,miles,0,0.2,incorrect,miles,0,0.2,incorrect
['peter'],him,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['peter'],john,0,0.0,incorrect,tom,0,0.25,incorrect,tom,0,0.25,incorrect
['maya'],mom,0,0.29,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect
['harvey'],branch manager,0,0.3,incorrect,daughter,0,0.29,incorrect,daughter,0,0.29,incorrect
['petra'],she,0,0.25,incorrect,librarian,0,0.29,incorrect,librarian,0,0.29,incorrect
['peterverse'],chill coast,0,0.1,incorrect,bay,0,0.0,incorrect,bay,0,0.0,incorrect
"['tom petty', 'petty', 'tom']",the village vanguard,0,0.21,incorrect,bartender,0,0.22,incorrect,bartender,0,0.22,incorrect
['peter'],i bought it,0,0.12,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['landon'],nathan,0,0.33,incorrect,bond,0,0.4,incorrect,bond,0,0.4,incorrect
['petra'],he,0,0.29,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['mulder'],kid,0,0.22,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['mulder'],librarian,0,0.27,incorrect,mom,0,0.22,incorrect,mom,0,0.22,incorrect
['peter'],him,0,0.0,incorrect,i,0,0.0,incorrect,i,0,0.0,incorrect
['batman'],lunchbox,0,0.14,incorrect,kid,0,0.0,incorrect,kid,0,0.0,incorrect
