Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['jalil', 'yalil', 'celil']",jesus,0,0.2,incorrect,moses,0,0.2,incorrect,oluwa,0,0.2,incorrect,ogun,0,0.0,incorrect,jesus,0,0.2,incorrect,south africa,0,0.24,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,ram,0,0.25,incorrect,maria,0,0.4,incorrect,andry,0,0.2,incorrect,moses,0,0.2,incorrect,ogun,0,0.0,incorrect,south africa,0,0.24,incorrect,jesus,0,0.2,incorrect,ram,0,0.25,incorrect,andry,0,0.2,incorrect,god,0,0.0,incorrect,john,0,0.22,incorrect,adam,0,0.22,incorrect,ali,0,0.75,correct,nha tho mo,0,0.13,incorrect,thuoc,0,0.2,incorrect,hitler,0,0.36,incorrect,padre,0,0.2,incorrect,john,0,0.22,incorrect,ali,0,0.75,correct,thuoc,0,0.2,incorrect,padre,0,0.2,incorrect
"['mariam jo', 'meryem co', 'mariam', 'co', 'jo', 'meryem']",moses,0,0.36,incorrect,setheba,0,0.31,incorrect,jesus,0,0.29,incorrect,ogun,0,0.33,incorrect,moeti,0,0.36,incorrect,moses,0,0.36,incorrect,jesus,0,0.29,incorrect,moses,0,0.36,incorrect,rama,0,0.6,incorrect,mother,0,0.5,incorrect,maria,0,0.91,correct,madagascar,0,0.38,incorrect,setheba,0,0.31,incorrect,ogun,0,0.33,incorrect,moses,0,0.36,incorrect,moses,0,0.36,incorrect,mother,0,0.5,incorrect,madagascar,0,0.38,incorrect,god,0,0.4,incorrect,winnie-the-pooh,0,0.25,incorrect,murat,0,0.55,incorrect,muhammed,0,0.43,incorrect,tran dang xuong,0,0.33,incorrect,tran,0,0.4,incorrect,jose,0,0.67,incorrect,maria,0,0.91,correct,winnie-the-pooh,0,0.25,incorrect,muhammed,0,0.43,incorrect,tran,0,0.4,incorrect,maria,0,0.91,correct
"['faizu', 'feyzullah', 'molla feyzullah', 'faizullah', 'faizulá', 'mullah faizullah', 'mullah', 'molla']",shakespeare,0,0.23,incorrect,queen of sheba,0,0.28,incorrect,aladdin,0,0.43,incorrect,buttercup,0,0.22,incorrect,shakespeare,0,0.23,incorrect,shakespeare,0,0.23,incorrect,jesus,0,0.29,incorrect,jesus,0,0.29,incorrect,ram,0,0.25,incorrect,ram,0,0.25,incorrect,madagascar,0,0.31,incorrect,andry rajoelina,0,0.33,incorrect,queen of sheba,0,0.28,incorrect,buttercup,0,0.22,incorrect,shakespeare,0,0.23,incorrect,jesus,0,0.29,incorrect,ram,0,0.25,incorrect,andry rajoelina,0,0.33,incorrect,ranjit,0,0.36,incorrect,head,0,0.31,incorrect,murat,0,0.55,incorrect,ali,0,0.5,incorrect,giao si thich quang duc,0,0.27,incorrect,thich minh chau,0,0.32,incorrect,ali,0,0.5,incorrect,ali,0,0.5,incorrect,head,0,0.31,incorrect,ali,0,0.5,incorrect,thich minh chau,0,0.32,incorrect,ali,0,0.5,incorrect
"['mil', 'jalil', 'yalil', 'celil']",david,0,0.4,incorrect,david,0,0.4,incorrect,aisha,0,0.4,incorrect,yoruba,0,0.36,incorrect,joseph,0,0.18,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,ramayani,0,0.46,incorrect,ram,0,0.33,incorrect,van gogh,0,0.15,incorrect,madagascar,0,0.15,incorrect,david,0,0.4,incorrect,yoruba,0,0.36,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,ram,0,0.33,incorrect,madagascar,0,0.15,incorrect,catherine,0,0.43,incorrect,wife,0,0.29,incorrect,ilyas,0,0.5,incorrect,gozleri,0,0.33,incorrect,ninh ky,0,0.2,incorrect,nguyen,0,0.18,incorrect,winnie-the-pooh,0,0.11,incorrect,maria,0,0.5,incorrect,wife,0,0.29,incorrect,gozleri,0,0.33,incorrect,nguyen,0,0.18,incorrect,maria,0,0.5,incorrect
"['lili lili', 'mi', 'lili', 'lili mi']",jesus,0,0.0,incorrect,sebetwane,0,0.0,incorrect,goldilocks,0,0.43,incorrect,nigeria,0,0.36,incorrect,minow,0,0.57,incorrect,south africa,0,0.21,incorrect,jack,0,0.0,incorrect,samoa,0,0.29,incorrect,rama,0,0.33,incorrect,river ganges,0,0.21,incorrect,madagascar,0,0.17,incorrect,madagascar,0,0.17,incorrect,sebetwane,0,0.0,incorrect,nigeria,0,0.36,incorrect,south africa,0,0.21,incorrect,samoa,0,0.29,incorrect,river ganges,0,0.21,incorrect,madagascar,0,0.17,incorrect,minnow,0,0.5,incorrect,sitting minnow,0,0.48,incorrect,mirnav,0,0.5,incorrect,nar,0,0.0,incorrect,chau,0,0.0,incorrect,nguyen du,0,0.12,incorrect,minnow,0,0.5,incorrect,winnie the pooh,0,0.27,incorrect,sitting minnow,0,0.48,incorrect,nar,0,0.0,incorrect,nguyen du,0,0.12,incorrect,winnie the pooh,0,0.27,incorrect
"['mariam jo', 'meryem co', 'mariam', 'co', 'jo', 'meryem']",lesotho,0,0.25,incorrect,mohlomong,0,0.33,incorrect,yoruba,0,0.33,incorrect,anansi,0,0.33,incorrect,nelson mandela,0,0.3,incorrect,thabo mbeki,0,0.24,incorrect,jesus,0,0.29,incorrect,maori,0,0.73,correct,amazon,0,0.4,incorrect,lg,0,0.0,incorrect,jesus,0,0.29,incorrect,marina,0,0.83,correct,mohlomong,0,0.33,incorrect,anansi,0,0.33,incorrect,thabo mbeki,0,0.24,incorrect,maori,0,0.73,correct,lg,0,0.0,incorrect,marina,0,0.83,correct,christmas,0,0.4,incorrect,michael,0,0.46,incorrect,annen,0,0.18,incorrect,netflix,0,0.15,incorrect,duc,0,0.4,incorrect,nguyen,0,0.33,incorrect,carlos,0,0.5,incorrect,netflix,0,0.15,incorrect,michael,0,0.46,incorrect,netflix,0,0.15,incorrect,nguyen,0,0.33,incorrect,netflix,0,0.15,incorrect
"['meryem gari', 'gari', 'meryem', 'mariam']",england,0,0.36,incorrect,london,0,0.0,incorrect,shakespeare,0,0.36,incorrect,aladdin,0,0.36,incorrect,winnie the pooh,0,0.23,incorrect,london,0,0.0,incorrect,queen victoria,0,0.4,incorrect,elizabeth,0,0.27,incorrect,mumbai,0,0.5,incorrect,ram,0,0.67,incorrect,india,0,0.36,incorrect,jesus,0,0.18,incorrect,london,0,0.0,incorrect,aladdin,0,0.36,incorrect,london,0,0.0,incorrect,elizabeth,0,0.27,incorrect,ram,0,0.67,incorrect,jesus,0,0.18,incorrect,ahmed,0,0.36,incorrect,london,0,0.0,incorrect,meryem,1,1.0,correct,muammer,0,0.46,incorrect,nguyen huy tuong,0,0.3,incorrect,trung,0,0.25,incorrect,el,0,0.25,incorrect,madrid,0,0.67,incorrect,london,0,0.0,incorrect,muammer,0,0.46,incorrect,trung,0,0.25,incorrect,madrid,0,0.67,incorrect
"['celil han', 'jan', 'han', 'jalil khan', 'celil', 'jalil', 'khan', 'yalil jan', 'yalil', 'chính', 'chính jalil khan']",jesus,0,0.25,incorrect,joseph,0,0.27,incorrect,nigeria,0,0.38,incorrect,yoruba,0,0.36,incorrect,botswana,0,0.36,incorrect,lesotho,0,0.25,incorrect,jesus,0,0.25,incorrect,maohi,0,0.4,incorrect,ram,0,0.33,incorrect,ram,0,0.33,incorrect,andry,0,0.5,incorrect,maria,0,0.43,incorrect,joseph,0,0.27,incorrect,yoruba,0,0.36,incorrect,lesotho,0,0.25,incorrect,maohi,0,0.4,incorrect,ram,0,0.33,incorrect,maria,0,0.43,incorrect,god,0,0.0,incorrect,john,0,0.57,incorrect,komutan,0,0.55,incorrect,adam,0,0.31,incorrect,jalil khan,1,1.0,correct,jalil,1,1.0,correct,jefe,0,0.29,incorrect,carlos,0,0.36,incorrect,john,0,0.57,incorrect,adam,0,0.31,incorrect,jalil,1,1.0,correct,carlos,0,0.36,incorrect
['nana'],moses,0,0.0,incorrect,jesus,0,0.0,incorrect,oju,0,0.0,incorrect,ako,0,0.29,incorrect,moses,0,0.0,incorrect,lesotho,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,ram,0,0.29,incorrect,ram,0,0.29,incorrect,maria,0,0.44,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,ako,0,0.29,incorrect,lesotho,0,0.0,incorrect,jesus,0,0.0,incorrect,ram,0,0.29,incorrect,jesus,0,0.0,incorrect,mother,0,0.0,incorrect,mother,0,0.0,incorrect,annem,0,0.44,incorrect,goz,0,0.0,incorrect,nguyen thi thanh nhan,0,0.32,incorrect,ho,0,0.0,incorrect,su padre,0,0.17,incorrect,maria,0,0.44,incorrect,mother,0,0.0,incorrect,goz,0,0.0,incorrect,ho,0,0.0,incorrect,maria,0,0.44,incorrect
"['mariam jo', 'meryem co', 'mariam', 'co', 'jo', 'meryem']",nelson mandela,0,0.3,incorrect,jesus,0,0.29,incorrect,jesus,0,0.29,incorrect,yoruba,0,0.33,incorrect,godimo,0,0.4,incorrect,god,0,0.4,incorrect,tuvalu,0,0.17,incorrect,god,0,0.4,incorrect,ram,0,0.67,incorrect,paradise,0,0.43,incorrect,maria,0,0.91,correct,jesus,0,0.29,incorrect,jesus,0,0.29,incorrect,yoruba,0,0.33,incorrect,god,0,0.4,incorrect,god,0,0.4,incorrect,paradise,0,0.43,incorrect,jesus,0,0.29,incorrect,them,0,0.4,incorrect,john,0,0.67,incorrect,evren,0,0.55,incorrect,oda,0,0.4,incorrect,con,0,0.8,correct,nguyen,0,0.33,incorrect,juan,0,0.33,incorrect,jardin,0,0.5,incorrect,john,0,0.67,incorrect,oda,0,0.4,incorrect,nguyen,0,0.33,incorrect,jardin,0,0.5,incorrect
