Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
"['crawford', 'ruth crawford', 'ruth']",donald,0,0.29,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['mark'],emily,0,0.22,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['butch'],joe,0,0.0,incorrect,warren,0,0.0,incorrect,warren,0,0.0,incorrect
['crawford'],ms. [mask],0,0.11,incorrect,pop,0,0.18,incorrect,pop,0,0.18,incorrect
['dave'],ed,0,0.33,incorrect,marie,0,0.44,incorrect,marie,0,0.44,incorrect
['butch'],joe,0,0.0,incorrect,pop,0,0.0,incorrect,pop,0,0.0,incorrect
['alden'],tom,0,0.0,incorrect,tommy,0,0.0,incorrect,tommy,0,0.0,incorrect
['carmody'],pop,0,0.2,incorrect,mr. lightning,0,0.1,incorrect,mr. lightning,0,0.1,incorrect
"['crawford', 'ruth crawford', 'ruth']",pop,0,0.18,incorrect,gateway,0,0.27,incorrect,gateway,0,0.27,incorrect
"['crawford', 'ruth crawford', 'ruth']",emily,0,0.0,incorrect,emma,0,0.17,incorrect,emma,0,0.17,incorrect
['crawford'],wendy,0,0.31,incorrect,ms. potts,0,0.12,incorrect,ms. potts,0,0.12,incorrect
['dave'],george,0,0.2,incorrect,mr. duck,0,0.17,incorrect,mr. duck,0,0.17,incorrect
['dave'],charlie,0,0.36,incorrect,dad,0,0.57,incorrect,dad,0,0.57,incorrect
"['uncle', 'uncle butch', 'butch']",norman,0,0.18,incorrect,paul,0,0.44,incorrect,paul,0,0.44,incorrect
['hathaway'],mrs. [mask],0,0.11,incorrect,mrs. roberts,0,0.1,incorrect,mrs. roberts,0,0.1,incorrect
['butch'],arthur,0,0.36,incorrect,walden,0,0.0,incorrect,walden,0,0.0,incorrect
"['johnson', 'robert johnson', 'robert']",tom,0,0.24,incorrect,madame,0,0.17,incorrect,madame,0,0.17,incorrect
['ruth'],pop,0,0.0,incorrect,pop,0,0.0,incorrect,pop,0,0.0,incorrect
['carmody'],mr. [mask],0,0.24,incorrect,benson,0,0.15,incorrect,benson,0,0.15,incorrect
['ruth'],pop,0,0.0,incorrect,pop gates,0,0.15,incorrect,pop gates,0,0.15,incorrect
['butch'],willys,0,0.0,incorrect,willys,0,0.0,incorrect,willys,0,0.0,incorrect
['butch'],paul,0,0.22,incorrect,em,0,0.0,incorrect,em,0,0.0,incorrect
['butch'],bill,0,0.22,incorrect,charlie,0,0.33,incorrect,charlie,0,0.33,incorrect
['butch'],nellybelle,0,0.13,incorrect,nellybelle,0,0.13,incorrect,nellybelle,0,0.13,incorrect
['butch'],nelliebelle,0,0.12,incorrect,nellybelle,0,0.13,incorrect,nellybelle,0,0.13,incorrect
['ylla'],arthur,0,0.2,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['jack'],ben,0,0.0,incorrect,old man,0,0.18,incorrect,old man,0,0.18,incorrect
['brown'],dean,0,0.22,incorrect,dean,0,0.22,incorrect,dean,0,0.22,incorrect
['danny'],charlie,0,0.17,incorrect,edgar,0,0.4,incorrect,edgar,0,0.4,incorrect
['danny'],jack,0,0.22,incorrect,chuck,0,0.0,incorrect,chuck,0,0.0,incorrect
['danny'],black,0,0.2,incorrect,f county,0,0.31,incorrect,f county,0,0.31,incorrect
['danny'],john,0,0.22,incorrect,paul,0,0.22,incorrect,paul,0,0.22,incorrect
['danny'],shell,0,0.0,incorrect,tinka,0,0.2,incorrect,tinka,0,0.2,incorrect
['danny'],john,0,0.22,incorrect,fluffy,0,0.18,incorrect,fluffy,0,0.18,incorrect
['danny'],charlie,0,0.17,incorrect,texaco,0,0.18,incorrect,texaco,0,0.18,incorrect
['danny'],the dog,0,0.17,incorrect,colorado,0,0.15,incorrect,colorado,0,0.15,incorrect
['danny'],head custodian,0,0.32,incorrect,wilder,0,0.18,incorrect,wilder,0,0.18,incorrect
['danny'],mr. anderson,0,0.35,incorrect,august,0,0.18,incorrect,august,0,0.18,incorrect
['jesse'],chris,0,0.2,incorrect,black,0,0.0,incorrect,black,0,0.0,incorrect
['pat'],john,0,0.0,incorrect,stack,0,0.25,incorrect,stack,0,0.25,incorrect
['danny'],hilltop,0,0.0,incorrect,texaco,0,0.18,incorrect,texaco,0,0.18,incorrect
['danny'],dean,0,0.67,incorrect,texaco,0,0.18,incorrect,texaco,0,0.18,incorrect
['danny'],truck,0,0.0,incorrect,millie,0,0.0,incorrect,millie,0,0.0,incorrect
['danny'],beaver,0,0.18,incorrect,franklin,0,0.46,incorrect,franklin,0,0.46,incorrect
['danny'],bill,0,0.0,incorrect,joe,0,0.0,incorrect,joe,0,0.0,incorrect
['danny'],wilder,0,0.18,incorrect,gunnel,0,0.36,incorrect,gunnel,0,0.36,incorrect
['becky'],carrie,0,0.18,incorrect,car,0,0.25,incorrect,car,0,0.25,incorrect
['gunnel'],wichita,0,0.0,incorrect,joe,0,0.22,incorrect,joe,0,0.22,incorrect
['danny'],john,0,0.22,incorrect,edmund,0,0.36,incorrect,edmund,0,0.36,incorrect
['danny'],charlie,0,0.17,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['danny'],john,0,0.22,incorrect,tom,0,0.0,incorrect,tom,0,0.0,incorrect
['jalbert'],walter,0,0.62,incorrect,security,0,0.4,incorrect,security,0,0.4,incorrect
['jalbert'],charlie,0,0.43,incorrect,danny,0,0.17,incorrect,danny,0,0.17,incorrect
['jalbert'],john,0,0.18,incorrect,mr. jones,0,0.25,incorrect,mr. jones,0,0.25,incorrect
['jalbert'],joe,0,0.4,incorrect,bob,0,0.2,incorrect,bob,0,0.2,incorrect
['jalbert'],john,0,0.18,incorrect,john,0,0.18,incorrect,john,0,0.18,incorrect
['jalbert'],mr. peters,0,0.24,incorrect,bob,0,0.2,incorrect,bob,0,0.2,incorrect
['jalbert'],emma,0,0.18,incorrect,love,0,0.36,incorrect,love,0,0.36,incorrect
['jalbert'],jack,0,0.36,incorrect,scott,0,0.17,incorrect,scott,0,0.17,incorrect
['jalbert'],wicker,0,0.31,incorrect,wicker,0,0.31,incorrect,wicker,0,0.31,incorrect
['ball'],reid,0,0.0,incorrect,inspector,0,0.0,incorrect,inspector,0,0.0,incorrect
['ball'],mr. black,0,0.31,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['ella'],emily,0,0.44,incorrect,chloe,0,0.22,incorrect,chloe,0,0.22,incorrect
['jesse'],john,0,0.22,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['yvonne'],emily,0,0.18,incorrect,miss wilkes,0,0.12,incorrect,miss wilkes,0,0.12,incorrect
['frank'],rebecca,0,0.33,incorrect,edmund,0,0.18,incorrect,edmund,0,0.18,incorrect
['calten'],arthur,0,0.33,incorrect,arthur,0,0.33,incorrect,arthur,0,0.33,incorrect
['andersson'],john,0,0.31,incorrect,joe,0,0.17,incorrect,joe,0,0.17,incorrect
['frank'],john,0,0.22,incorrect,place,0,0.2,incorrect,place,0,0.2,incorrect
['frank'],kim,0,0.25,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
"['feeney', 'bobby', 'bobby feeney']",mr. smith,0,0.1,incorrect,mr.,0,0.0,incorrect,mr.,0,0.0,incorrect
['ludlum'],mr. wilson,0,0.12,incorrect,doc,0,0.22,incorrect,doc,0,0.22,incorrect
['doc'],arthur,0,0.0,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect
['pando'],thomas,0,0.18,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['galen'],tim,0,0.0,incorrect,july,0,0.22,incorrect,july,0,0.22,incorrect
['alvarez'],captain,0,0.29,incorrect,jack,0,0.18,incorrect,jack,0,0.18,incorrect
"['worth', 'mary worth', 'mary']",emma,0,0.5,incorrect,siesta,0,0.2,incorrect,siesta,0,0.2,incorrect
"['worth', 'mary worth', 'mary']",martha,0,0.62,incorrect,chums,0,0.22,incorrect,chums,0,0.22,incorrect
['freeman'],john,0,0.18,incorrect,he,0,0.22,incorrect,he,0,0.22,incorrect
['lloyd'],tim,0,0.0,incorrect,amber,0,0.0,incorrect,amber,0,0.0,incorrect
['beth'],fluffy,0,0.0,incorrect,marian,0,0.0,incorrect,marian,0,0.0,incorrect
['lloyd'],max,0,0.0,incorrect,charlie,0,0.17,incorrect,charlie,0,0.17,incorrect
['greg'],john,0,0.0,incorrect,paul,0,0.0,incorrect,paul,0,0.0,incorrect
['greg'],marla,0,0.22,incorrect,cookie monster,0,0.11,incorrect,cookie monster,0,0.11,incorrect
"['greg', 'greg ackerman', 'ackerman']",bill,0,0.0,incorrect,company's the brite's,0,0.28,incorrect,company's the brite's,0,0.28,incorrect
['trenton'],mr. wilson,0,0.35,incorrect,mr. smith,0,0.25,incorrect,mr. smith,0,0.25,incorrect
"['key', 'duma key', 'duma']",key,1,1.0,correct,key west,0,0.55,incorrect,key west,0,0.55,incorrect
['donna'],john,0,0.44,incorrect,john,0,0.44,incorrect,john,0,0.44,incorrect
['bell'],scarlett,0,0.17,incorrect,eliza,0,0.44,incorrect,eliza,0,0.44,incorrect
['zane'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['zane'],children,0,0.17,incorrect,mr. bump,0,0.0,incorrect,mr. bump,0,0.0,incorrect
['bell'],mrs. mcgarrick,0,0.0,incorrect,mr. or mrs. p.,0,0.0,incorrect,mr. or mrs. p.,0,0.0,incorrect
['donna'],paula,0,0.2,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['tad'],the bell twins,0,0.12,incorrect,edison,0,0.22,incorrect,edison,0,0.22,incorrect
"['andy', 'andy pelley', 'pelley']",deceased lady,0,0.42,incorrect,emily,0,0.55,incorrect,emily,0,0.55,incorrect
['pelley'],he,0,0.25,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['pelley'],disney,0,0.33,incorrect,disney,0,0.33,incorrect,disney,0,0.33,incorrect
['devereaux'],arthur,0,0.27,incorrect,charlie,0,0.25,incorrect,charlie,0,0.25,incorrect
"['ann', 'sally ann', 'sally']",harvard,0,0.25,incorrect,old tyme,0,0.31,incorrect,old tyme,0,0.31,incorrect
['curry'],littleton,0,0.0,incorrect,augusta,0,0.17,incorrect,augusta,0,0.17,incorrect
