Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['bruno'],emily,0,0.0,incorrect,paris,0,0.2,incorrect,aisan,0,0.2,incorrect,jesus,0,0.2,incorrect,john,0,0.22,incorrect,botswana,0,0.31,incorrect,te,0,0.0,incorrect,ua,0,0.29,incorrect,emily,0,0.0,incorrect,shivani,0,0.17,incorrect,rihana,0,0.36,incorrect,abuja,0,0.4,incorrect,tom,0,0.25,incorrect,emily,0,0.0,incorrect,ali,0,0.0,incorrect,ali,0,0.0,incorrect,minh,0,0.22,incorrect,nguyen,0,0.36,incorrect,carlos,0,0.36,incorrect,maria,0,0.2,incorrect,paris,0,0.2,incorrect,jesus,0,0.2,incorrect,botswana,0,0.31,incorrect,ua,0,0.29,incorrect,shivani,0,0.17,incorrect,abuja,0,0.4,incorrect,emily,0,0.0,incorrect,ali,0,0.0,incorrect,nguyen,0,0.36,incorrect,maria,0,0.2,incorrect
['gretel'],lesotho,0,0.31,incorrect,na,0,0.0,incorrect,iya,0,0.0,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,tei,0,0.44,incorrect,matou,0,0.18,incorrect,shyam,0,0.0,incorrect,jesus,0,0.18,incorrect,andriamahery,0,0.22,incorrect,jesus,0,0.18,incorrect,harry,0,0.18,incorrect,elizabeth,0,0.27,incorrect,annem,0,0.18,incorrect,ali,0,0.22,incorrect,nguyen,0,0.33,incorrect,nguyen,0,0.33,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,na,0,0.0,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,matou,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,elizabeth,0,0.27,incorrect,ali,0,0.22,incorrect,nguyen,0,0.33,incorrect,john,0,0.0,incorrect
['bruno'],o,0,0.33,incorrect,hitler,0,0.18,incorrect,hitler,0,0.18,incorrect,adolf hitler,0,0.12,incorrect,refilwe,0,0.17,incorrect,refilwe,0,0.17,incorrect,hitler,0,0.18,incorrect,hitler,0,0.18,incorrect,hitler,0,0.18,incorrect,albert einstein,0,0.3,incorrect,hitler,0,0.18,incorrect,hitler,0,0.18,incorrect,max,0,0.0,incorrect,god,0,0.25,incorrect,harry,0,0.2,incorrect,michelangelo,0,0.24,incorrect,thomas,0,0.18,incorrect,harry,0,0.2,incorrect,anna,0,0.22,incorrect,adolf hitler,0,0.12,incorrect,hitler,0,0.18,incorrect,adolf hitler,0,0.12,incorrect,refilwe,0,0.17,incorrect,hitler,0,0.18,incorrect,albert einstein,0,0.3,incorrect,hitler,0,0.18,incorrect,god,0,0.25,incorrect,michelangelo,0,0.24,incorrect,harry,0,0.2,incorrect,adolf hitler,0,0.12,incorrect
['bruno'],lesotho,0,0.17,incorrect,lesotho,0,0.17,incorrect,olivia,0,0.18,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,te,0,0.0,incorrect,jesus,0,0.2,incorrect,emily,0,0.0,incorrect,shyam,0,0.0,incorrect,madagascar,0,0.13,incorrect,jesus,0,0.2,incorrect,timmy,0,0.0,incorrect,god,0,0.25,incorrect,ali,0,0.0,incorrect,adam,0,0.0,incorrect,nguyen,0,0.36,incorrect,nguyen,0,0.36,incorrect,emma,0,0.0,incorrect,jesus,0,0.2,incorrect,lesotho,0,0.17,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,shyam,0,0.0,incorrect,jesus,0,0.2,incorrect,god,0,0.25,incorrect,adam,0,0.0,incorrect,nguyen,0,0.36,incorrect,jesus,0,0.2,incorrect
['bruno'],john,0,0.22,incorrect,john,0,0.22,incorrect,adunni,0,0.36,incorrect,jesus,0,0.2,incorrect,john,0,0.22,incorrect,god,0,0.25,incorrect,te,0,0.0,incorrect,te haapii maoro aita,0,0.16,incorrect,shivani,0,0.17,incorrect,shakespeare,0,0.12,incorrect,jesus,0,0.2,incorrect,ratsimandrava,0,0.22,incorrect,harry,0,0.2,incorrect,john,0,0.22,incorrect,tom,0,0.25,incorrect,ali,0,0.0,incorrect,nguyen,0,0.36,incorrect,nguyen,0,0.36,incorrect,john,0,0.22,incorrect,albert einstein,0,0.3,incorrect,john,0,0.22,incorrect,jesus,0,0.2,incorrect,god,0,0.25,incorrect,te haapii maoro aita,0,0.16,incorrect,shakespeare,0,0.12,incorrect,ratsimandrava,0,0.22,incorrect,john,0,0.22,incorrect,ali,0,0.0,incorrect,nguyen,0,0.36,incorrect,albert einstein,0,0.3,incorrect
"['maría', 'maria']",john,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,john,0,0.0,incorrect,jesus,0,0.0,incorrect,teie,0,0.22,incorrect,tahiti,0,0.36,incorrect,john,0,0.0,incorrect,shivani,0,0.33,incorrect,madagascar,0,0.4,incorrect,malagasy,0,0.46,incorrect,mom,0,0.25,incorrect,john,0,0.0,incorrect,annem,0,0.2,incorrect,emily,0,0.4,incorrect,nguyen,0,0.0,incorrect,nguyen,0,0.0,incorrect,his mom,0,0.17,incorrect,emily,0,0.4,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,tahiti,0,0.36,incorrect,shivani,0,0.33,incorrect,malagasy,0,0.46,incorrect,john,0,0.0,incorrect,emily,0,0.4,incorrect,nguyen,0,0.0,incorrect,emily,0,0.4,incorrect
"['maría', 'maria']",john,0,0.0,incorrect,john,0,0.0,incorrect,aisan,0,0.6,incorrect,aina,0,0.67,incorrect,john,0,0.0,incorrect,botswana,0,0.31,incorrect,jesus,0,0.0,incorrect,tahiti,0,0.36,incorrect,shivani,0,0.33,incorrect,shiv,0,0.22,incorrect,god,0,0.0,incorrect,andriamasinavalona,0,0.35,incorrect,harry,0,0.4,incorrect,john,0,0.0,incorrect,harry,0,0.4,incorrect,ali,0,0.5,incorrect,nguyen,0,0.0,incorrect,nguyen,0,0.0,incorrect,john,0,0.0,incorrect,mi,0,0.57,incorrect,john,0,0.0,incorrect,aina,0,0.67,incorrect,botswana,0,0.31,incorrect,tahiti,0,0.36,incorrect,shiv,0,0.22,incorrect,andriamasinavalona,0,0.35,incorrect,john,0,0.0,incorrect,ali,0,0.5,incorrect,nguyen,0,0.0,incorrect,mi,0,0.57,incorrect
['bruno'],john,0,0.22,incorrect,lesotho,0,0.17,incorrect,jesus,0,0.2,incorrect,abel,0,0.22,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,te,0,0.0,incorrect,tahiti,0,0.0,incorrect,john,0,0.22,incorrect,shiv,0,0.0,incorrect,job,0,0.25,incorrect,antananarivo,0,0.24,incorrect,harry,0,0.2,incorrect,john,0,0.22,incorrect,emily,0,0.0,incorrect,ali,0,0.0,incorrect,harry,0,0.2,incorrect,nguyen,0,0.36,incorrect,harry,0,0.2,incorrect,le,0,0.0,incorrect,lesotho,0,0.17,incorrect,abel,0,0.22,incorrect,jesus,0,0.2,incorrect,tahiti,0,0.0,incorrect,shiv,0,0.0,incorrect,antananarivo,0,0.24,incorrect,john,0,0.22,incorrect,ali,0,0.0,incorrect,nguyen,0,0.36,incorrect,le,0,0.0,incorrect
['bruno'],khethisa,0,0.0,incorrect,mabeli,0,0.18,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,botswana,0,0.31,incorrect,te ti'aturi,0,0.12,incorrect,te,0,0.0,incorrect,raaksss,0,0.17,incorrect,yoga,0,0.22,incorrect,tom,0,0.25,incorrect,andriamasinavalona,0,0.26,incorrect,max,0,0.0,incorrect,jack,0,0.0,incorrect,heidi,0,0.0,incorrect,attila,0,0.0,incorrect,minh,0,0.22,incorrect,nguyen,0,0.36,incorrect,charlie,0,0.17,incorrect,god,0,0.25,incorrect,mabeli,0,0.18,incorrect,jesus,0,0.2,incorrect,botswana,0,0.31,incorrect,te,0,0.0,incorrect,yoga,0,0.22,incorrect,andriamasinavalona,0,0.26,incorrect,jack,0,0.0,incorrect,attila,0,0.0,incorrect,nguyen,0,0.36,incorrect,god,0,0.25,incorrect
['bruno'],john,0,0.22,incorrect,lesotho,0,0.17,incorrect,john,0,0.22,incorrect,jesus,0,0.2,incorrect,john,0,0.22,incorrect,jesus,0,0.2,incorrect,teina,0,0.2,incorrect,jesus,0,0.2,incorrect,shyam,0,0.0,incorrect,ram,0,0.25,incorrect,tom,0,0.25,incorrect,andriamasinavalona,0,0.26,incorrect,tom,0,0.25,incorrect,john,0,0.22,incorrect,ali,0,0.0,incorrect,ali,0,0.0,incorrect,harry,0,0.2,incorrect,nguyen,0,0.36,incorrect,gregor,0,0.36,incorrect,john,0,0.22,incorrect,lesotho,0,0.17,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,ram,0,0.25,incorrect,andriamasinavalona,0,0.26,incorrect,john,0,0.22,incorrect,ali,0,0.0,incorrect,nguyen,0,0.36,incorrect,john,0,0.22,incorrect
