Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
"['ruth', 'ruth crawford', 'crawford']",stephen king,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['mark'],emily,0,0.22,incorrect,standard,0,0.33,incorrect,standard,0,0.33,incorrect
['butch'],joe,0,0.0,incorrect,warren,0,0.0,incorrect,warren,0,0.0,incorrect
['crawford'],ms. patterson,0,0.19,incorrect,pop,0,0.18,incorrect,pop,0,0.18,incorrect
['dave'],nowheresville,0,0.24,incorrect,nowheresville,0,0.24,incorrect,nowheresville,0,0.24,incorrect
['butch'],charlie,0,0.33,incorrect,pop,0,0.0,incorrect,pop,0,0.0,incorrect
['alden'],tom,0,0.0,incorrect,they,0,0.22,incorrect,they,0,0.22,incorrect
['carmody'],pop,0,0.2,incorrect,mr. storm,0,0.25,incorrect,mr. storm,0,0.25,incorrect
"['ruth', 'ruth crawford', 'crawford']",pop,0,0.18,incorrect,gateway,0,0.27,incorrect,gateway,0,0.27,incorrect
"['ruth', 'ruth crawford', 'crawford']",emily,0,0.0,incorrect,emma,0,0.17,incorrect,emma,0,0.17,incorrect
['crawford'],ms. watson,0,0.22,incorrect,ms. baker,0,0.24,incorrect,ms. baker,0,0.24,incorrect
['dave'],john doe,0,0.33,incorrect,mr. toad,0,0.17,incorrect,mr. toad,0,0.17,incorrect
['dave'],grandpa,0,0.36,incorrect,dad,0,0.57,incorrect,dad,0,0.57,incorrect
"['uncle butch', 'butch', 'uncle']",norman rockwell,0,0.3,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['hathaway'],mrs. smith,0,0.22,incorrect,roberts,0,0.13,incorrect,roberts,0,0.13,incorrect
['butch'],john,0,0.22,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
"['robert johnson', 'johnson', 'robert']",robert johnson,1,1.0,correct,made,0,0.2,incorrect,made,0,0.2,incorrect
['ruth'],pop,0,0.0,incorrect,pop,0,0.0,incorrect,pop,0,0.0,incorrect
['carmody'],mr. [mask],0,0.24,incorrect,benson,0,0.15,incorrect,benson,0,0.15,incorrect
['ruth'],pop,0,0.0,incorrect,pop gates,0,0.15,incorrect,pop gates,0,0.15,incorrect
['butch'],willys,0,0.0,incorrect,willys,0,0.0,incorrect,willys,0,0.0,incorrect
['butch'],mike,0,0.0,incorrect,em,0,0.0,incorrect,em,0,0.0,incorrect
['butch'],john,0,0.22,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['butch'],nellybelle,0,0.13,incorrect,nellybelle,0,0.13,incorrect,nellybelle,0,0.13,incorrect
['butch'],nellybelle,0,0.13,incorrect,nellybelle,0,0.13,incorrect,nellybelle,0,0.13,incorrect
['ylla'],john,0,0.0,incorrect,it,0,0.0,incorrect,it,0,0.0,incorrect
['jack'],he,0,0.0,incorrect,paul,0,0.25,incorrect,paul,0,0.25,incorrect
['brown'],john,0,0.44,incorrect,john,0,0.44,incorrect,john,0,0.44,incorrect
['danny'],john,0,0.22,incorrect,edmund,0,0.36,incorrect,edmund,0,0.36,incorrect
