Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['chad'],emily,0,0.0,incorrect,facebook,0,0.17,incorrect,facebook,0,0.17,incorrect
['chad'],good luck charm,0,0.32,incorrect,google,0,0.0,incorrect,google,0,0.0,incorrect
['chad'],mike,0,0.0,incorrect,hope,0,0.25,incorrect,hope,0,0.25,incorrect
['chad'],my husband,0,0.43,incorrect,griffon,0,0.0,incorrect,griffon,0,0.0,incorrect
['maddy'],sarah,0,0.2,incorrect,iphone,0,0.0,incorrect,iphone,0,0.0,incorrect
['maddy'],she,0,0.0,incorrect,rover,0,0.0,incorrect,rover,0,0.0,incorrect
['maddy'],she,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['brad'],max,0,0.29,incorrect,elon,0,0.0,incorrect,elon,0,0.0,incorrect
['brad'],my roommate,0,0.27,incorrect,mart,0,0.25,incorrect,mart,0,0.25,incorrect
['brad'],charlie,0,0.18,incorrect,mark zuckerberg,0,0.21,incorrect,mark zuckerberg,0,0.21,incorrect
['brad'],he,0,0.0,incorrect,facebook,0,0.17,incorrect,facebook,0,0.17,incorrect
['lutsen'],aspen,0,0.55,incorrect,thanksgiving,0,0.33,incorrect,thanksgiving,0,0.33,incorrect
['brad'],dean,0,0.25,incorrect,goethe,0,0.0,incorrect,goethe,0,0.0,incorrect
['brad'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['brad'],neil,0,0.0,incorrect,love,0,0.0,incorrect,love,0,0.0,incorrect
['brad'],he,0,0.0,incorrect,tinder,0,0.2,incorrect,tinder,0,0.2,incorrect
['maddy'],google,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['maddy'],amy,0,0.5,incorrect,maui,0,0.44,incorrect,maui,0,0.44,incorrect
['emma'],hey,0,0.29,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['brad'],jess,0,0.0,incorrect,beelzebub,0,0.15,incorrect,beelzebub,0,0.15,incorrect
['brad'],nat,0,0.29,incorrect,jack,0,0.25,incorrect,jack,0,0.25,incorrect
['maddy'],my mom,0,0.36,incorrect,tom,0,0.25,incorrect,tom,0,0.25,incorrect
['maddy'],jennifer,0,0.0,incorrect,irs,0,0.0,incorrect,irs,0,0.0,incorrect
['maddy'],my father,0,0.29,incorrect,jennifer garner,0,0.1,incorrect,jennifer garner,0,0.1,incorrect
['amber'],jess,0,0.22,incorrect,springsteen,0,0.12,incorrect,springsteen,0,0.12,incorrect
['maddy'],dr. gregory house,0,0.18,incorrect,queen victoria,0,0.11,incorrect,queen victoria,0,0.11,incorrect
['maddy'],dad,0,0.5,incorrect,jennifer,0,0.0,incorrect,jennifer,0,0.0,incorrect
['muse'],elizabeth taylor,0,0.1,incorrect,elizabeth bennet,0,0.1,incorrect,elizabeth bennet,0,0.1,incorrect
['maddy'],jane,0,0.22,incorrect,christmas,0,0.29,incorrect,christmas,0,0.29,incorrect
['maddy'],he,0,0.0,incorrect,monday,0,0.55,incorrect,monday,0,0.55,incorrect
['maddy'],john,0,0.0,incorrect,georgia,0,0.17,incorrect,georgia,0,0.17,incorrect
['brad'],john,0,0.0,incorrect,reddit,0,0.4,incorrect,reddit,0,0.4,incorrect
['maddy'],kate,0,0.22,incorrect,super,0,0.0,incorrect,super,0,0.0,incorrect
['emma'],jennifer,0,0.17,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['alex'],my brother,0,0.14,incorrect,bus,0,0.0,incorrect,bus,0,0.0,incorrect
['sarah'],sarah,1,1.0,correct,mother,0,0.18,incorrect,mother,0,0.18,incorrect
['mcdonald'],christmas lights,0,0.25,incorrect,jane,0,0.17,incorrect,jane,0,0.17,incorrect
['maddy'],jess,0,0.0,incorrect,jane,0,0.22,incorrect,jane,0,0.22,incorrect
['emma'],juan,0,0.25,incorrect,juan,0,0.25,incorrect,juan,0,0.25,incorrect
['maddy'],tom,0,0.25,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['maddy'],laura,0,0.2,incorrect,laura,0,0.2,incorrect,laura,0,0.2,incorrect
['maddy'],jess,0,0.0,incorrect,porch,0,0.0,incorrect,porch,0,0.0,incorrect
['maddy'],sarah,0,0.2,incorrect,jane,0,0.22,incorrect,jane,0,0.22,incorrect
['maddy'],jane,0,0.22,incorrect,harriet,0,0.17,incorrect,harriet,0,0.17,incorrect
['emma'],jess,0,0.25,incorrect,jane,0,0.25,incorrect,jane,0,0.25,incorrect
['maddy'],mark zuckerberg,0,0.2,incorrect,facebook,0,0.15,incorrect,facebook,0,0.15,incorrect
['maddy'],jane,0,0.22,incorrect,keurig,0,0.0,incorrect,keurig,0,0.0,incorrect
['maddy'],captain,0,0.17,incorrect,boat,0,0.22,incorrect,boat,0,0.22,incorrect
['maddy'],lena,0,0.22,incorrect,captain,0,0.17,incorrect,captain,0,0.17,incorrect
['maddy'],the captain,0,0.12,incorrect,harbour,0,0.17,incorrect,harbour,0,0.17,incorrect
['maddy'],jess,0,0.0,incorrect,jane,0,0.22,incorrect,jane,0,0.22,incorrect
['benny'],jane,0,0.22,incorrect,jane,0,0.22,incorrect,jane,0,0.22,incorrect
['jane'],jane,1,1.0,correct,hallway,0,0.18,incorrect,hallway,0,0.18,incorrect
['maddy'],jane,0,0.22,incorrect,jane,0,0.22,incorrect,jane,0,0.22,incorrect
['maddy'],emily,0,0.4,incorrect,agatha christie,0,0.1,incorrect,agatha christie,0,0.1,incorrect
['emma'],jane,0,0.25,incorrect,coach taylor,0,0.12,incorrect,coach taylor,0,0.12,incorrect
['maddy'],jess,0,0.0,incorrect,jane,0,0.22,incorrect,jane,0,0.22,incorrect
['emma'],amy,0,0.29,incorrect,jane,0,0.25,incorrect,jane,0,0.25,incorrect
['emma'],jane,0,0.25,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['maddy'],lily,0,0.22,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
