Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['bingley', 'mr', 'mr bingley']",joseph,0,0.15,incorrect,god,0,0.2,incorrect,abraham,0,0.22,incorrect,samson,0,0.25,incorrect,jesus,0,0.17,incorrect,god,0,0.2,incorrect,jesus,0,0.17,incorrect,abraham,0,0.22,incorrect,beauty,0,0.46,incorrect,estella,0,0.14,incorrect,david,0,0.17,incorrect,david,0,0.17,incorrect,god,0,0.2,incorrect,samson,0,0.25,incorrect,god,0,0.2,incorrect,abraham,0,0.22,incorrect,estella,0,0.14,incorrect,david,0,0.17,incorrect,mr. collins,0,0.48,incorrect,mr.,0,0.8,correct,sen,0,0.2,incorrect,guzellikte,0,0.35,incorrect,nhung dua,0,0.25,incorrect,dua,0,0.0,incorrect,el,0,0.22,incorrect,madre,0,0.57,incorrect,mr.,0,0.8,correct,guzellikte,0,0.35,incorrect,dua,0,0.0,incorrect,madre,0,0.57,incorrect
"['señor', 'señor bennet', 'mr', 'bennet', 'mr bennet']",hamlet,0,0.4,incorrect,hamlet,0,0.4,incorrect,madame bovary,0,0.33,incorrect,okan,0,0.25,incorrect,job,0,0.27,incorrect,elizabeth,0,0.4,incorrect,joseph,0,0.36,incorrect,josephine,0,0.43,incorrect,madame bovary,0,0.33,incorrect,wilde,0,0.2,incorrect,hamlet,0,0.4,incorrect,caprice,0,0.25,incorrect,hamlet,0,0.4,incorrect,okan,0,0.25,incorrect,elizabeth,0,0.4,incorrect,josephine,0,0.43,incorrect,wilde,0,0.2,incorrect,caprice,0,0.25,incorrect,mr. bennet,0,0.95,correct,elinor,0,0.73,correct,ibrahim,0,0.22,incorrect,adam,0,0.33,incorrect,doren,0,0.47,incorrect,doi,0,0.25,incorrect,emma,0,0.33,incorrect,carolina,0,0.24,incorrect,elinor,0,0.73,correct,adam,0,0.33,incorrect,doi,0,0.25,incorrect,carolina,0,0.24,incorrect
"['long', 'señora', 'señora long', 'mrs', 'mrs long']",job,0,0.29,incorrect,god,0,0.29,incorrect,samson,0,0.57,incorrect,caesar,0,0.33,incorrect,20ruri,0,0.22,incorrect,jesus,0,0.25,incorrect,joseph,0,0.33,incorrect,papu,0,0.2,incorrect,scrooge,0,0.44,incorrect,lord,0,0.5,incorrect,stendhal,0,0.57,incorrect,samuel,0,0.35,incorrect,god,0,0.29,incorrect,caesar,0,0.33,incorrect,jesus,0,0.25,incorrect,papu,0,0.2,incorrect,lord,0,0.5,incorrect,samuel,0,0.35,incorrect,mr.,0,0.67,incorrect,elizabeth,0,0.27,incorrect,ibrahim,0,0.31,incorrect,titiz,0,0.0,incorrect,phu,0,0.0,incorrect,chau,0,0.2,incorrect,wickham,0,0.2,incorrect,al,0,0.33,incorrect,elizabeth,0,0.27,incorrect,titiz,0,0.0,incorrect,chau,0,0.2,incorrect,al,0,0.33,incorrect
"['señora', 'mrs', 'bennet', 'señora bennet', 'mrs bennet']",god,0,0.22,incorrect,joseph,0,0.33,incorrect,sam,0,0.44,incorrect,penelope,0,0.43,incorrect,god,0,0.22,incorrect,moses,0,0.5,incorrect,elizabeth,0,0.45,incorrect,elizabeth,0,0.45,incorrect,stanley,0,0.4,incorrect,sam,0,0.44,incorrect,stendhal,0,0.57,incorrect,samuel,0,0.33,incorrect,joseph,0,0.33,incorrect,penelope,0,0.43,incorrect,moses,0,0.5,incorrect,elizabeth,0,0.45,incorrect,sam,0,0.44,incorrect,samuel,0,0.33,incorrect,elizabeth,0,0.45,incorrect,mr.,0,0.67,incorrect,inci,0,0.2,incorrect,saskinligi,0,0.26,incorrect,elizabeth,0,0.45,incorrect,doi,0,0.22,incorrect,clarisa,0,0.4,incorrect,eliza,0,0.36,incorrect,mr.,0,0.67,incorrect,saskinligi,0,0.26,incorrect,doi,0,0.22,incorrect,eliza,0,0.36,incorrect
"['mr', 'bennet', 'mr bennet']",joseph,0,0.17,incorrect,empa,0,0.33,incorrect,job,0,0.22,incorrect,yoruba,0,0.27,incorrect,mma,0,0.4,incorrect,kgabagare,0,0.27,incorrect,david,0,0.0,incorrect,ua,0,0.0,incorrect,esther,0,0.33,incorrect,romeo,0,0.29,incorrect,endrey,0,0.5,incorrect,endrey,0,0.5,incorrect,empa,0,0.33,incorrect,yoruba,0,0.27,incorrect,kgabagare,0,0.27,incorrect,ua,0,0.0,incorrect,romeo,0,0.29,incorrect,endrey,0,0.5,incorrect,mr. collins,0,0.4,incorrect,scarlett,0,0.35,incorrect,ali,0,0.0,incorrect,ali,0,0.0,incorrect,dan ba,0,0.27,incorrect,that,0,0.2,incorrect,elizabeth,0,0.4,incorrect,esther,0,0.33,incorrect,scarlett,0,0.35,incorrect,ali,0,0.0,incorrect,that,0,0.2,incorrect,esther,0,0.33,incorrect
['lizzy'],josephine,0,0.14,incorrect,joseph,0,0.0,incorrect,esther,0,0.0,incorrect,joseph,0,0.0,incorrect,monna,0,0.0,incorrect,moratuwa,0,0.0,incorrect,jesus,0,0.0,incorrect,david,0,0.2,incorrect,dracula,0,0.17,incorrect,hamlet,0,0.18,incorrect,david,0,0.2,incorrect,david,0,0.2,incorrect,joseph,0,0.0,incorrect,joseph,0,0.0,incorrect,moratuwa,0,0.0,incorrect,david,0,0.2,incorrect,hamlet,0,0.18,incorrect,david,0,0.2,incorrect,mr. collins,0,0.25,incorrect,mr. darcy,0,0.14,incorrect,ortada,0,0.0,incorrect,adam,0,0.0,incorrect,duc,0,0.0,incorrect,duc,0,0.0,incorrect,wickham,0,0.17,incorrect,leon,0,0.22,incorrect,mr. darcy,0,0.14,incorrect,adam,0,0.0,incorrect,duc,0,0.0,incorrect,leon,0,0.22,incorrect
"['miss', 'miss lucas', 'lucas–', 'lucas']",job,0,0.0,incorrect,joseph,0,0.2,incorrect,job,0,0.0,incorrect,joseph,0,0.2,incorrect,job,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,mai,0,0.57,incorrect,epictetus,0,0.32,incorrect,pride,0,0.22,incorrect,jesus,0,0.44,incorrect,david,0,0.22,incorrect,joseph,0,0.2,incorrect,joseph,0,0.2,incorrect,god,0,0.0,incorrect,mai,0,0.57,incorrect,pride,0,0.22,incorrect,david,0,0.22,incorrect,mr. darcy,0,0.32,incorrect,mr. darcy,0,0.32,incorrect,adam,0,0.25,incorrect,adamin,0,0.4,incorrect,nguoi dan ong,0,0.26,incorrect,phuong,0,0.18,incorrect,darcy,0,0.2,incorrect,senorita,0,0.22,incorrect,mr. darcy,0,0.32,incorrect,adamin,0,0.4,incorrect,phuong,0,0.18,incorrect,senorita,0,0.22,incorrect
['mary'],jesus,0,0.0,incorrect,boikhohomoso,0,0.12,incorrect,yoruba,0,0.2,incorrect,jesus,0,0.0,incorrect,job,0,0.0,incorrect,moses,0,0.22,incorrect,jesus,0,0.0,incorrect,samuel,0,0.2,incorrect,nietzsche,0,0.0,incorrect,pride,0,0.22,incorrect,plato,0,0.22,incorrect,samy,0,0.5,incorrect,boikhohomoso,0,0.12,incorrect,jesus,0,0.0,incorrect,moses,0,0.22,incorrect,samuel,0,0.2,incorrect,pride,0,0.22,incorrect,samy,0,0.5,incorrect,elizabeth,0,0.15,incorrect,self,0,0.0,incorrect,adam,0,0.25,incorrect,gurur,0,0.22,incorrect,em,0,0.33,incorrect,phu,0,0.0,incorrect,eliza,0,0.22,incorrect,orgullo,0,0.18,incorrect,self,0,0.0,incorrect,gurur,0,0.22,incorrect,phu,0,0.0,incorrect,orgullo,0,0.18,incorrect
"['eliz', 'miss', 'miss eliza', 'eliza']",job,0,0.0,incorrect,joseph,0,0.25,incorrect,yoruba,0,0.18,incorrect,joseph,0,0.25,incorrect,moses,0,0.67,incorrect,moses,0,0.67,incorrect,david,0,0.22,incorrect,joseph,0,0.25,incorrect,shakespeare,0,0.38,incorrect,hamlet,0,0.25,incorrect,david,0,0.22,incorrect,david,0,0.22,incorrect,joseph,0,0.25,incorrect,joseph,0,0.25,incorrect,moses,0,0.67,incorrect,joseph,0,0.25,incorrect,hamlet,0,0.25,incorrect,david,0,0.22,incorrect,emma,0,0.44,incorrect,wickham,0,0.33,incorrect,isadora,0,0.36,incorrect,zalimlik,0,0.33,incorrect,walter,0,0.2,incorrect,phuc,0,0.0,incorrect,walter scott,0,0.12,incorrect,usted,0,0.27,incorrect,wickham,0,0.33,incorrect,zalimlik,0,0.33,incorrect,phuc,0,0.0,incorrect,usted,0,0.27,incorrect
"['bennet', 'mrs', 'mrs bennet', 'bennet––']",jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,samson,0,0.44,incorrect,samson,0,0.44,incorrect,mma,0,0.33,incorrect,moses,0,0.5,incorrect,joseph,0,0.25,incorrect,maui,0,0.29,incorrect,scarlett,0,0.33,incorrect,scrooge,0,0.24,incorrect,stanley,0,0.35,incorrect,god,0,0.0,incorrect,jesus,0,0.25,incorrect,samson,0,0.44,incorrect,moses,0,0.5,incorrect,maui,0,0.29,incorrect,scrooge,0,0.24,incorrect,god,0,0.0,incorrect,mr. woodhouse,0,0.38,incorrect,dimmesdale,0,0.31,incorrect,ibrahim,0,0.2,incorrect,"cok bu ""nasil sekerim,"" aptal kendi cocuklarina sasirdim, bile baskasinin dokunmam. cocuklarima",0,0.15,incorrect,hamlet,0,0.38,incorrect,nguoi,0,0.18,incorrect,elizabeth,0,0.4,incorrect,estefania,0,0.32,incorrect,dimmesdale,0,0.31,incorrect,"cok bu ""nasil sekerim,"" aptal kendi cocuklarina sasirdim, bile baskasinin dokunmam. cocuklarima",0,0.15,incorrect,nguoi,0,0.18,incorrect,estefania,0,0.32,incorrect
