Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['winston', 'winston smith', 'smith']",april,0,0.2,incorrect,april,0,0.2,incorrect,victory,0,0.43,incorrect,heaven,0,0.18,incorrect,april,0,0.2,incorrect,april,0,0.2,incorrect,victory,0,0.43,incorrect,victory,0,0.43,incorrect,vijay,0,0.2,incorrect,april,0,0.2,incorrect,april,0,0.2,incorrect,victory,0,0.43,incorrect,april,0,0.2,incorrect,heaven,0,0.18,incorrect,april,0,0.2,incorrect,victory,0,0.43,incorrect,april,0,0.2,incorrect,victory,0,0.43,incorrect,winston,1,1.0,correct,april,0,0.2,incorrect,miss marple,0,0.33,incorrect,yildirici,0,0.18,incorrect,nguyen nhat anh,0,0.36,incorrect,thang,0,0.4,incorrect,david copperfield,0,0.2,incorrect,victoria,0,0.4,incorrect,april,0,0.2,incorrect,yildirici,0,0.18,incorrect,thang,0,0.4,incorrect,victoria,0,0.4,incorrect
['winston'],victor hugo,0,0.33,incorrect,esita,0,0.33,incorrect,victor frankenstein,0,0.38,incorrect,varicose,0,0.27,incorrect,ausi o go shebile,0,0.17,incorrect,shebile,0,0.14,incorrect,david,0,0.17,incorrect,david,0,0.17,incorrect,big brother,0,0.22,incorrect,van gogh,0,0.27,incorrect,big brother,0,0.22,incorrect,brother,0,0.14,incorrect,esita,0,0.33,incorrect,varicose,0,0.27,incorrect,shebile,0,0.14,incorrect,david,0,0.17,incorrect,van gogh,0,0.27,incorrect,brother,0,0.14,incorrect,winston,1,1.0,correct,brother,0,0.14,incorrect,murat,0,0.17,incorrect,ona,0,0.4,incorrect,duc giac,0,0.13,incorrect,duc,0,0.0,incorrect,el gran hermano,0,0.18,incorrect,odio,0,0.36,incorrect,brother,0,0.14,incorrect,ona,0,0.4,incorrect,duc,0,0.0,incorrect,odio,0,0.36,incorrect
"['wiston', 'winston']",diary,0,0.18,incorrect,empa,0,0.0,incorrect,okunrin,0,0.31,incorrect,isale,0,0.36,incorrect,shakespeare,0,0.12,incorrect,moses,0,0.18,incorrect,george,0,0.17,incorrect,david,0,0.18,incorrect,down,0,0.4,incorrect,brother,0,0.15,incorrect,george,0,0.17,incorrect,david,0,0.18,incorrect,empa,0,0.0,incorrect,isale,0,0.36,incorrect,moses,0,0.18,incorrect,david,0,0.18,incorrect,brother,0,0.15,incorrect,david,0,0.18,incorrect,winston,1,1.0,correct,brother,0,0.15,incorrect,john,0,0.4,incorrect,kahrolsun,0,0.27,incorrect,ngu,0,0.22,incorrect,dao,0,0.22,incorrect,george,0,0.17,incorrect,hermano,0,0.29,incorrect,brother,0,0.15,incorrect,kahrolsun,0,0.27,incorrect,dao,0,0.22,incorrect,hermano,0,0.29,incorrect
"['señora', 'bayan', 'señora parsons', 'bayan parsons', 'parsons']",joseph,0,0.33,incorrect,joseph,0,0.33,incorrect,samuel,0,0.33,incorrect,israel,0,0.5,incorrect,gene,0,0.4,incorrect,paul,0,0.36,incorrect,naomi,0,0.36,incorrect,na,0,0.5,incorrect,smith,0,0.18,incorrect,sam,0,0.44,incorrect,scott,0,0.36,incorrect,jesus,0,0.33,incorrect,joseph,0,0.33,incorrect,israel,0,0.5,incorrect,paul,0,0.36,incorrect,na,0,0.5,incorrect,sam,0,0.44,incorrect,jesus,0,0.33,incorrect,scarlett,0,0.29,incorrect,scarlett,0,0.29,incorrect,emily,0,0.2,incorrect,annem,0,0.4,incorrect,ong,0,0.4,incorrect,thu,0,0.0,incorrect,elizabeth,0,0.27,incorrect,emma,0,0.4,incorrect,scarlett,0,0.29,incorrect,annem,0,0.4,incorrect,thu,0,0.0,incorrect,emma,0,0.4,incorrect
['tom'],motsoho,0,0.4,incorrect,god,0,0.33,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,moses,0,0.25,incorrect,god,0,0.33,incorrect,joseph,0,0.22,incorrect,joseph,0,0.22,incorrect,god,0,0.33,incorrect,maataa,0,0.22,incorrect,andriamampianina,0,0.11,incorrect,jesus,0,0.0,incorrect,god,0,0.33,incorrect,jesus,0,0.0,incorrect,god,0,0.33,incorrect,joseph,0,0.22,incorrect,maataa,0,0.22,incorrect,jesus,0,0.0,incorrect,john,0,0.29,incorrect,dimmesdale,0,0.15,incorrect,bay,0,0.0,incorrect,isa,0,0.0,incorrect,ong,0,0.33,incorrect,chi,0,0.0,incorrect,ellen,0,0.0,incorrect,le corbusier,0,0.13,incorrect,dimmesdale,0,0.15,incorrect,isa,0,0.0,incorrect,chi,0,0.0,incorrect,le corbusier,0,0.13,incorrect
"['eurasia', 'winston']",atlantis,0,0.27,incorrect,atlantis,0,0.27,incorrect,plague,0,0.15,incorrect,hitler,0,0.31,incorrect,september,0,0.25,incorrect,millennium,0,0.35,incorrect,adam,0,0.36,incorrect,europe,0,0.46,incorrect,winnie-the-pooh,0,0.45,incorrect,european,0,0.53,incorrect,marie,0,0.33,incorrect,japan,0,0.33,incorrect,atlantis,0,0.27,incorrect,hitler,0,0.31,incorrect,millennium,0,0.35,incorrect,europe,0,0.46,incorrect,european,0,0.53,incorrect,japan,0,0.33,incorrect,winston,1,1.0,correct,holocaust,0,0.25,incorrect,hitler,0,0.31,incorrect,avrasya,0,0.57,incorrect,smith,0,0.33,incorrect,churchill,0,0.38,incorrect,winston,1,1.0,correct,hitler,0,0.31,incorrect,holocaust,0,0.25,incorrect,avrasya,0,0.57,incorrect,churchill,0,0.38,incorrect,hitler,0,0.31,incorrect
['winston'],charlotte,0,0.12,incorrect,elizabeth,0,0.25,incorrect,winston,1,1.0,correct,varicose,0,0.27,incorrect,david,0,0.17,incorrect,go,0,0.22,incorrect,jesus,0,0.17,incorrect,apostle,0,0.29,incorrect,scarlett,0,0.27,incorrect,smith,0,0.33,incorrect,george orwell,0,0.1,incorrect,sambo,0,0.33,incorrect,elizabeth,0,0.25,incorrect,varicose,0,0.27,incorrect,go,0,0.22,incorrect,apostle,0,0.29,incorrect,smith,0,0.33,incorrect,sambo,0,0.33,incorrect,winston,1,1.0,correct,winston,1,1.0,correct,derwin,0,0.46,incorrect,tele,0,0.18,incorrect,viec,0,0.18,incorrect,dang,0,0.18,incorrect,winston,1,1.0,correct,cupones,0,0.29,incorrect,winston,1,1.0,correct,tele,0,0.18,incorrect,dang,0,0.18,incorrect,cupones,0,0.29,incorrect
"['winston’s', 'winston', ""winston'ın""]",mele,0,0.0,incorrect,england,0,0.29,incorrect,george,0,0.15,incorrect,britain,0,0.47,incorrect,engelane,0,0.27,incorrect,queen elizabeth,0,0.18,incorrect,england,0,0.29,incorrect,elizabeth,0,0.25,incorrect,england,0,0.29,incorrect,england,0,0.29,incorrect,angletera,0,0.25,incorrect,jerks,0,0.17,incorrect,england,0,0.29,incorrect,britain,0,0.47,incorrect,queen elizabeth,0,0.18,incorrect,elizabeth,0,0.25,incorrect,england,0,0.29,incorrect,jerks,0,0.17,incorrect,winston,1,1.0,correct,london,0,0.46,incorrect,britanya,0,0.4,incorrect,britanya,0,0.4,incorrect,wales,0,0.33,incorrect,britain,0,0.47,incorrect,wales,0,0.33,incorrect,inglaterra,0,0.35,incorrect,london,0,0.46,incorrect,britanya,0,0.4,incorrect,britain,0,0.47,incorrect,inglaterra,0,0.35,incorrect
['winston'],colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,newton,0,0.62,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colin,0,0.33,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect,colchester,0,0.24,incorrect
['winston'],job,0,0.2,incorrect,joseph,0,0.15,incorrect,job,0,0.2,incorrect,joseph,0,0.15,incorrect,joseph,0,0.15,incorrect,mma,0,0.0,incorrect,jesus,0,0.17,incorrect,david,0,0.17,incorrect,john,0,0.36,incorrect,quarter,0,0.14,incorrect,andriamihaja,0,0.11,incorrect,lucifer,0,0.14,incorrect,joseph,0,0.15,incorrect,joseph,0,0.15,incorrect,mma,0,0.0,incorrect,david,0,0.17,incorrect,quarter,0,0.14,incorrect,lucifer,0,0.14,incorrect,pip,0,0.2,incorrect,quarter,0,0.14,incorrect,herkes,0,0.15,incorrect,parasi,0,0.15,incorrect,dong,0,0.36,incorrect,dong,0,0.36,incorrect,tom,0,0.4,incorrect,estas,0,0.33,incorrect,quarter,0,0.14,incorrect,parasi,0,0.15,incorrect,dong,0,0.36,incorrect,estas,0,0.33,incorrect
