Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['mum'],kim,0,0.33,incorrect,rg,0,0.0,incorrect,rg,0,0.0,incorrect
['eden'],mum,0,0.0,incorrect,mum,0,0.0,incorrect,mum,0,0.0,incorrect
"['gopal', 'das', 'gopal das']",brimmer,0,0.0,incorrect,shaman,0,0.27,incorrect,shaman,0,0.27,incorrect
"['gopal', 'das', 'gopal das']",ryan,0,0.29,incorrect,gaia,0,0.46,incorrect,gaia,0,0.46,incorrect
['thomas'],john,0,0.2,incorrect,likely,0,0.0,incorrect,likely,0,0.0,incorrect
['arabella'],augusta,0,0.27,incorrect,augusta,0,0.27,incorrect,augusta,0,0.27,incorrect
['thomas'],emma,0,0.4,incorrect,instagram,0,0.27,incorrect,instagram,0,0.27,incorrect
['arabella'],eleanor,0,0.4,incorrect,victoria,0,0.25,incorrect,victoria,0,0.25,incorrect
['eden'],emily,0,0.22,incorrect,hannah,0,0.2,incorrect,hannah,0,0.2,incorrect
['eden'],arabella,0,0.17,incorrect,arabella,0,0.17,incorrect,arabella,0,0.17,incorrect
['arabella'],hyacinth,0,0.12,incorrect,beatrice,0,0.38,incorrect,beatrice,0,0.38,incorrect
['arabella'],mary,0,0.33,incorrect,lady,0,0.33,incorrect,lady,0,0.33,incorrect
['arabella'],margaret,0,0.5,incorrect,tong,0,0.0,incorrect,tong,0,0.0,incorrect
['arabella'],bella,0,0.77,correct,marco,0,0.31,incorrect,marco,0,0.31,incorrect
"['thomas tong', 'tong', 'thomas']",watson,0,0.6,incorrect,john,0,0.5,incorrect,john,0,0.5,incorrect
['eden'],sarah,0,0.0,incorrect,scarlett,0,0.17,incorrect,scarlett,0,0.17,incorrect
['eden'],mary,0,0.0,incorrect,jessica,0,0.18,incorrect,jessica,0,0.18,incorrect
['eden'],emily,0,0.22,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['eden'],emily,0,0.22,incorrect,jersey,0,0.4,incorrect,jersey,0,0.4,incorrect
['rufus'],eden,0,0.0,incorrect,eden,0,0.0,incorrect,eden,0,0.0,incorrect
['rufus'],hester,0,0.18,incorrect,puako,0,0.2,incorrect,puako,0,0.2,incorrect
['rufus'],mark,0,0.22,incorrect,hawaiian,0,0.0,incorrect,hawaiian,0,0.0,incorrect
['rufus'],john,0,0.0,incorrect,mark,0,0.22,incorrect,mark,0,0.22,incorrect
['arabella'],sophia,0,0.14,incorrect,rufus,0,0.15,incorrect,rufus,0,0.15,incorrect
['bea'],charlotte,0,0.17,incorrect,courcy,0,0.0,incorrect,courcy,0,0.0,incorrect
['eden'],sarah,0,0.0,incorrect,vanilla,0,0.18,incorrect,vanilla,0,0.18,incorrect
['eden'],emma,0,0.25,incorrect,love,0,0.25,incorrect,love,0,0.25,incorrect
['rufus'],sophie,0,0.18,incorrect,emma,0,0.0,incorrect,emma,0,0.0,incorrect
['eden'],mary,0,0.0,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect
['rufus'],hester,0,0.18,incorrect,coqui,0,0.2,incorrect,coqui,0,0.2,incorrect
['bea'],clara,0,0.25,incorrect,augusta,0,0.2,incorrect,augusta,0,0.2,incorrect
['bea'],florence,0,0.18,incorrect,york,0,0.0,incorrect,york,0,0.0,incorrect
['arabella'],augusta,0,0.27,incorrect,mango,0,0.15,incorrect,mango,0,0.15,incorrect
['eden'],beatrice,0,0.33,incorrect,countess,0,0.17,incorrect,countess,0,0.17,incorrect
['rufus'],mark,0,0.22,incorrect,pompeii,0,0.0,incorrect,pompeii,0,0.0,incorrect
['eden'],emily,0,0.22,incorrect,hannah,0,0.2,incorrect,hannah,0,0.2,incorrect
['freddy'],tom,0,0.0,incorrect,ishmael,0,0.15,incorrect,ishmael,0,0.15,incorrect
['rufus'],freddy,0,0.18,incorrect,freddy,0,0.18,incorrect,freddy,0,0.18,incorrect
['farman'],farmihian,0,0.8,correct,laurel,0,0.33,incorrect,laurel,0,0.33,incorrect
['solène'],marie,0,0.18,incorrect,gertrude,0,0.29,incorrect,gertrude,0,0.29,incorrect
['laurel'],jane,0,0.4,incorrect,herman,0,0.17,incorrect,herman,0,0.17,incorrect
['rufus'],ahab,0,0.0,incorrect,moby,0,0.0,incorrect,moby,0,0.0,incorrect
['solène'],alex,0,0.4,incorrect,michael,0,0.15,incorrect,michael,0,0.15,incorrect
['eden'],isabel,0,0.2,incorrect,isabel,0,0.2,incorrect,isabel,0,0.2,incorrect
['tong'],watson,0,0.6,incorrect,dr. brown,0,0.31,incorrect,dr. brown,0,0.31,incorrect
['thomas'],hiro,0,0.4,incorrect,hiro,0,0.4,incorrect,hiro,0,0.4,incorrect
['thomas'],john,0,0.2,incorrect,neptune,0,0.15,incorrect,neptune,0,0.15,incorrect
['arabella'],jack,0,0.17,incorrect,earth,0,0.31,incorrect,earth,0,0.31,incorrect
['thomas'],jack,0,0.2,incorrect,peter,0,0.18,incorrect,peter,0,0.18,incorrect
['max'],olaf,0,0.29,incorrect,thor,0,0.0,incorrect,thor,0,0.0,incorrect
['kamehameha'],kamehameha,1,1.0,correct,kamehameha,1,1.0,correct,kamehameha,1,1.0,correct
['thomas'],james,0,0.36,incorrect,stonehenge,0,0.25,incorrect,stonehenge,0,0.25,incorrect
"['rene', 'tan', 'rene tan']",john,0,0.29,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect
['eden'],emma,0,0.25,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect
