Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['mum'],mum,1,1.0,correct,rachel,0,0.0,incorrect,rachel,0,0.0,incorrect
['eden'],she,0,0.29,incorrect,mum,0,0.0,incorrect,mum,0,0.0,incorrect
"['gopal', 'gopal das', 'das']",brimmer,0,0.0,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect
"['gopal', 'gopal das', 'das']",jason,0,0.5,incorrect,yoga,0,0.44,incorrect,yoga,0,0.44,incorrect
['thomas'],dr. brennan,0,0.12,incorrect,doctor,0,0.33,incorrect,doctor,0,0.33,incorrect
['arabella'],augusta,0,0.27,incorrect,augusta,0,0.27,incorrect,augusta,0,0.27,incorrect
['thomas'],the homeowner,0,0.42,incorrect,instagram,0,0.27,incorrect,instagram,0,0.27,incorrect
['arabella'],wong,0,0.0,incorrect,victoria,0,0.25,incorrect,victoria,0,0.25,incorrect
['eden'],liz,0,0.0,incorrect,marie,0,0.22,incorrect,marie,0,0.22,incorrect
['eden'],miss climpson,0,0.12,incorrect,arabella,0,0.17,incorrect,arabella,0,0.17,incorrect
['arabella'],beatrice,0,0.38,incorrect,beatrice,0,0.38,incorrect,beatrice,0,0.38,incorrect
['arabella'],whistledown,0,0.11,incorrect,lady,0,0.33,incorrect,lady,0,0.33,incorrect
['arabella'],ching-he huang,0,0.18,incorrect,father,0,0.29,incorrect,father,0,0.29,incorrect
['arabella'],the countess,0,0.1,incorrect,isabella,0,0.75,correct,isabella,0,0.75,correct
"['thomas tong', 'thomas', 'tong']",watson,0,0.6,incorrect,dr. watson,0,0.43,incorrect,dr. watson,0,0.43,incorrect
['eden'],emily,0,0.22,incorrect,edna,0,0.75,correct,edna,0,0.75,correct
['eden'],she,0,0.29,incorrect,matilda,0,0.18,incorrect,matilda,0,0.18,incorrect
['eden'],emily,0,0.22,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['eden'],lily,0,0.0,incorrect,victoria,0,0.0,incorrect,victoria,0,0.0,incorrect
['rufus'],eden,0,0.0,incorrect,wolseley,0,0.15,incorrect,wolseley,0,0.15,incorrect
['rufus'],she,0,0.25,incorrect,mauna lani,0,0.13,incorrect,mauna lani,0,0.13,incorrect
['rufus'],she,0,0.25,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['rufus'],jack,0,0.0,incorrect,obama,0,0.0,incorrect,obama,0,0.0,incorrect
['arabella'],camilla,0,0.53,incorrect,rufus,0,0.15,incorrect,rufus,0,0.15,incorrect
['bea'],heathcliff,0,0.31,incorrect,marie,0,0.25,incorrect,marie,0,0.25,incorrect
['eden'],she,0,0.29,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['eden'],georgia,0,0.18,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['rufus'],emily,0,0.0,incorrect,planner,0,0.17,incorrect,planner,0,0.17,incorrect
['eden'],she,0,0.29,incorrect,moana,0,0.22,incorrect,moana,0,0.22,incorrect
['rufus'],jack,0,0.0,incorrect,puerto rico,0,0.12,incorrect,puerto rico,0,0.12,incorrect
['bea'],matilda,0,0.2,incorrect,augusta,0,0.2,incorrect,augusta,0,0.2,incorrect
['bea'],paris,0,0.25,incorrect,paris,0,0.25,incorrect,paris,0,0.25,incorrect
['arabella'],augusta,0,0.27,incorrect,augusta,0,0.27,incorrect,augusta,0,0.27,incorrect
['eden'],lucretia,0,0.17,incorrect,deborah,0,0.36,incorrect,deborah,0,0.36,incorrect
['rufus'],pele,0,0.0,incorrect,everyone,0,0.15,incorrect,everyone,0,0.15,incorrect
['eden'],she,0,0.29,incorrect,text,0,0.25,incorrect,text,0,0.25,incorrect
['freddy'],grandfather,0,0.24,incorrect,captain,0,0.0,incorrect,captain,0,0.0,incorrect
['rufus'],freddy,0,0.18,incorrect,freddy,0,0.18,incorrect,freddy,0,0.18,incorrect
['farman'],far,0,0.67,incorrect,laurel,0,0.33,incorrect,laurel,0,0.33,incorrect
['solène'],madame,0,0.17,incorrect,madame,0,0.17,incorrect,madame,0,0.17,incorrect
['laurel'],chris,0,0.18,incorrect,greenland,0,0.4,incorrect,greenland,0,0.4,incorrect
['rufus'],charlie,0,0.17,incorrect,ahab,0,0.0,incorrect,ahab,0,0.0,incorrect
['solène'],taylor swift,0,0.11,incorrect,trump,0,0.0,incorrect,trump,0,0.0,incorrect
['eden'],ishmael,0,0.18,incorrect,ahab,0,0.0,incorrect,ahab,0,0.0,incorrect
['tong'],seuss,0,0.0,incorrect,seuss,0,0.0,incorrect,seuss,0,0.0,incorrect
['thomas'],spencer,0,0.15,incorrect,ben,0,0.0,incorrect,ben,0,0.0,incorrect
['thomas'],jack,0,0.2,incorrect,wendy,0,0.0,incorrect,wendy,0,0.0,incorrect
['arabella'],the press,0,0.24,incorrect,heaven,0,0.29,incorrect,heaven,0,0.29,incorrect
['thomas'],mr. rochester,0,0.21,incorrect,martha,0,0.5,incorrect,martha,0,0.5,incorrect
['max'],jonas,0,0.25,incorrect,oslo,0,0.0,incorrect,oslo,0,0.0,incorrect
['kamehameha'],kamehameha,1,1.0,correct,kamehameha,1,1.0,correct,kamehameha,1,1.0,correct
['thomas'],he,0,0.25,incorrect,stonehenge,0,0.25,incorrect,stonehenge,0,0.25,incorrect
"['rene', 'tan', 'rene tan']",trump,0,0.25,incorrect,christ,0,0.29,incorrect,christ,0,0.29,incorrect
['eden'],she,0,0.29,incorrect,she,0,0.29,incorrect,she,0,0.29,incorrect
['thomas'],dr. smith,0,0.27,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect
