Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['adela'],hayley,0,0.36,incorrect,secretary,0,0.29,incorrect,secretary,0,0.29,incorrect
['adela'],matron,0,0.18,incorrect,experts,0,0.17,incorrect,experts,0,0.17,incorrect
"['graham', 'gore', 'graham gore']",horatio,0,0.36,incorrect,franklin,0,0.29,incorrect,franklin,0,0.29,incorrect
['gore'],charles dickens,0,0.21,incorrect,disraeli,0,0.33,incorrect,disraeli,0,0.33,incorrect
['mm'],john,0,0.0,incorrect,maytag,0,0.25,incorrect,maytag,0,0.25,incorrect
['gore'],marlow,0,0.2,incorrect,marlow,0,0.2,incorrect,marlow,0,0.2,incorrect
['gore'],no one,0,0.4,incorrect,jonah,0,0.22,incorrect,jonah,0,0.22,incorrect
['gore'],nelson,0,0.2,incorrect,phlebas,0,0.18,incorrect,phlebas,0,0.18,incorrect
['gore'],harry,0,0.22,incorrect,harry,0,0.22,incorrect,harry,0,0.22,incorrect
['gore'],my father,0,0.15,incorrect,nelson,0,0.2,incorrect,nelson,0,0.2,incorrect
['gore'],my sister,0,0.15,incorrect,he,0,0.33,incorrect,he,0,0.33,incorrect
['gore'],jesus,0,0.22,incorrect,he,0,0.33,incorrect,he,0,0.33,incorrect
['gore'],heathcliff,0,0.14,incorrect,ahab,0,0.0,incorrect,ahab,0,0.0,incorrect
['stanley'],surgeon,0,0.29,incorrect,general,0,0.29,incorrect,general,0,0.29,incorrect
['gore'],he,0,0.33,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect
['gore'],he,0,0.33,incorrect,frankenstein,0,0.25,incorrect,frankenstein,0,0.25,incorrect
['gore'],he,0,0.33,incorrect,ministry,0,0.17,incorrect,ministry,0,0.17,incorrect
['adela'],dr. manhattan,0,0.22,incorrect,brain,0,0.2,incorrect,brain,0,0.2,incorrect
['adela'],dr. mann,0,0.31,incorrect,expats,0,0.36,incorrect,expats,0,0.36,incorrect
