Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['serena'],john,0,0.2,incorrect,pyrotechnics,0,0.33,incorrect,pyrotechnics,0,0.33,incorrect
['serena'],she,0,0.44,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['vampyre'],officiant,0,0.12,incorrect,logistics,0,0.0,incorrect,logistics,0,0.0,incorrect
['lark'],councilman green,0,0.3,incorrect,mr. smith,0,0.15,incorrect,mr. smith,0,0.15,incorrect
['cal'],john,0,0.0,incorrect,manila,0,0.44,incorrect,manila,0,0.44,incorrect
['vampyres'],dracula,0,0.13,incorrect,windows,0,0.13,incorrect,windows,0,0.13,incorrect
['vampyres'],charles darwin,0,0.36,incorrect,charles darwin,0,0.36,incorrect,charles darwin,0,0.36,incorrect
['davenport'],wilkinson,0,0.22,incorrect,john,0,0.15,incorrect,john,0,0.15,incorrect
['davenport'],logan,0,0.29,incorrect,governor,0,0.59,incorrect,governor,0,0.59,incorrect
['vampyres'],trillius,0,0.25,incorrect,humans,0,0.29,incorrect,humans,0,0.29,incorrect
['abel'],thomas,0,0.2,incorrect,little,0,0.2,incorrect,little,0,0.2,incorrect
['roscoe'],james,0,0.18,incorrect,weres,0,0.36,incorrect,weres,0,0.36,incorrect
['roscoe'],garal,0,0.18,incorrect,hebert,0,0.17,incorrect,hebert,0,0.17,incorrect
['serena'],collateral,0,0.38,incorrect,collateral,0,0.38,incorrect,collateral,0,0.38,incorrect
['vampyre'],werewolves,0,0.24,incorrect,alpha,0,0.33,incorrect,alpha,0,0.33,incorrect
['serena'],erica,0,0.55,incorrect,brain,0,0.36,incorrect,brain,0,0.36,incorrect
['vampyres'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['essen'],edmund,0,0.36,incorrect,councilman,0,0.13,incorrect,councilman,0,0.13,incorrect
['davenport'],john,0,0.15,incorrect,john,0,0.15,incorrect,john,0,0.15,incorrect
['vampyre'],governor,0,0.27,incorrect,gauging,0,0.14,incorrect,gauging,0,0.14,incorrect
['serena'],carrie,0,0.33,incorrect,tomato,0,0.17,incorrect,tomato,0,0.17,incorrect
['moreland'],john,0,0.33,incorrect,shackled prospect,0,0.16,incorrect,shackled prospect,0,0.16,incorrect
['moreland'],thorin,0,0.43,incorrect,companions,0,0.33,incorrect,companions,0,0.33,incorrect
['vampyre'],john,0,0.0,incorrect,were,0,0.36,incorrect,were,0,0.36,incorrect
['moreland'],calvin,0,0.29,incorrect,cal,0,0.18,incorrect,cal,0,0.18,incorrect
['moreland'],john,0,0.33,incorrect,tom,0,0.18,incorrect,tom,0,0.18,incorrect
['moreland'],were,0,0.33,incorrect,ginger,0,0.14,incorrect,ginger,0,0.14,incorrect
['lark'],miss watson,0,0.13,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['serena'],edward,0,0.33,incorrect,lethargic,0,0.27,incorrect,lethargic,0,0.27,incorrect
