Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
"['ruth', 'ruth crawford', 'crawford']",someone,0,0.13,incorrect,dutifully,0,0.31,incorrect,dutifully,0,0.31,incorrect
['mark'],mask,0,0.75,correct,he,0,0.0,incorrect,he,0,0.0,incorrect
['butch'],he,0,0.29,incorrect,tom,0,0.25,incorrect,tom,0,0.25,incorrect
['crawford'],ms.,0,0.0,incorrect,pop,0,0.18,incorrect,pop,0,0.18,incorrect
['dave'],nowheresville,0,0.24,incorrect,nowheresville,0,0.24,incorrect,nowheresville,0,0.24,incorrect
['butch'],pop,0,0.0,incorrect,pop,0,0.0,incorrect,pop,0,0.0,incorrect
['alden'],she,0,0.25,incorrect,tellya,0,0.18,incorrect,tellya,0,0.18,incorrect
['carmody'],pop,0,0.2,incorrect,pop,0,0.2,incorrect,pop,0,0.2,incorrect
"['ruth', 'ruth crawford', 'crawford']",korner koffee kup,0,0.2,incorrect,gateway,0,0.27,incorrect,gateway,0,0.27,incorrect
"['ruth', 'ruth crawford', 'crawford']",it_was,0,0.21,incorrect,she,0,0.29,incorrect,she,0,0.29,incorrect
['crawford'],ms. smith,0,0.0,incorrect,ms.,0,0.0,incorrect,ms.,0,0.0,incorrect
['dave'],he,0,0.33,incorrect,old,0,0.29,incorrect,old,0,0.29,incorrect
['dave'],someone,0,0.18,incorrect,harley-davidson,0,0.32,incorrect,harley-davidson,0,0.32,incorrect
"['uncle butch', 'butch', 'uncle']",he,0,0.29,incorrect,he,0,0.29,incorrect,he,0,0.29,incorrect
['hathaway'],mrs. roberts,0,0.1,incorrect,roberts,0,0.13,incorrect,roberts,0,0.13,incorrect
['butch'],yourname,0,0.15,incorrect,father,0,0.36,incorrect,father,0,0.36,incorrect
"['robert johnson', 'johnson', 'robert']",adam,0,0.0,incorrect,devil,0,0.18,incorrect,devil,0,0.18,incorrect
['ruth'],she,0,0.29,incorrect,pop,0,0.0,incorrect,pop,0,0.0,incorrect
