Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['peter'],edward cullen,0,0.22,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['peter'],luna,0,0.0,incorrect,charlie chaplin,0,0.1,incorrect,charlie chaplin,0,0.1,incorrect
['daphne'],emily,0,0.18,incorrect,brad,0,0.2,incorrect,brad,0,0.2,incorrect
['peter'],his father,0,0.4,incorrect,prince,0,0.36,incorrect,prince,0,0.36,incorrect
['dorner'],smith,0,0.0,incorrect,smith,0,0.0,incorrect,smith,0,0.0,incorrect
['petra'],john,0,0.0,incorrect,harvard,0,0.33,incorrect,harvard,0,0.33,incorrect
['peter'],emily,0,0.2,incorrect,emma,0,0.22,incorrect,emma,0,0.22,incorrect
['daphne'],jess,0,0.2,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['peter'],god,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['peter'],him,0,0.0,incorrect,jane,0,0.22,incorrect,jane,0,0.22,incorrect
['daph'],father,0,0.4,incorrect,father,0,0.4,incorrect,father,0,0.4,incorrect
['peter'],john,0,0.0,incorrect,mac,0,0.0,incorrect,mac,0,0.0,incorrect
['peter'],jack,0,0.0,incorrect,london,0,0.0,incorrect,london,0,0.0,incorrect
['peter'],john,0,0.0,incorrect,bay,0,0.0,incorrect,bay,0,0.0,incorrect
['arham'],george,0,0.18,incorrect,shrek,0,0.2,incorrect,shrek,0,0.2,incorrect
['fontana'],emily,0,0.0,incorrect,emma,0,0.18,incorrect,emma,0,0.18,incorrect
['renesmee'],lily,0,0.0,incorrect,juventus,0,0.38,incorrect,juventus,0,0.38,incorrect
['landon'],mr. thompson,0,0.22,incorrect,thrills,0,0.15,incorrect,thrills,0,0.15,incorrect
['peter'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['peter'],earth,0,0.4,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect
"['munch', 'edvard munch', 'edvard']",edvard munch,1,1.0,correct,edvard munch,1,1.0,correct,edvard munch,1,1.0,correct
['peter'],lucas,0,0.0,incorrect,miles,0,0.2,incorrect,miles,0,0.2,incorrect
['peter'],john,0,0.0,incorrect,emma,0,0.22,incorrect,emma,0,0.22,incorrect
['peter'],you,0,0.0,incorrect,tom,0,0.25,incorrect,tom,0,0.25,incorrect
['maya'],jess,0,0.0,incorrect,jennifer,0,0.0,incorrect,jennifer,0,0.0,incorrect
['harvey'],mr. smith,0,0.13,incorrect,stephen king,0,0.22,incorrect,stephen king,0,0.22,incorrect
['petra'],jane,0,0.22,incorrect,j.k. rowling,0,0.12,incorrect,j.k. rowling,0,0.12,incorrect
['peterverse'],chill coast,0,0.1,incorrect,moon,0,0.0,incorrect,moon,0,0.0,incorrect
"['tom petty', 'petty', 'tom']",rock music,0,0.31,incorrect,jack,0,0.0,incorrect,jack,0,0.0,incorrect
['peter'],dior,0,0.22,incorrect,amazon,0,0.0,incorrect,amazon,0,0.0,incorrect
