Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['serena'],cath,0,0.2,incorrect,disney,0,0.33,incorrect,disney,0,0.33,incorrect
['serena'],she,0,0.44,incorrect,sheldon,0,0.46,incorrect,sheldon,0,0.46,incorrect
['vampyre'],wedding,0,0.14,incorrect,trump,0,0.33,incorrect,trump,0,0.33,incorrect
['lark'],councilman,0,0.29,incorrect,mr. smith,0,0.15,incorrect,mr. smith,0,0.15,incorrect
['cal'],he,0,0.0,incorrect,mcdonald's,0,0.46,incorrect,mcdonald's,0,0.46,incorrect
['vampyres'],vampires,0,0.88,correct,god,0,0.0,incorrect,god,0,0.0,incorrect
['vampyres'],humans,0,0.29,incorrect,darwin,0,0.29,incorrect,darwin,0,0.29,incorrect
['davenport'],winthrop,0,0.24,incorrect,day,0,0.33,incorrect,day,0,0.33,incorrect
['davenport'],wickham,0,0.12,incorrect,president,0,0.44,incorrect,president,0,0.44,incorrect
['vampyres'],overmind,0,0.25,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['abel'],lucas,0,0.22,incorrect,tom,0,0.0,incorrect,tom,0,0.0,incorrect
['roscoe'],laurent,0,0.31,incorrect,wolves,0,0.33,incorrect,wolves,0,0.33,incorrect
['roscoe'],attila,0,0.0,incorrect,voltaire,0,0.29,incorrect,voltaire,0,0.29,incorrect
['serena'],pierce,0,0.5,incorrect,facebook,0,0.14,incorrect,facebook,0,0.14,incorrect
['vampyre'],omega,0,0.33,incorrect,humans,0,0.15,incorrect,humans,0,0.15,incorrect
['serena'],geralt,0,0.5,incorrect,dr. jekyll,0,0.25,incorrect,dr. jekyll,0,0.25,incorrect
['vampyres'],he,0,0.2,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['essen'],councilman johnson,0,0.17,incorrect,abigail,0,0.0,incorrect,abigail,0,0.0,incorrect
['davenport'],wickham,0,0.12,incorrect,desdemona,0,0.33,incorrect,desdemona,0,0.33,incorrect
['vampyre'],city,0,0.18,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
