Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['john dashwood', 'john', 'dashwood', 'daswood', 'mr', 'john daswood', 'mr john dashwood']",hester,0,0.25,incorrect,empa,0,0.33,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,agwe,0,0.36,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,father,0,0.29,incorrect,narada,0,0.33,incorrect,hester,0,0.25,incorrect,mora,0,0.67,incorrect,empa,0,0.33,incorrect,hester,0,0.25,incorrect,agwe,0,0.36,incorrect,hester,0,0.25,incorrect,narada,0,0.33,incorrect,mora,0,0.67,incorrect,he,0,0.33,incorrect,father,0,0.29,incorrect,babasinin,0,0.25,incorrect,babasinin,0,0.25,incorrect,bo,0,0.33,incorrect,ho,0,0.4,incorrect,hijo,0,0.5,incorrect,father,0,0.29,incorrect,father,0,0.29,incorrect,babasinin,0,0.25,incorrect,ho,0,0.4,incorrect,father,0,0.29,incorrect
"['john dashwood', 'mrs john dashwood', 'john', 'dashwood', 'daswood', 'john daswood', 'mrs']",hobane,0,0.4,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,tunisia,0,0.21,incorrect,mary,0,0.57,incorrect,hester,0,0.22,incorrect,ma'ihia,0,0.27,incorrect,ahiri,0,0.31,incorrect,shakespeare,0,0.29,incorrect,shyam,0,0.31,incorrect,sarah,0,0.31,incorrect,sarah,0,0.31,incorrect,hester,0,0.22,incorrect,tunisia,0,0.21,incorrect,hester,0,0.22,incorrect,ahiri,0,0.31,incorrect,shyam,0,0.31,incorrect,sarah,0,0.31,incorrect,s.,0,0.4,incorrect,wife,0,0.18,incorrect,evren,0,0.25,incorrect,karla,0,0.25,incorrect,co,0,0.33,incorrect,co,0,0.33,incorrect,marta,0,0.5,incorrect,ella,0,0.18,incorrect,wife,0,0.18,incorrect,karla,0,0.25,incorrect,co,0,0.33,incorrect,ella,0,0.18,incorrect
"['henry', 'harry']",hester,0,0.55,incorrect,nako,0,0.22,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,maskell,0,0.17,incorrect,shylock,0,0.33,incorrect,hester,0,0.55,incorrect,raha,0,0.44,incorrect,nako,0,0.22,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,hester,0,0.55,incorrect,shylock,0,0.33,incorrect,raha,0,0.44,incorrect,husband,0,0.33,incorrect,large,0,0.4,incorrect,kimya,0,0.2,incorrect,ailesi,0,0.18,incorrect,.mask,0,0.2,incorrect,gia,0,0.25,incorrect,ella,0,0.22,incorrect,susana,0,0.18,incorrect,large,0,0.4,incorrect,ailesi,0,0.18,incorrect,gia,0,0.25,incorrect,susana,0,0.18,incorrect
"['señora', 'dashwood', 'daswood', 'mrs', 'señora dashwood', 'mrs dashwood norland', 'norland']",hester,0,0.5,incorrect,norland,1,1.0,correct,hester,0,0.5,incorrect,norland,1,1.0,correct,norland,1,1.0,correct,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,sophie,0,0.33,incorrect,india,0,0.36,incorrect,norland,1,1.0,correct,norlandy,0,0.93,correct,norland,1,1.0,correct,norland,1,1.0,correct,hester,0,0.5,incorrect,hester,0,0.5,incorrect,india,0,0.36,incorrect,norlandy,0,0.93,correct,sophia,0,0.5,incorrect,norland,1,1.0,correct,hester,0,0.5,incorrect,gelgeldim,0,0.25,incorrect,mary,0,0.57,incorrect,catherine,0,0.28,incorrect,laurence,0,0.4,incorrect,norland,1,1.0,correct,norland,1,1.0,correct,gelgeldim,0,0.25,incorrect,catherine,0,0.28,incorrect,norland,1,1.0,correct
"['elinor', 'elinor—']",hester,0,0.33,incorrect,empa,0,0.2,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,aita,0,0.2,incorrect,dr. singh,0,0.27,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,tsy raha,0,0.14,incorrect,empa,0,0.2,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,aita,0,0.2,incorrect,hester,0,0.33,incorrect,tsy raha,0,0.14,incorrect,he,0,0.25,incorrect,his,0,0.22,incorrect,resim,0,0.36,incorrect,buyuk resimler turu,0,0.24,incorrect,co ay,0,0.18,incorrect,anh,0,0.22,incorrect,el,0,0.5,incorrect,desconfia,0,0.27,incorrect,his,0,0.22,incorrect,buyuk resimler turu,0,0.24,incorrect,anh,0,0.22,incorrect,desconfia,0,0.27,incorrect
['elinor'],hester,0,0.33,incorrect,ha bonolo,0,0.27,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,aita ua,0,0.15,incorrect,muska,0,0.0,incorrect,friend,0,0.33,incorrect,azoko,0,0.18,incorrect,tamim-pitsikiana,0,0.18,incorrect,ha bonolo,0,0.27,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,aita ua,0,0.15,incorrect,friend,0,0.33,incorrect,tamim-pitsikiana,0,0.18,incorrect,mask,0,0.0,incorrect,dearest,0,0.31,incorrect,gulumseyerek,0,0.22,incorrect,dost,0,0.2,incorrect,em,0,0.25,incorrect,chi,0,0.22,incorrect,sarah,0,0.18,incorrect,ese,0,0.22,incorrect,dearest,0,0.31,incorrect,dost,0,0.2,incorrect,chi,0,0.22,incorrect,ese,0,0.22,incorrect
['edward'],hester,0,0.33,incorrect,haeba,0,0.36,incorrect,hester,0,0.33,incorrect,sierra,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hema,0,0.4,incorrect,pratibha,0,0.14,incorrect,hester,0,0.33,incorrect,raha,0,0.2,incorrect,haeba,0,0.36,incorrect,sierra,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,pratibha,0,0.14,incorrect,raha,0,0.2,incorrect,he,0,0.25,incorrect,felicity,0,0.14,incorrect,ozlem,0,0.18,incorrect,nasilsa,0,0.15,incorrect,anh ay,0,0.17,incorrect,em,0,0.25,incorrect,tu,0,0.0,incorrect,tu,0,0.0,incorrect,felicity,0,0.14,incorrect,nasilsa,0,0.15,incorrect,em,0,0.25,incorrect,tu,0,0.0,incorrect
"['albay brandon', 'brandon', 'albay']",colonel mokgweetsi,0,0.19,incorrect,ke 20,0,0.11,incorrect,colonel johnson,0,0.36,incorrect,sugbon,0,0.46,incorrect,hester,0,0.15,incorrect,hester,0,0.15,incorrect,colonel,0,0.3,incorrect,hoa,0,0.25,incorrect,cornelius,0,0.25,incorrect,colonel,0,0.3,incorrect,kolonely,0,0.31,incorrect,salomona,0,0.46,incorrect,ke 20,0,0.11,incorrect,sugbon,0,0.46,incorrect,hester,0,0.15,incorrect,hoa,0,0.25,incorrect,colonel,0,0.3,incorrect,salomona,0,0.46,incorrect,colonel,0,0.3,incorrect,colonel,0,0.3,incorrect,annecigim,0,0.38,incorrect,yirmi,0,0.22,incorrect,dai ta,0,0.36,incorrect,ong,0,0.4,incorrect,colonel,0,0.3,incorrect,mama,0,0.44,incorrect,colonel,0,0.3,incorrect,yirmi,0,0.22,incorrect,ong,0,0.4,incorrect,mama,0,0.44,incorrect
"['marianne—', 'marianne']",dr. john snow,0,0.29,incorrect,hloris,0,0.29,incorrect,sugbon,0,0.14,incorrect,rheumatisms,0,0.32,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,tera,0,0.33,incorrect,flanelle,0,0.38,incorrect,flannel,0,0.53,incorrect,hester,0,0.14,incorrect,ary,0,0.36,incorrect,hloris,0,0.29,incorrect,rheumatisms,0,0.32,incorrect,hester,0,0.14,incorrect,tera,0,0.33,incorrect,flannel,0,0.53,incorrect,ary,0,0.36,incorrect,he,0,0.2,incorrect,he,0,0.2,incorrect,ama,0,0.36,incorrect,rheumatism,0,0.33,incorrect,nguoi ay,0,0.25,incorrect,fla-nen,0,0.4,incorrect,carlos,0,0.29,incorrect,camisetas,0,0.35,incorrect,he,0,0.2,incorrect,rheumatism,0,0.33,incorrect,fla-nen,0,0.4,incorrect,camisetas,0,0.35,incorrect
['marianne'],haeba,0,0.31,incorrect,feberu,0,0.14,incorrect,hester,0,0.14,incorrect,jewo,0,0.17,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,hester,0,0.14,incorrect,ahiri,0,0.46,incorrect,flash,0,0.15,incorrect,flash,0,0.15,incorrect,mary,0,0.5,incorrect,raha,0,0.33,incorrect,feberu,0,0.14,incorrect,jewo,0,0.17,incorrect,hester,0,0.14,incorrect,ahiri,0,0.46,incorrect,flash,0,0.15,incorrect,raha,0,0.33,incorrect,confess,0,0.27,incorrect,something,0,0.35,incorrect,husenize,0,0.25,incorrect,zeynep,0,0.29,incorrect,em,0,0.2,incorrect,ong,0,0.18,incorrect,carlos,0,0.29,incorrect,confiesa,0,0.25,incorrect,something,0,0.35,incorrect,zeynep,0,0.29,incorrect,ong,0,0.18,incorrect,confiesa,0,0.25,incorrect
