Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['jalil', 'yalil', 'celil']",bob,0,0.0,incorrect,ke,0,0.29,incorrect,omowumi,0,0.17,incorrect,lori,0,0.44,incorrect,thatwas,0,0.17,incorrect,bo ke e with le tswekati,0,0.21,incorrect,te fiti,0,0.33,incorrect,tera,0,0.22,incorrect,khrptvaark,0,0.13,incorrect,prbhu,0,0.0,incorrect,antananarivo,0,0.24,incorrect,izany,0,0.2,incorrect,ke,0,0.29,incorrect,lori,0,0.44,incorrect,bo ke e with le tswekati,0,0.21,incorrect,tera,0,0.22,incorrect,prbhu,0,0.0,incorrect,izany,0,0.2,incorrect,john,0,0.22,incorrect,that food weeds,0,0.1,incorrect,cokalilar,0,0.57,incorrect,yere,0,0.22,incorrect,nguyen dinh thi,0,0.2,incorrect,thuy vi,0,0.33,incorrect,carlos,0,0.36,incorrect,agua,0,0.22,incorrect,that food weeds,0,0.1,incorrect,yere,0,0.22,incorrect,thuy vi,0,0.33,incorrect,agua,0,0.22,incorrect
"['mariam jo', 'meryem co', 'mariam', 'co', 'jo', 'meryem']",selebi,0,0.33,incorrect,uena,0,0.2,incorrect,oluwande,0,0.2,incorrect,oduduwa,0,0.22,incorrect,malatsi,0,0.46,incorrect,malatsi,0,0.46,incorrect,te hoe turua,0,0.29,incorrect,tuo pureraa,0,0.24,incorrect,jkhn,0,0.33,incorrect,jkhn,0,0.33,incorrect,andriamanitra,0,0.53,incorrect,ary,0,0.44,incorrect,uena,0,0.2,incorrect,oduduwa,0,0.22,incorrect,malatsi,0,0.46,incorrect,tuo pureraa,0,0.24,incorrect,jkhn,0,0.33,incorrect,ary,0,0.44,incorrect,john,0,0.67,incorrect,edmund,0,0.33,incorrect,yasar,0,0.36,incorrect,sancilar,0,0.43,incorrect,thinh,0,0.18,incorrect,nguyen thi huyen,0,0.27,incorrect,jesus,0,0.29,incorrect,jesus,0,0.29,incorrect,edmund,0,0.33,incorrect,sancilar,0,0.43,incorrect,nguyen thi huyen,0,0.27,incorrect,jesus,0,0.29,incorrect
"['faizu', 'feyzullah', 'molla feyzullah', 'faizullah', 'faizulá', 'mullah faizullah', 'mullah', 'molla']",joseph,0,0.29,incorrect,sheba,0,0.29,incorrect,omowumi,0,0.33,incorrect,olufunmilayo,0,0.47,incorrect,ke se,0,0.2,incorrect,matlho,0,0.5,incorrect,teraina,0,0.43,incorrect,tera,0,0.31,incorrect,vishvnaath suvrnn,0,0.24,incorrect,prashant,0,0.29,incorrect,antananarivo,0,0.24,incorrect,andriamanitra,0,0.3,incorrect,sheba,0,0.29,incorrect,olufunmilayo,0,0.47,incorrect,matlho,0,0.5,incorrect,tera,0,0.31,incorrect,prashant,0,0.29,incorrect,andriamanitra,0,0.3,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect,ali,0,0.5,incorrect,halil,0,0.5,incorrect,nguyen dinh thi,0,0.26,incorrect,thai binh duong,0,0.3,incorrect,el ulema,0,0.47,incorrect,maria,0,0.5,incorrect,john,0,0.22,incorrect,halil,0,0.5,incorrect,thai binh duong,0,0.3,incorrect,maria,0,0.5,incorrect
"['mil', 'jalil', 'yalil', 'celil']",thomas,0,0.22,incorrect,joseph,0,0.18,incorrect,aisha,0,0.4,incorrect,omobinrin,0,0.33,incorrect,mokgweetsi,0,0.31,incorrect,made,0,0.29,incorrect,te mautua,0,0.17,incorrect,ua,0,0.29,incorrect,o aaguu,0,0.17,incorrect,chaliha,0,0.5,incorrect,thomas jefferson,0,0.11,incorrect,tokana,0,0.18,incorrect,joseph,0,0.18,incorrect,omobinrin,0,0.33,incorrect,made,0,0.29,incorrect,ua,0,0.29,incorrect,chaliha,0,0.5,incorrect,tokana,0,0.18,incorrect,king herod,0,0.15,incorrect,emily,0,0.75,correct,ismet pasa,0,0.15,incorrect,camasir,0,0.4,incorrect,nguyen dinh thi,0,0.2,incorrect,nguyen dinh thi,0,0.2,incorrect,maria,0,0.5,incorrect,maria,0,0.5,incorrect,emily,0,0.75,correct,camasir,0,0.4,incorrect,nguyen dinh thi,0,0.2,incorrect,maria,0,0.5,incorrect
"['lili lili', 'mi', 'lili', 'lili mi']",minnow,0,0.5,incorrect,minnow,0,0.5,incorrect,joko,0,0.0,incorrect,joko omi,0,0.4,incorrect,minow,0,0.57,incorrect,minow,0,0.57,incorrect,minnow,0,0.5,incorrect,manu,0,0.33,incorrect,chidambaranath temple,0,0.21,incorrect,panime,0,0.31,incorrect,minnow,0,0.5,incorrect,nipetraka,0,0.18,incorrect,minnow,0,0.5,incorrect,joko omi,0,0.4,incorrect,minow,0,0.57,incorrect,manu,0,0.33,incorrect,panime,0,0.31,incorrect,nipetraka,0,0.18,incorrect,minnow,0,0.5,incorrect,minnow,0,0.5,incorrect,aya,0,0.0,incorrect,ayagi mirnav,0,0.42,incorrect,chim,0,0.36,incorrect,ngoi sao,0,0.27,incorrect,minnow,0,0.5,incorrect,minnow,0,0.5,incorrect,minnow,0,0.5,incorrect,ayagi mirnav,0,0.42,incorrect,ngoi sao,0,0.27,incorrect,minnow,0,0.5,incorrect
"['mariam jo', 'meryem co', 'mariam', 'co', 'jo', 'meryem']",mohapeloa,0,0.4,incorrect,mohlonk,0,0.25,incorrect,olivia colman,0,0.36,incorrect,boya,0,0.33,incorrect,mopodi,0,0.33,incorrect,gongwe,0,0.25,incorrect,te hina,0,0.31,incorrect,peneia'e tahiti,0,0.25,incorrect,maataa,0,0.5,incorrect,janet,0,0.29,incorrect,andriamanitra,0,0.53,incorrect,marina,0,0.83,correct,mohlonk,0,0.25,incorrect,boya,0,0.33,incorrect,gongwe,0,0.25,incorrect,peneia'e tahiti,0,0.25,incorrect,janet,0,0.29,incorrect,marina,0,0.83,correct,john,0,0.67,incorrect,projector,0,0.44,incorrect,armagan,0,0.46,incorrect,bilgi,0,0.18,incorrect,toi,0,0.4,incorrect,nguyen anh duy,0,0.26,incorrect,proyector,0,0.56,incorrect,proyector,0,0.56,incorrect,projector,0,0.44,incorrect,bilgi,0,0.18,incorrect,nguyen anh duy,0,0.26,incorrect,proyector,0,0.56,incorrect
"['meryem gari', 'gari', 'meryem', 'mariam']",khutso,0,0.0,incorrect,thegari,0,0.73,correct,barbara,0,0.46,incorrect,henry,0,0.55,incorrect,inspector gadget,0,0.37,incorrect,tea house,0,0.27,incorrect,te maramora,0,0.59,incorrect,ua,0,0.33,incorrect,oty,0,0.22,incorrect,lkdd'iik,0,0.17,incorrect,thegari,0,0.73,correct,teo,0,0.22,incorrect,thegari,0,0.73,correct,henry,0,0.55,incorrect,tea house,0,0.27,incorrect,ua,0,0.33,incorrect,lkdd'iik,0,0.17,incorrect,teo,0,0.22,incorrect,aladdin,0,0.36,incorrect,shawls,0,0.2,incorrect,meryem,1,1.0,correct,meryem,1,1.0,correct,tay anh,0,0.33,incorrect,tre,0,0.44,incorrect,el grial,0,0.53,incorrect,casas de jugando,0,0.3,incorrect,shawls,0,0.2,incorrect,meryem,1,1.0,correct,tre,0,0.44,incorrect,casas de jugando,0,0.3,incorrect
"['celil han', 'jan', 'han', 'jalil khan', 'celil', 'jalil', 'khan', 'yalil jan', 'yalil', 'chính', 'chính jalil khan']",shebang,0,0.6,incorrect,shebang,0,0.6,incorrect,omowumi,0,0.17,incorrect,omowumi,0,0.17,incorrect,ntebeng,0,0.25,incorrect,tlhaloganya,0,0.43,incorrect,teie,0,0.44,incorrect,arahi,0,0.4,incorrect,om,0,0.0,incorrect,jeetu,0,0.25,incorrect,andriamanitra,0,0.36,incorrect,amin,0,0.57,incorrect,shebang,0,0.6,incorrect,omowumi,0,0.17,incorrect,tlhaloganya,0,0.43,incorrect,arahi,0,0.4,incorrect,jeetu,0,0.25,incorrect,amin,0,0.57,incorrect,john,0,0.57,incorrect,john,0,0.57,incorrect,osman,0,0.5,incorrect,osman,0,0.5,incorrect,jalil khan,1,1.0,correct,jalil,1,1.0,correct,juan,0,0.86,correct,carlos,0,0.36,incorrect,john,0,0.57,incorrect,osman,0,0.5,incorrect,jalil,1,1.0,correct,carlos,0,0.36,incorrect
['nana'],joang,0,0.44,incorrect,joang,0,0.44,incorrect,olu-ilu,0,0.0,incorrect,oluwa,0,0.22,incorrect,matlho,0,0.2,incorrect,sam,0,0.29,incorrect,te hono,0,0.18,incorrect,taninoa,0,0.55,incorrect,chaliha,0,0.36,incorrect,chitrangada,0,0.4,incorrect,menatra,0,0.55,incorrect,menatra,0,0.55,incorrect,joang,0,0.44,incorrect,oluwa,0,0.22,incorrect,sam,0,0.29,incorrect,taninoa,0,0.55,incorrect,chitrangada,0,0.4,incorrect,menatra,0,0.55,incorrect,emily,0,0.0,incorrect,mother,0,0.0,incorrect,anne,0,0.5,incorrect,joseph,0,0.0,incorrect,thinh van,0,0.46,incorrect,nguyen thi hong,0,0.21,incorrect,juan,0,0.5,incorrect,y,0,0.0,incorrect,mother,0,0.0,incorrect,joseph,0,0.0,incorrect,nguyen thi hong,0,0.21,incorrect,y,0,0.0,incorrect
"['mariam jo', 'meryem co', 'mariam', 'co', 'jo', 'meryem']","u ka lula le 'na, ke ba kopile hore ba u hloekise kamore. e holimo. u tla e rata, ke nahana joalo. u tla ba le pono ea serapa sa hau.",0,0.11,incorrect,lula,0,0.2,incorrect,omobinrin yoruba,0,0.4,incorrect,mo,0,0.5,incorrect,merogo,0,0.53,incorrect,merrog,0,0.53,incorrect,te fana,0,0.31,incorrect,te fiti,0,0.25,incorrect,om,0,0.5,incorrect,omaarsn,0,0.46,incorrect,andriamanitra,0,0.53,incorrect,any,0,0.22,incorrect,lula,0,0.2,incorrect,mo,0,0.5,incorrect,merrog,0,0.53,incorrect,te fiti,0,0.25,incorrect,omaarsn,0,0.46,incorrect,any,0,0.22,incorrect,john,0,0.67,incorrect,mr. smith,0,0.4,incorrect,yusuf,0,0.18,incorrect,ust manzarali,0,0.42,incorrect,em,0,0.5,incorrect,tu,0,0.0,incorrect,julio,0,0.57,incorrect,el,0,0.25,incorrect,mr. smith,0,0.4,incorrect,ust manzarali,0,0.42,incorrect,tu,0,0.0,incorrect,el,0,0.25,incorrect
