Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['jake'],someone,0,0.18,incorrect,he,0,0.33,incorrect,he,0,0.33,incorrect
['jake'],west,0,0.25,incorrect,ucla,0,0.25,incorrect,ucla,0,0.25,incorrect
['anna'],"bye, [mask].",0,0.12,incorrect,west,0,0.0,incorrect,west,0,0.0,incorrect
['anna'],her,0,0.0,incorrect,blue,0,0.0,incorrect,blue,0,0.0,incorrect
"['john', 'john wayne', 'wayne']",singapore,0,0.32,incorrect,singapore,0,0.32,incorrect,singapore,0,0.32,incorrect
['anna'],he,0,0.0,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['anna'],west,0,0.0,incorrect,west,0,0.0,incorrect,west,0,0.0,incorrect
['conan'],he,0,0.0,incorrect,stepping,0,0.15,incorrect,stepping,0,0.15,incorrect
['anna'],focus,0,0.0,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['jake'],he,0,0.33,incorrect,he,0,0.33,incorrect,he,0,0.33,incorrect
['jake'],weston,0,0.2,incorrect,weston,0,0.2,incorrect,weston,0,0.2,incorrect
['conan'],tv,0,0.0,incorrect,west,0,0.0,incorrect,west,0,0.0,incorrect
['jake'],only [mask] knew the real situation.,0,0.15,incorrect,big,0,0.0,incorrect,big,0,0.0,incorrect
['anna'],he,0,0.0,incorrect,indonesia,0,0.46,incorrect,indonesia,0,0.46,incorrect
['anna'],she,0,0.0,incorrect,muppet,0,0.0,incorrect,muppet,0,0.0,incorrect
['anna'],jane,0,0.5,incorrect,[mask],0,0.2,incorrect,[mask],0,0.2,incorrect
['anna'],she,0,0.0,incorrect,the,0,0.0,incorrect,the,0,0.0,incorrect
['anna'],she,0,0.0,incorrect,island,0,0.4,incorrect,island,0,0.4,incorrect
['anna'],mom,0,0.0,incorrect,jingga,0,0.4,incorrect,jingga,0,0.4,incorrect
['anna'],she,0,0.0,incorrect,she,0,0.0,incorrect,she,0,0.0,incorrect
['jake'],hiking the hills,0,0.2,incorrect,hills,0,0.0,incorrect,hills,0,0.0,incorrect
"['jenny', 'jenny nelson', 'nelson']",nose,0,0.4,incorrect,the [mask]',0,0.26,incorrect,the [mask]',0,0.26,incorrect
['anna'],[mask],0,0.2,incorrect,[mask],0,0.2,incorrect,[mask],0,0.2,incorrect
['anna'],they,0,0.0,incorrect,points,0,0.2,incorrect,points,0,0.2,incorrect
['anna'],she,0,0.0,incorrect,ponytail,0,0.33,incorrect,ponytail,0,0.33,incorrect
['babe'],[mask],0,0.2,incorrect,[mask],0,0.2,incorrect,[mask],0,0.2,incorrect
['anna'],customer,0,0.0,incorrect,rock,0,0.0,incorrect,rock,0,0.0,incorrect
"['anna', 'anna green', 'green']",those who prefer a quieter arrival,0,0.18,incorrect,airport,0,0.24,incorrect,airport,0,0.24,incorrect
['anna'],jane,0,0.5,incorrect,my,0,0.0,incorrect,my,0,0.0,incorrect
['anna'],she,0,0.0,incorrect,frankly,0,0.36,incorrect,frankly,0,0.36,incorrect
['anna'],jane,0,0.5,incorrect,someone,0,0.18,incorrect,someone,0,0.18,incorrect
['anna'],jane,0,0.5,incorrect,apologizing,0,0.27,incorrect,apologizing,0,0.27,incorrect
"['anna', 'anna green', 'green']",muppet-human hybrid,0,0.28,incorrect,muppet-human hybrid,0,0.28,incorrect,muppet-human hybrid,0,0.28,incorrect
['anna'],fam,0,0.29,incorrect,cambodia,0,0.33,incorrect,cambodia,0,0.33,incorrect
['anna'],jane,0,0.5,incorrect,seattle,0,0.18,incorrect,seattle,0,0.18,incorrect
['anna'],she,0,0.0,incorrect,jail,0,0.25,incorrect,jail,0,0.25,incorrect
['anna'],she,0,0.0,incorrect,her,0,0.0,incorrect,her,0,0.0,incorrect
['jake'],sibling name,0,0.25,incorrect,power,0,0.22,incorrect,power,0,0.22,incorrect
['anna'],she,0,0.0,incorrect,[mask],0,0.2,incorrect,[mask],0,0.2,incorrect
"['kellan mckellan', 'mckellan', 'kellan']",west weston,0,0.31,incorrect,weston,0,0.33,incorrect,weston,0,0.33,incorrect
['anna'],she,0,0.0,incorrect,she,0,0.0,incorrect,she,0,0.0,incorrect
['anna'],west,0,0.0,incorrect,west,0,0.0,incorrect,west,0,0.0,incorrect
['gede'],he,0,0.33,incorrect,[mask],0,0.0,incorrect,[mask],0,0.0,incorrect
['janet'],she,0,0.25,incorrect,surgeon,0,0.17,incorrect,surgeon,0,0.17,incorrect
['anna'],mother-in-law,0,0.24,incorrect,my woman,0,0.33,incorrect,my woman,0,0.33,incorrect
['janet'],mother,0,0.18,incorrect,son,0,0.25,incorrect,son,0,0.25,incorrect
['anna'],he,0,0.0,incorrect,the,0,0.0,incorrect,the,0,0.0,incorrect
['gede'],isle esme,0,0.31,incorrect,esme,0,0.5,incorrect,esme,0,0.5,incorrect
['anna'],team west,0,0.15,incorrect,west,0,0.0,incorrect,west,0,0.0,incorrect
['anna'],jane,0,0.5,incorrect,september,0,0.0,incorrect,september,0,0.0,incorrect
['anna'],my real wife,0,0.12,incorrect,[mask],0,0.2,incorrect,[mask],0,0.2,incorrect
['anna'],green-weston,0,0.25,incorrect,green-hyphen-weston,0,0.17,incorrect,green-hyphen-weston,0,0.17,incorrect
['jake'],he,0,0.33,incorrect,two,0,0.0,incorrect,two,0,0.0,incorrect
['jake'],he,0,0.33,incorrect,weston,0,0.2,incorrect,weston,0,0.2,incorrect
['anna'],she,0,0.0,incorrect,that,0,0.25,incorrect,that,0,0.25,incorrect
['anna'],she,0,0.0,incorrect,she,0,0.0,incorrect,she,0,0.0,incorrect
['jake'],he,0,0.33,incorrect,tray,0,0.25,incorrect,tray,0,0.25,incorrect
['jake'],he,0,0.33,incorrect,dad,0,0.29,incorrect,dad,0,0.29,incorrect
['anna'],jane,0,0.5,incorrect,diamond,0,0.36,incorrect,diamond,0,0.36,incorrect
['anna'],nixon,0,0.44,incorrect,nixon,0,0.44,incorrect,nixon,0,0.44,incorrect
['janet'],she,0,0.25,incorrect,welp,0,0.22,incorrect,welp,0,0.22,incorrect
['alex'],everyone,0,0.17,incorrect,night,0,0.0,incorrect,night,0,0.0,incorrect
['alex'],john,0,0.0,incorrect,two,0,0.0,incorrect,two,0,0.0,incorrect
['alex'],dad,0,0.29,incorrect,dad,0,0.29,incorrect,dad,0,0.29,incorrect
['alex'],shenkar,0,0.18,incorrect,oz,0,0.0,incorrect,oz,0,0.0,incorrect
['alex'],he,0,0.33,incorrect,west,0,0.25,incorrect,west,0,0.25,incorrect
['alex'],west,0,0.25,incorrect,west,0,0.25,incorrect,west,0,0.25,incorrect
['anna'],she,0,0.0,incorrect,[mask],0,0.2,incorrect,[mask],0,0.2,incorrect
['anna'],she,0,0.0,incorrect,father,0,0.2,incorrect,father,0,0.2,incorrect
['anna'],jesus christ,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect
['anna'],she,0,0.0,incorrect,by,0,0.0,incorrect,by,0,0.0,incorrect
['anna'],work,0,0.0,incorrect,fine,0,0.25,incorrect,fine,0,0.25,incorrect
['anna'],she,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['alex'],anna,0,0.25,incorrect,anna,0,0.25,incorrect,anna,0,0.25,incorrect
['anna'],she,0,0.0,incorrect,night,0,0.22,incorrect,night,0,0.22,incorrect
['eko'],she,0,0.33,incorrect,we,0,0.4,incorrect,we,0,0.4,incorrect
['alex'],someone,0,0.18,incorrect,his,0,0.0,incorrect,his,0,0.0,incorrect
['alex'],she,0,0.29,incorrect,hot,0,0.0,incorrect,hot,0,0.0,incorrect
['anna'],sweetheart,0,0.14,incorrect,course,0,0.0,incorrect,course,0,0.0,incorrect
['alex'],someone,0,0.18,incorrect,anna,0,0.25,incorrect,anna,0,0.25,incorrect
['alex'],someone,0,0.18,incorrect,she,0,0.29,incorrect,she,0,0.29,incorrect
['anna'],jane,0,0.5,incorrect,just,0,0.0,incorrect,just,0,0.0,incorrect
['anna'],someone,0,0.18,incorrect,father,0,0.2,incorrect,father,0,0.2,incorrect
['alex'],him,0,0.0,incorrect,he's,0,0.25,incorrect,he's,0,0.25,incorrect
['anna'],jane,0,0.5,incorrect,water,0,0.22,incorrect,water,0,0.22,incorrect
['anna'],gingerly,0,0.17,incorrect,gingerly,0,0.17,incorrect,gingerly,0,0.17,incorrect
['anna'],she,0,0.0,incorrect,she,0,0.0,incorrect,she,0,0.0,incorrect
['anna'],he,0,0.0,incorrect,twelfth,0,0.0,incorrect,twelfth,0,0.0,incorrect
['mel'],sender,0,0.22,incorrect,new york,0,0.18,incorrect,new york,0,0.18,incorrect
['janet'],weston,0,0.36,incorrect,weston,0,0.36,incorrect,weston,0,0.36,incorrect
['ray'],forbes editor,0,0.12,incorrect,forbes,0,0.22,incorrect,forbes,0,0.22,incorrect
['alex'],someone else,0,0.25,incorrect,ceo,0,0.29,incorrect,ceo,0,0.29,incorrect
"['anna', 'anna green', 'green']",john,0,0.25,incorrect,maybe [mask],0,0.25,incorrect,maybe [mask],0,0.25,incorrect
['janet'],vampire,0,0.33,incorrect,vampire,0,0.33,incorrect,vampire,0,0.33,incorrect
['reagan'],jane,0,0.4,incorrect,five but i days,0,0.19,incorrect,five but i days,0,0.19,incorrect
['reagan'],niece,0,0.18,incorrect,sand,0,0.4,incorrect,sand,0,0.4,incorrect
