Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['mum'],mum,1,1.0,correct,god,0,0.0,incorrect,god,0,0.0,incorrect
['eden'],dad,0,0.29,incorrect,dad,0,0.29,incorrect,dad,0,0.29,incorrect
"['gopal', 'das', 'gopal das']",brummer,0,0.0,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect
"['gopal', 'das', 'gopal das']",jason momoa,0,0.3,incorrect,shiva,0,0.25,incorrect,shiva,0,0.25,incorrect
['thomas'],dr. mccoy,0,0.13,incorrect,doctor,0,0.33,incorrect,doctor,0,0.33,incorrect
['arabella'],augusta,0,0.27,incorrect,augusta,0,0.27,incorrect,augusta,0,0.27,incorrect
['thomas'],marie kondo,0,0.24,incorrect,instagram,0,0.27,incorrect,instagram,0,0.27,incorrect
['arabella'],queen elizabeth,0,0.26,incorrect,victoria,0,0.25,incorrect,victoria,0,0.25,incorrect
['eden'],emily,0,0.22,incorrect,godiva,0,0.2,incorrect,godiva,0,0.2,incorrect
['eden'],god,0,0.29,incorrect,arabella,0,0.17,incorrect,arabella,0,0.17,incorrect
['arabella'],beatrice,0,0.38,incorrect,beatrice,0,0.38,incorrect,beatrice,0,0.38,incorrect
['arabella'],wong,0,0.0,incorrect,lady,0,0.33,incorrect,lady,0,0.33,incorrect
['arabella'],ching-he huang,0,0.18,incorrect,confucius,0,0.0,incorrect,confucius,0,0.0,incorrect
['arabella'],anouska hempel,0,0.36,incorrect,isabella,0,0.75,correct,isabella,0,0.75,correct
"['thomas tong', 'tong', 'thomas']",watson,0,0.6,incorrect,watson,0,0.6,incorrect,watson,0,0.6,incorrect
['eden'],she,0,0.29,incorrect,nightengale,0,0.27,incorrect,nightengale,0,0.27,incorrect
['eden'],she,0,0.29,incorrect,her,0,0.29,incorrect,her,0,0.29,incorrect
['eden'],she,0,0.29,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['eden'],emily,0,0.22,incorrect,victoria's,0,0.0,incorrect,victoria's,0,0.0,incorrect
['rufus'],eden,0,0.0,incorrect,wolseley,0,0.15,incorrect,wolseley,0,0.15,incorrect
['rufus'],john,0,0.0,incorrect,hawaii,0,0.0,incorrect,hawaii,0,0.0,incorrect
['rufus'],he,0,0.0,incorrect,mauna loa,0,0.14,incorrect,mauna loa,0,0.14,incorrect
['rufus'],jack nicholson,0,0.11,incorrect,time,0,0.0,incorrect,time,0,0.0,incorrect
['arabella'],rufus,0,0.15,incorrect,rufus,0,0.15,incorrect,rufus,0,0.15,incorrect
['bea'],de courcy,0,0.17,incorrect,marie antoinette,0,0.21,incorrect,marie antoinette,0,0.21,incorrect
