Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['bobofit', 'nancy bobofit', 'nancy']",qetellong,0,0.14,incorrect,qetellong,0,0.14,incorrect,nike,0,0.24,incorrect,nike,0,0.24,incorrect,abraham lincoln,0,0.3,incorrect,god,0,0.2,incorrect,abraham,0,0.2,incorrect,abraham,0,0.2,incorrect,adam,0,0.22,incorrect,adam,0,0.22,incorrect,job,0,0.4,incorrect,god,0,0.2,incorrect,qetellong,0,0.14,incorrect,nike,0,0.24,incorrect,god,0,0.2,incorrect,abraham,0,0.2,incorrect,adam,0,0.22,incorrect,god,0,0.2,incorrect,christ,0,0.32,incorrect,adam,0,0.22,incorrect,voltaire,0,0.27,incorrect,ceneli,0,0.21,incorrect,dong gioi,0,0.38,incorrect,nguyen,0,0.36,incorrect,velazquez,0,0.14,incorrect,eve,0,0.0,incorrect,adam,0,0.22,incorrect,ceneli,0,0.21,incorrect,nguyen,0,0.36,incorrect,eve,0,0.0,incorrect
"['bay brunner', 'brunner', 'bay']",albert einstein,0,0.38,incorrect,albert einstein,0,0.38,incorrect,orton,0,0.33,incorrect,caesar,0,0.35,incorrect,paul,0,0.29,incorrect,paul,0,0.29,incorrect,paul,0,0.29,incorrect,paul,0,0.29,incorrect,zeus,0,0.18,incorrect,descartes,0,0.3,incorrect,plato,0,0.25,incorrect,origenes,0,0.4,incorrect,albert einstein,0,0.38,incorrect,caesar,0,0.35,incorrect,paul,0,0.29,incorrect,paul,0,0.29,incorrect,descartes,0,0.3,incorrect,origenes,0,0.4,incorrect,mr. darcy,0,0.33,incorrect,dyslexia,0,0.21,incorrect,seneka,0,0.31,incorrect,aristoteles,0,0.27,incorrect,alexander,0,0.4,incorrect,la,0,0.4,incorrect,alejandro,0,0.3,incorrect,zeus,0,0.18,incorrect,dyslexia,0,0.21,incorrect,aristoteles,0,0.27,incorrect,la,0,0.4,incorrect,zeus,0,0.18,incorrect
"['bay brunner', 'murmuré', 'brunner', 'bay']",israel,0,0.31,incorrect,job,0,0.33,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,themba,0,0.44,incorrect,abraham,0,0.4,incorrect,adam,0,0.29,incorrect,adam,0,0.29,incorrect,hamlet,0,0.31,incorrect,madame bovary,0,0.38,incorrect,abrahamy,0,0.55,incorrect,esther,0,0.31,incorrect,job,0,0.33,incorrect,jesus,0,0.17,incorrect,abraham,0,0.4,incorrect,adam,0,0.29,incorrect,madame bovary,0,0.38,incorrect,esther,0,0.31,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,hamlet,0,0.31,incorrect,shakespeare,0,0.27,incorrect,giesu,0,0.17,incorrect,thuy,0,0.29,incorrect,charlie,0,0.33,incorrect,madonna,0,0.33,incorrect,jesus,0,0.17,incorrect,shakespeare,0,0.27,incorrect,thuy,0,0.29,incorrect,madonna,0,0.33,incorrect
"['bay brunner', 'brunner', 'bay']",van gogh,0,0.21,incorrect,van gogh,0,0.21,incorrect,jesus,0,0.17,incorrect,abraham lincoln,0,0.38,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,adam,0,0.29,incorrect,adam,0,0.29,incorrect,albert einstein,0,0.38,incorrect,monet,0,0.33,incorrect,adam,0,0.29,incorrect,adama,0,0.25,incorrect,van gogh,0,0.21,incorrect,abraham lincoln,0,0.38,incorrect,god,0,0.0,incorrect,adam,0,0.29,incorrect,monet,0,0.33,incorrect,adama,0,0.25,incorrect,richard,0,0.29,incorrect,rembrandt,0,0.38,incorrect,flaubert,0,0.42,incorrect,michelangelo,0,0.26,incorrect,da vinci,0,0.32,incorrect,jesus,0,0.17,incorrect,curador,0,0.29,incorrect,el greco,0,0.32,incorrect,rembrandt,0,0.38,incorrect,michelangelo,0,0.26,incorrect,jesus,0,0.17,incorrect,el greco,0,0.32,incorrect
"['señora dodds', 'señora', 'bayan', 'dodds', 'bayan dodds']",shakespeare,0,0.35,incorrect,shakespeare,0,0.35,incorrect,marie curie,0,0.24,incorrect,dmitri mendeleev,0,0.21,incorrect,god,0,0.5,incorrect,jesus,0,0.24,incorrect,adam,0,0.44,incorrect,abraham,0,0.5,incorrect,mount everest,0,0.25,incorrect,keats,0,0.36,incorrect,paul,0,0.22,incorrect,shakespeare,0,0.35,incorrect,shakespeare,0,0.35,incorrect,dmitri mendeleev,0,0.21,incorrect,jesus,0,0.24,incorrect,abraham,0,0.5,incorrect,keats,0,0.36,incorrect,shakespeare,0,0.35,incorrect,malebolge,0,0.27,incorrect,lucifer,0,0.31,incorrect,drakula,0,0.33,incorrect,frankenstein,0,0.33,incorrect,thatcher,0,0.29,incorrect,newton,0,0.33,incorrect,belcebu,0,0.17,incorrect,helios,0,0.36,incorrect,lucifer,0,0.31,incorrect,frankenstein,0,0.33,incorrect,newton,0,0.33,incorrect,helios,0,0.36,incorrect
"['señor', 'bay', 'jackson', 'bay jackson', 'señor jackson']",shakespeare,0,0.38,incorrect,god,0,0.25,incorrect,abraham,0,0.4,incorrect,joseph,0,0.36,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,abraham lincoln,0,0.46,incorrect,abraham lincoln,0,0.46,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,job,0,0.4,incorrect,adao,0,0.4,incorrect,god,0,0.25,incorrect,joseph,0,0.36,incorrect,god,0,0.25,incorrect,abraham lincoln,0,0.46,incorrect,god,0,0.25,incorrect,adao,0,0.4,incorrect,mr. darcy,0,0.36,incorrect,pen,0,0.5,incorrect,bay,1,1.0,correct,cehov,0,0.4,incorrect,thay,0,0.57,incorrect,ngoc,0,0.44,incorrect,don quijote,0,0.33,incorrect,pluma,0,0.25,incorrect,pen,0,0.5,incorrect,cehov,0,0.4,incorrect,ngoc,0,0.44,incorrect,pluma,0,0.25,incorrect
"['dodds', 'bayan dodds', 'bayan']",freud,0,0.2,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,god,0,0.5,incorrect,jesus,0,0.2,incorrect,adam,0,0.44,incorrect,adam,0,0.44,incorrect,freud,0,0.2,incorrect,freud,0,0.2,incorrect,freud,0,0.2,incorrect,freud,0,0.2,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,adam,0,0.44,incorrect,freud,0,0.2,incorrect,freud,0,0.2,incorrect,salinger,0,0.31,incorrect,freud,0,0.2,incorrect,homeros,0,0.33,incorrect,ataturk,0,0.33,incorrect,helene,0,0.18,incorrect,thuc,0,0.0,incorrect,shakespeare,0,0.25,incorrect,freud,0,0.2,incorrect,freud,0,0.2,incorrect,ataturk,0,0.33,incorrect,thuc,0,0.0,incorrect,freud,0,0.2,incorrect
"['señora dodds', 'señora', 'bayan', 'dodds', 'bayan dodds']",shakespeare,0,0.35,incorrect,israel,0,0.5,incorrect,shakespeare,0,0.35,incorrect,abraham,0,0.5,incorrect,seleka,0,0.5,incorrect,abraham,0,0.5,incorrect,adam,0,0.44,incorrect,abraham,0,0.5,incorrect,edgar allan poe,0,0.38,incorrect,charles dickens,0,0.31,incorrect,abrahamy,0,0.46,incorrect,abrahamy,0,0.46,incorrect,israel,0,0.5,incorrect,abraham,0,0.5,incorrect,abraham,0,0.5,incorrect,abraham,0,0.5,incorrect,charles dickens,0,0.31,incorrect,abrahamy,0,0.46,incorrect,satan,0,0.6,incorrect,christ,0,0.22,incorrect,frankenstein,0,0.33,incorrect,odysseus,0,0.46,incorrect,theresa,0,0.46,incorrect,nguyen,0,0.36,incorrect,medusa,0,0.36,incorrect,herodes,0,0.53,incorrect,christ,0,0.22,incorrect,odysseus,0,0.46,incorrect,nguyen,0,0.36,incorrect,herodes,0,0.53,incorrect
"['bobofit', 'nancy bobofit', 'nancy']",israel,0,0.18,incorrect,donald trump,0,0.32,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,google,0,0.31,incorrect,newton,0,0.36,incorrect,adam,0,0.22,incorrect,adam,0,0.22,incorrect,tom sawyer,0,0.27,incorrect,albert einstein,0,0.29,incorrect,facebook,0,0.48,incorrect,adela,0,0.2,incorrect,donald trump,0,0.32,incorrect,jesus,0,0.0,incorrect,newton,0,0.36,incorrect,adam,0,0.22,incorrect,albert einstein,0,0.29,incorrect,adela,0,0.2,incorrect,my mother,0,0.36,incorrect,home,0,0.18,incorrect,bart,0,0.36,incorrect,cagdas,0,0.18,incorrect,dat,0,0.25,incorrect,freud,0,0.17,incorrect,mi madre,0,0.15,incorrect,alberto,0,0.3,incorrect,home,0,0.18,incorrect,cagdas,0,0.18,incorrect,freud,0,0.17,incorrect,alberto,0,0.3,incorrect
"['bay brunner', 'brunner', 'bay']",latin,0,0.25,incorrect,pliny,0,0.25,incorrect,latin,0,0.25,incorrect,jesus,0,0.17,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,euclid,0,0.15,incorrect,augustus,0,0.21,incorrect,seneca,0,0.31,incorrect,jesus,0,0.17,incorrect,pliny the elder,0,0.31,incorrect,abrahamy,0,0.55,incorrect,pliny,0,0.25,incorrect,jesus,0,0.17,incorrect,god,0,0.0,incorrect,augustus,0,0.21,incorrect,jesus,0,0.17,incorrect,abrahamy,0,0.55,incorrect,mr. darcy,0,0.33,incorrect,caesar,0,0.35,incorrect,epikur,0,0.31,incorrect,platon,0,0.24,incorrect,galenn,0,0.35,incorrect,dong,0,0.18,incorrect,mi madre,0,0.32,incorrect,euclides,0,0.27,incorrect,caesar,0,0.35,incorrect,platon,0,0.24,incorrect,dong,0,0.18,incorrect,euclides,0,0.27,incorrect
