Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
"['eager', 'beaver', 'eager beaver']",jesus,0,0.2,incorrect,spacex,0,0.36,incorrect,spacex,0,0.36,incorrect
['hannah'],jon,0,0.22,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect
"['kalpana', 'kalpana chawla', 'chawla']",foucault,0,0.43,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['floyd'],curiosity,0,0.29,incorrect,twitter,0,0.0,incorrect,twitter,0,0.0,incorrect
['floyd'],disney,0,0.18,incorrect,camilla,0,0.17,incorrect,camilla,0,0.17,incorrect
['mara'],sheila,0,0.2,incorrect,midori,0,0.4,incorrect,midori,0,0.4,incorrect
['mara'],jesus,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['floyd'],maternal,0,0.15,incorrect,elvis,0,0.2,incorrect,elvis,0,0.2,incorrect
['python'],python,1,1.0,correct,hal,0,0.22,incorrect,hal,0,0.22,incorrect
['let'],jesus,0,0.25,incorrect,netflix,0,0.4,incorrect,netflix,0,0.4,incorrect
['fuck'],ian,0,0.0,incorrect,ian,0,0.0,incorrect,ian,0,0.0,incorrect
['hannah'],caltech,0,0.31,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['mara'],emily,0,0.22,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['merel'],dr. maria zuberi,0,0.29,incorrect,armstrong,0,0.29,incorrect,armstrong,0,0.29,incorrect
['hannah'],god,0,0.0,incorrect,united states,0,0.21,incorrect,united states,0,0.21,incorrect
['mara'],esther,0,0.2,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['mara'],greta,0,0.44,incorrect,greta,0,0.44,incorrect,greta,0,0.44,incorrect
['merel'],dr. maria zuberi,0,0.29,incorrect,chromatograph,0,0.22,incorrect,chromatograph,0,0.22,incorrect
['karl'],emily,0,0.22,incorrect,watson,0,0.2,incorrect,watson,0,0.2,incorrect
['haven'],god,0,0.0,incorrect,walden,0,0.55,incorrect,walden,0,0.55,incorrect
['arroyo'],heather smith,0,0.21,incorrect,phoenix,0,0.15,incorrect,phoenix,0,0.15,incorrect
['arroyo'],jemison,0,0.15,incorrect,curie,0,0.18,incorrect,curie,0,0.18,incorrect
['merel'],dr. smith,0,0.14,incorrect,elon,0,0.44,incorrect,elon,0,0.44,incorrect
['floyd'],god,0,0.5,incorrect,newton,0,0.18,incorrect,newton,0,0.18,incorrect
['merel'],dr. goodwin,0,0.12,incorrect,amundsen,0,0.31,incorrect,amundsen,0,0.31,incorrect
['hannah'],christian,0,0.4,incorrect,hamlet,0,0.33,incorrect,hamlet,0,0.33,incorrect
['merel'],lucas,0,0.2,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],longyearbyen,0,0.22,incorrect,trump,0,0.0,incorrect,trump,0,0.0,incorrect
['merel'],god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['floyd'],maternal,0,0.15,incorrect,god,0,0.5,incorrect,god,0,0.5,incorrect
['hannah'],harry,0,0.36,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],elon musk,0,0.13,incorrect,trump,0,0.0,incorrect,trump,0,0.0,incorrect
['merel'],ian,0,0.0,incorrect,ian,0,0.0,incorrect,ian,0,0.0,incorrect
['mara'],dr. reid,0,0.17,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['mara'],emily,0,0.22,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['floyd'],montague,0,0.15,incorrect,star,0,0.0,incorrect,star,0,0.0,incorrect
['mara'],sheldon,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['mara'],emily,0,0.22,incorrect,sadie,0,0.22,incorrect,sadie,0,0.22,incorrect
['great'],jesus,0,0.2,incorrect,delphina,0,0.31,incorrect,delphina,0,0.31,incorrect
['hannah'],jon,0,0.22,incorrect,macgyver,0,0.14,incorrect,macgyver,0,0.14,incorrect
['hannah'],harry,0,0.36,incorrect,heathcliff,0,0.38,incorrect,heathcliff,0,0.38,incorrect
['hannah'],jesus,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],christian,0,0.4,incorrect,freud,0,0.0,incorrect,freud,0,0.0,incorrect
['hannah'],god,0,0.0,incorrect,hamlet,0,0.33,incorrect,hamlet,0,0.33,incorrect
['mara'],martha,0,0.8,correct,julia,0,0.22,incorrect,julia,0,0.22,incorrect
['hannah'],peeta,0,0.18,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],elijah,0,0.33,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],plato,0,0.18,incorrect,atlantis,0,0.29,incorrect,atlantis,0,0.29,incorrect
