Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['caroline', 'beaufort', 'caroline beaufort']",matlhare,0,0.38,incorrect,matric,0,0.43,incorrect,oluwa,0,0.31,incorrect,paris hilton,0,0.4,incorrect,morwadie,0,0.38,incorrect,samora machel,0,0.29,incorrect,te arikinui ariiriki,0,0.38,incorrect,haamene piripi,0,0.32,incorrect,birdaa,0,0.29,incorrect,vibhinn vyktitvhruu,0,0.22,incorrect,andriamanelo,0,0.5,incorrect,antananarivo,0,0.3,incorrect,matric,0,0.43,incorrect,paris hilton,0,0.4,incorrect,samora machel,0,0.29,incorrect,haamene piripi,0,0.32,incorrect,vibhinn vyktitvhruu,0,0.22,incorrect,antananarivo,0,0.3,incorrect,ann,0,0.36,incorrect,mr. frank churchill,0,0.28,incorrect,arslan,0,0.57,incorrect,hasir kizi,0,0.33,incorrect,scrooge,0,0.53,incorrect,phan thi kim phuong,0,0.28,incorrect,laurenza,0,0.38,incorrect,la capitania,0,0.4,incorrect,mr. frank churchill,0,0.28,incorrect,hasir kizi,0,0.33,incorrect,phan thi kim phuong,0,0.28,incorrect,la capitania,0,0.4,incorrect
['elizabeth'],jesus,0,0.14,incorrect,frankenstein,0,0.29,incorrect,frankenstein,0,0.29,incorrect,frankenstein,0,0.29,incorrect,stuttgart,0,0.22,incorrect,ingolstadt,0,0.32,incorrect,frankenstein,0,0.29,incorrect,ingolstadt,0,0.32,incorrect,brusels,0,0.25,incorrect,john,0,0.15,incorrect,ingolstadt,0,0.32,incorrect,heinrich von kleist,0,0.29,incorrect,frankenstein,0,0.29,incorrect,frankenstein,0,0.29,incorrect,ingolstadt,0,0.32,incorrect,ingolstadt,0,0.32,incorrect,john,0,0.15,incorrect,heinrich von kleist,0,0.29,incorrect,elizabeth,1,1.0,correct,henry clerval,0,0.27,incorrect,carl,0,0.15,incorrect,ingolstadt,0,0.32,incorrect,victor,0,0.27,incorrect,ingolstadt,0,0.32,incorrect,beaumont,0,0.35,incorrect,carl,0,0.15,incorrect,henry clerval,0,0.27,incorrect,ingolstadt,0,0.32,incorrect,ingolstadt,0,0.32,incorrect,carl,0,0.15,incorrect
"['hủy', 'señor', 'krempe', 'thần', 'm', 'hoạ', 'señor krempe', 'thần hủy hoạ']",paris,0,0.25,incorrect,ha-mafela,0,0.33,incorrect,atiku abubakar,0,0.31,incorrect,calvin,0,0.4,incorrect,matric,0,0.29,incorrect,matante,0,0.55,incorrect,te ariki,0,0.33,incorrect,te ariki,0,0.33,incorrect,beljiyn jnnii,0,0.24,incorrect,big brdr,0,0.2,incorrect,pharaoh,0,0.4,incorrect,imhotep,0,0.4,incorrect,ha-mafela,0,0.33,incorrect,calvin,0,0.4,incorrect,matante,0,0.55,incorrect,te ariki,0,0.33,incorrect,big brdr,0,0.2,incorrect,imhotep,0,0.4,incorrect,shelley,0,0.4,incorrect,mr. hyde,0,0.36,incorrect,leonardo da vinci,0,0.28,incorrect,renfield,0,0.43,incorrect,frankenstein,0,0.35,incorrect,napoleon,0,0.33,incorrect,lovecraft,0,0.33,incorrect,frankenstein,0,0.35,incorrect,mr. hyde,0,0.36,incorrect,renfield,0,0.43,incorrect,napoleon,0,0.33,incorrect,frankenstein,0,0.35,incorrect
"['profesör waldman', 'm', 'profesör', 'waldman']",matete,0,0.31,incorrect,matante,0,0.43,incorrect,orlando,0,0.43,incorrect,michael jackson,0,0.36,incorrect,leser,0,0.46,incorrect,leser,0,0.46,incorrect,te ariki,0,0.25,incorrect,eden,0,0.36,incorrect,ddonkttr shaarmaa,0,0.36,incorrect,bhut,0,0.0,incorrect,antananarivo,0,0.32,incorrect,malala yousafzai,0,0.26,incorrect,matante,0,0.43,incorrect,michael jackson,0,0.36,incorrect,leser,0,0.46,incorrect,eden,0,0.36,incorrect,bhut,0,0.0,incorrect,malala yousafzai,0,0.26,incorrect,edward,0,0.46,incorrect,mr. collins,0,0.32,incorrect,haydee,0,0.31,incorrect,hayat,0,0.33,incorrect,victor,0,0.29,incorrect,god,0,0.21,incorrect,don quixote,0,0.22,incorrect,don quixote,0,0.22,incorrect,mr. collins,0,0.32,incorrect,hayat,0,0.33,incorrect,god,0,0.21,incorrect,don quixote,0,0.22,incorrect
"['señor krempe', 'm', 'krempe', 'señor']",dr. seuss,0,0.29,incorrect,re,0,0.5,incorrect,olusegun obasanjo,0,0.36,incorrect,michael jackson,0,0.22,incorrect,matlhomola,0,0.18,incorrect,kekeke,0,0.5,incorrect,te arikinui ariiriki,0,0.25,incorrect,te ariki,0,0.31,incorrect,jkhn,0,0.22,incorrect,big' brdrs byuuro,0,0.21,incorrect,antoine de saint-exupery,0,0.33,incorrect,paris,0,0.2,incorrect,re,0,0.5,incorrect,michael jackson,0,0.22,incorrect,kekeke,0,0.5,incorrect,te ariki,0,0.31,incorrect,big' brdrs byuuro,0,0.21,incorrect,paris,0,0.2,incorrect,edward rochester,0,0.43,incorrect,miss ingram,0,0.38,incorrect,amelia,0,0.33,incorrect,sevinc,0,0.55,incorrect,mr. rochester,0,0.4,incorrect,pham duy khiem,0,0.31,incorrect,dr. jekyll,0,0.27,incorrect,don quixote,0,0.26,incorrect,miss ingram,0,0.38,incorrect,sevinc,0,0.55,incorrect,pham duy khiem,0,0.31,incorrect,don quixote,0,0.26,incorrect
['dante'],james cook,0,0.27,incorrect,paris,0,0.2,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect,matlhare,0,0.46,incorrect,matlho,0,0.36,incorrect,te ariki,0,0.31,incorrect,te tera,0,0.33,incorrect,mudaa,0,0.4,incorrect,sherlainkaa,0,0.25,incorrect,antananarivo,0,0.35,incorrect,andriamahazo,0,0.24,incorrect,paris,0,0.2,incorrect,john,0,0.22,incorrect,matlho,0,0.36,incorrect,te tera,0,0.33,incorrect,sherlainkaa,0,0.25,incorrect,andriamahazo,0,0.24,incorrect,clerval,0,0.17,incorrect,doubtless,0,0.43,incorrect,virginia woolf,0,0.11,incorrect,dracula,0,0.33,incorrect,doan,0,0.67,incorrect,pham van donh,0,0.22,incorrect,renfield,0,0.31,incorrect,dr. jekyll,0,0.27,incorrect,doubtless,0,0.43,incorrect,dracula,0,0.33,incorrect,pham van donh,0,0.22,incorrect,dr. jekyll,0,0.27,incorrect
"['frankenstein', 'clerval']",matante,0,0.42,incorrect,ke,0,0.29,incorrect,michael jackson,0,0.3,incorrect,oloye dare osere,0,0.29,incorrect,samora machel,0,0.3,incorrect,mariga,0,0.31,incorrect,tevita,0,0.46,incorrect,te ariki,0,0.3,incorrect,priytm,0,0.22,incorrect,priytm,0,0.22,incorrect,jesus,0,0.24,incorrect,jesus,0,0.24,incorrect,ke,0,0.29,incorrect,oloye dare osere,0,0.29,incorrect,mariga,0,0.31,incorrect,te ariki,0,0.3,incorrect,priytm,0,0.22,incorrect,jesus,0,0.24,incorrect,edward,0,0.31,incorrect,wuthering heights,0,0.28,incorrect,adnan,0,0.35,incorrect,haydar,0,0.15,incorrect,simon,0,0.35,incorrect,tran quoc tuan,0,0.38,incorrect,carlos,0,0.46,incorrect,don benito,0,0.36,incorrect,wuthering heights,0,0.28,incorrect,haydar,0,0.15,incorrect,tran quoc tuan,0,0.38,incorrect,don benito,0,0.36,incorrect
['clerval'],phenyo,0,0.15,incorrect,god,0,0.0,incorrect,abuja,0,0.17,incorrect,john f. kennedy,0,0.09,incorrect,mantsi,0,0.15,incorrect,thabo maseko,0,0.11,incorrect,te ariki,0,0.27,incorrect,tevita fifita,0,0.3,incorrect,grett britten,0,0.2,incorrect,shriinaath,0,0.24,incorrect,freddie mercury,0,0.18,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,john f. kennedy,0,0.09,incorrect,thabo maseko,0,0.11,incorrect,tevita fifita,0,0.3,incorrect,shriinaath,0,0.24,incorrect,god,0,0.0,incorrect,lucy,0,0.18,incorrect,god,0,0.0,incorrect,alisan,0,0.31,incorrect,ismet inonu,0,0.11,incorrect,thien duong,0,0.11,incorrect,pham van donh,0,0.2,incorrect,don juan,0,0.13,incorrect,don quixote,0,0.11,incorrect,god,0,0.0,incorrect,ismet inonu,0,0.11,incorrect,pham van donh,0,0.2,incorrect,don quixote,0,0.11,incorrect
['henry'],aristotle,0,0.14,incorrect,alexander,0,0.43,incorrect,alexander the great,0,0.25,incorrect,aristotle,0,0.14,incorrect,arabic,0,0.18,incorrect,india,0,0.2,incorrect,aristoteles,0,0.12,incorrect,arabia,0,0.18,incorrect,plato,0,0.0,incorrect,jkhn,0,0.44,incorrect,euclid,0,0.18,incorrect,julius caesar,0,0.22,incorrect,alexander,0,0.43,incorrect,aristotle,0,0.14,incorrect,india,0,0.2,incorrect,arabia,0,0.18,incorrect,jkhn,0,0.44,incorrect,julius caesar,0,0.22,incorrect,william,0,0.0,incorrect,herodotus,0,0.43,incorrect,edward said,0,0.25,incorrect,aristoteles,0,0.12,incorrect,plato,0,0.0,incorrect,do trung lai,0,0.12,incorrect,johann wolfgang von goethe,0,0.13,incorrect,averroes,0,0.31,incorrect,herodotus,0,0.43,incorrect,aristoteles,0,0.12,incorrect,do trung lai,0,0.12,incorrect,averroes,0,0.31,incorrect
"['querido', 'querido clerval', 'clerval']",geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,geneve,0,0.31,incorrect,geneve,0,0.31,incorrect,ddelttaa,0,0.27,incorrect,shimla,0,0.31,incorrect,geneve,0,0.31,incorrect,league of nations,0,0.33,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,geneve,0,0.31,incorrect,shimla,0,0.31,incorrect,league of nations,0,0.33,incorrect,clerval,1,1.0,correct,geneva,0,0.46,incorrect,cesme,0,0.33,incorrect,cenevre,0,0.43,incorrect,victor,0,0.31,incorrect,ho chi minh,0,0.23,incorrect,albert einstein,0,0.27,incorrect,calvin,0,0.46,incorrect,geneva,0,0.46,incorrect,cenevre,0,0.43,incorrect,ho chi minh,0,0.23,incorrect,calvin,0,0.46,incorrect
