Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['mum'],britney,0,0.0,incorrect,rg,0,0.0,incorrect,rg,0,0.0,incorrect
['eden'],kim kardashian,0,0.22,incorrect,robert gant,0,0.27,incorrect,robert gant,0,0.27,incorrect
"['gopal das', 'gopal', 'das']",four winds shaman school,0,0.3,incorrect,shaman,0,0.27,incorrect,shaman,0,0.27,incorrect
"['gopal das', 'gopal', 'das']",brad,0,0.31,incorrect,gaara,0,0.43,incorrect,gaara,0,0.43,incorrect
['thomas'],dr. bessener,0,0.11,incorrect,dr. frankenstein,0,0.18,incorrect,dr. frankenstein,0,0.18,incorrect
['arabella'],georgiana,0,0.35,incorrect,augusta,0,0.27,incorrect,augusta,0,0.27,incorrect
['thomas'],great dixter,0,0.11,incorrect,not provided,0,0.22,incorrect,not provided,0,0.22,incorrect
['arabella'],michelle yeoh,0,0.29,incorrect,queen,0,0.15,incorrect,queen,0,0.15,incorrect
['eden'],martha,0,0.0,incorrect,michelle obama,0,0.22,incorrect,michelle obama,0,0.22,incorrect
['eden'],arabella,0,0.17,incorrect,arabella,0,0.17,incorrect,arabella,0,0.17,incorrect
['arabella'],giada,0,0.31,incorrect,giada delaurentiis,0,0.38,incorrect,giada delaurentiis,0,0.38,incorrect
['arabella'],chua,0,0.17,incorrect,lucy,0,0.17,incorrect,lucy,0,0.17,incorrect
['arabella'],wan,0,0.18,incorrect,ho kai,0,0.14,incorrect,ho kai,0,0.14,incorrect
['arabella'],bella freud,0,0.53,incorrect,bella freud,0,0.53,incorrect,bella freud,0,0.53,incorrect
"['thomas tong', 'tong', 'thomas']",sheldon,0,0.36,incorrect,dr. house,0,0.4,incorrect,dr. house,0,0.4,incorrect
['eden'],marie,0,0.22,incorrect,plantation,0,0.14,incorrect,plantation,0,0.14,incorrect
['eden'],sea turtle,0,0.29,incorrect,leonardo,0,0.33,incorrect,leonardo,0,0.33,incorrect
['eden'],emma,0,0.25,incorrect,miss havisham,0,0.0,incorrect,miss havisham,0,0.0,incorrect
['eden'],emma,0,0.25,incorrect,jersey shore,0,0.25,incorrect,jersey shore,0,0.25,incorrect
['rufus'],eden,0,0.0,incorrect,eden,0,0.0,incorrect,eden,0,0.0,incorrect
['rufus'],keith,0,0.0,incorrect,puako,0,0.2,incorrect,puako,0,0.2,incorrect
['rufus'],don,0,0.0,incorrect,donna,0,0.0,incorrect,donna,0,0.0,incorrect
['rufus'],spencer,0,0.17,incorrect,kauai,0,0.2,incorrect,kauai,0,0.2,incorrect
['arabella'],tracey emin,0,0.32,incorrect,tracey emin,0,0.32,incorrect,tracey emin,0,0.32,incorrect
['bea'],philippe,0,0.18,incorrect,courcys,0,0.0,incorrect,courcys,0,0.0,incorrect
['eden'],ellie,0,0.44,incorrect,butterfly,0,0.15,incorrect,butterfly,0,0.15,incorrect
['eden'],emma thompson,0,0.24,incorrect,britain,0,0.18,incorrect,britain,0,0.18,incorrect
['rufus'],emily,0,0.0,incorrect,st. barts,0,0.29,incorrect,st. barts,0,0.29,incorrect
['eden'],julia,0,0.0,incorrect,she,0,0.29,incorrect,she,0,0.29,incorrect
['rufus'],dr. alex lambert,0,0.1,incorrect,coqui,0,0.2,incorrect,coqui,0,0.2,incorrect
['bea'],queen victoria,0,0.24,incorrect,labradorite-augusta,0,0.27,incorrect,labradorite-augusta,0,0.27,incorrect
['bea'],princess margaret,0,0.2,incorrect,christian dior,0,0.12,incorrect,christian dior,0,0.12,incorrect
['arabella'],caroline bingley,0,0.33,incorrect,mango,0,0.15,incorrect,mango,0,0.15,incorrect
['eden'],outer hebrides,0,0.33,incorrect,countess,0,0.17,incorrect,countess,0,0.17,incorrect
['rufus'],yukio edano,0,0.12,incorrect,mount st. helens,0,0.19,incorrect,mount st. helens,0,0.19,incorrect
['eden'],naomi,0,0.22,incorrect,mount aso,0,0.15,incorrect,mount aso,0,0.15,incorrect
['freddy'],walrus,0,0.17,incorrect,walrus,0,0.17,incorrect,walrus,0,0.17,incorrect
['rufus'],freddy,0,0.18,incorrect,paul,0,0.22,incorrect,paul,0,0.22,incorrect
['farman'],farmerian,0,0.8,correct,farmerian,0,0.8,correct,farmerian,0,0.8,correct
['solène'],marie antoinette,0,0.27,incorrect,marie antoinette,0,0.27,incorrect,marie antoinette,0,0.27,incorrect
['laurel'],dr. k,0,0.18,incorrect,winter,0,0.17,incorrect,winter,0,0.17,incorrect
['rufus'],john,0,0.0,incorrect,flipper,0,0.17,incorrect,flipper,0,0.17,incorrect
['solène'],tracey emin,0,0.24,incorrect,yes,0,0.22,incorrect,yes,0,0.22,incorrect
['eden'],unanswerable,0,0.25,incorrect,queequeg,0,0.33,incorrect,queequeg,0,0.33,incorrect
['tong'],dr. sadao munemori,0,0.18,incorrect,dr. seuss,0,0.0,incorrect,dr. seuss,0,0.0,incorrect
['thomas'],keizo shimamoto,0,0.29,incorrect,david,0,0.18,incorrect,david,0,0.18,incorrect
['thomas'],neil,0,0.0,incorrect,spice islands,0,0.21,incorrect,spice islands,0,0.21,incorrect
['arabella'],james bond,0,0.22,incorrect,stumbled,0,0.25,incorrect,stumbled,0,0.25,incorrect
['thomas'],chuck,0,0.18,incorrect,martha,0,0.5,incorrect,martha,0,0.5,incorrect
['max'],olaf,0,0.29,incorrect,oddmund,0,0.2,incorrect,oddmund,0,0.2,incorrect
['kamehameha'],kamehameha i,0,0.91,correct,pu'ukohola heiau,0,0.38,incorrect,pu'ukohola heiau,0,0.38,incorrect
['thomas'],richard,0,0.31,incorrect,devon's stone circle,0,0.15,incorrect,devon's stone circle,0,0.15,incorrect
"['rene', 'tan', 'rene tan']",ingvar kamprad,0,0.27,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['eden'],marie,0,0.22,incorrect,marie,0,0.22,incorrect,marie,0,0.22,incorrect
['thomas'],dr. alex,0,0.14,incorrect,heatstroke,0,0.38,incorrect,heatstroke,0,0.38,incorrect
['thomas'],mr. chan,0,0.29,incorrect,kong,0,0.2,incorrect,kong,0,0.2,incorrect
['eden'],scarlett johansson,0,0.18,incorrect,brad pitt,0,0.15,incorrect,brad pitt,0,0.15,incorrect
['eden'],bea,0,0.29,incorrect,bea,0,0.29,incorrect,bea,0,0.29,incorrect
['thomas'],doyle,0,0.18,incorrect,denver,0,0.0,incorrect,denver,0,0.0,incorrect
['arabella'],grand duchess anastasia nikolaevna of russia,0,0.19,incorrect,duchess,0,0.13,incorrect,duchess,0,0.13,incorrect
